회사명,거래소코드,회계년도,사업자등록번호,한국표준산업분류코드,자산총계(요약)(백만원),유동자산(요약)(백만원),현금 및 현금성자산(요약)(백만원),매출채권(요약)(백만원),재고자산(요약)(백만원),비유동자산(요약)(백만원),유형자산(요약)(백만원),부채총계(요약)(백만원),유동부채(요약)(백만원),매입채무(요약)(백만원),단기차입금(요약)(백만원),유동성장기부채(요약)(백만원),사채(요약)(백만원),장기차입금(요약)(백만원),비유동부채(요약)(백만원),자본총계(요약)(백만원),자본금(요약)(백만원),이익잉여금(요약)(백만원),매출액(요약)(백만원),매출원가(요약)(백만원),매출총이익(요약)(백만원),판매비와 관리비(요약)(백만원),급료,감가상각비,영업이익(요약)(백만원),이자비용(요약)(백만원),당기순이익(요약)(백만원),법인세비용차감전(계속사업)손익(요약)(백만원),(계속사업손익)법인세비용(요약)(백만원),주당순이익(요약)(원),영업활동으로 인한 현금흐름(요약)(백만원),투자활동으로 인한 현금유출액(요약)(백만원)
(주)꿈비,407400,2021/12,318-81-04963,32,11534.0,5389.0,2058.0,764.0,2085.0,6146.0,4649.0,6046.0,3757.0,845.0,285.0,1358.0,0.0,2275.0,2289.0,5489.0,613.0,4205.0,20851.0,12608.0,8243.0,5845.0,1994.0,2905.0,2398.0,100.0,1808.0,2240.0,431.0,1509.0,1954.0,2076.0
(주)꿈비,407400,2022/12,318-81-04963,32,16022.0,8985.0,178.0,2930.0,4329.0,7037.0,6260.0,7884.0,5901.0,763.0,3200.0,1192.0,0.0,1983.0,1983.0,8138.0,613.0,5524.0,26911.0,17997.0,8914.0,7774.0,2475.0,2886.0,1140.0,164.0,1318.0,928.0,-391.0,216.0,-3343.0,766.0
(주)꿈비,407400,2023/12,318-81-04963,32,49130.0,30770.0,3169.0,2373.0,8529.0,18360.0,13518.0,13447.0,8032.0,2481.0,2500.0,1925.0,0.0,5348.0,5416.0,35683.0,1226.0,3178.0,28177.0,20565.0,7612.0,10325.0,3224.0,2633.0,-2713.0,300.0,-2346.0,-3111.0,-765.0,-222.0,-4925.0,33770.0
(주)꿈비,407400,2024/12,318-81-04963,32,71815.0,47645.0,7988.0,2893.0,10742.0,24170.0,15362.0,38210.0,37425.0,476.0,2500.0,7375.0,0.0,733.0,784.0,33605.0,1226.0,1112.0,38059.0,24801.0,13258.0,13094.0,3635.0,2838.0,164.0,1585.0,-2417.0,-1500.0,917.0,-205.0,-3823.0,29615.0
(주)노바텍,285490,2017/12,123-86-09157,33,18409.0,7965.0,1746.0,1735.0,987.0,10443.0,437.0,2517.0,1897.0,857.0,0.0,0.0,0.0,0.0,620.0,15892.0,1040.0,12073.0,21278.0,12575.0,8703.0,3170.0,1208.0,94.0,5533.0,0.0,3992.0,4436.0,444.0,1107.0,8444.0,13861.0
(주)노바텍,285490,2018/12,123-86-09157,33,32624.0,27040.0,16211.0,976.0,1445.0,5583.0,463.0,1594.0,794.0,153.0,0.0,0.0,0.0,0.0,800.0,31030.0,2313.0,18790.0,25866.0,15810.0,10056.0,3408.0,975.0,497.0,6648.0,0.0,6735.0,7121.0,385.0,1714.0,6474.0,22246.0
(주)노바텍,285490,2019/12,123-86-09157,33,44429.0,24799.0,3780.0,1970.0,1852.0,19630.0,533.0,2392.0,1458.0,925.0,0.0,0.0,0.0,0.0,934.0,42037.0,2508.0,24220.0,24834.0,15842.0,8991.0,4584.0,981.0,2896.0,4407.0,3.0,5446.0,5502.0,57.0,1142.0,5517.0,46272.0
(주)노바텍,285490,2020/12,123-86-09157,33,65507.0,46534.0,22810.0,2974.0,195.0,18974.0,924.0,7518.0,6321.0,1457.0,0.0,0.0,0.0,0.0,1197.0,57989.0,2511.0,27941.0,18917.0,6130.0,12787.0,9146.0,3400.0,2970.0,3640.0,3.0,5015.0,5309.0,294.0,1040.0,9367.0,22171.0
(주)노바텍,285490,2021/12,123-86-09157,33,67208.0,37157.0,6673.0,6784.0,797.0,30051.0,6426.0,11377.0,7714.0,3562.0,3000.0,0.0,0.0,0.0,3663.0,55831.0,5041.0,32309.0,17356.0,2027.0,15330.0,8294.0,3396.0,3064.0,7036.0,7.0,7705.0,8616.0,911.0,769.0,879.0,40242.0
(주)노바텍,285490,2022/12,123-86-09157,33,65221.0,35483.0,13123.0,2138.0,339.0,29738.0,5963.0,7620.0,4933.0,1299.0,0.0,0.0,0.0,0.0,2687.0,57601.0,5288.0,40049.0,20490.0,3071.0,17419.0,12693.0,3944.0,3065.0,4726.0,32.0,8416.0,11174.0,2758.0,830.0,29767.0,40418.0
