회사명,거래소코드,회계년도,사업자등록번호,한국표준산업분류코드,자산총계(요약)(백만원),유동자산(요약)(백만원),현금 및 현금성자산(요약)(백만원),매출채권(요약)(백만원),재고자산(요약)(백만원),비유동자산(요약)(백만원),유형자산(요약)(백만원),부채총계(요약)(백만원),유동부채(요약)(백만원),매입채무(요약)(백만원),단기차입금(요약)(백만원),유동성장기부채(요약)(백만원),사채(요약)(백만원),장기차입금(요약)(백만원),비유동부채(요약)(백만원),자본총계(요약)(백만원),자본금(요약)(백만원),이익잉여금(요약)(백만원),매출액(요약)(백만원),매출원가(요약)(백만원),매출총이익(요약)(백만원),판매비와 관리비(요약)(백만원),급료,감가상각비,영업이익(요약)(백만원),이자비용(요약)(백만원),당기순이익(요약)(백만원),법인세비용차감전(계속사업)손익(요약)(백만원),(계속사업손익)법인세비용(요약)(백만원),주당순이익(요약)(원),영업활동으로 인한 현금흐름(요약)(백만원),투자활동으로 인한 현금유출액(요약)(백만원)
(주)서부티엔디,6730,2010/12,117-81-01927,55,656745.0,46585.0,4862.0,914.0,383.0,610160.0,590621.0,246158.0,50026.0,2107.0,42452.0,197.0,8125.0,74165.0,196132.0,410587.0,10316.0,8745.0,31274.0,14420.0,16854.0,14124.0,4107.0,1801.0,2730.0,4975.0,-969.0,-1106.0,-137.0,-55.0,5805.0,59871.0
(주)서부티엔디,6730,2011/12,117-81-01927,55,723056.0,66531.0,16043.0,1309.0,364.0,656525.0,74759.0,306747.0,75882.0,2161.0,40499.0,128.0,0.0,118694.0,230865.0,416309.0,13067.0,344034.0,33369.0,16560.0,16809.0,13571.0,3855.0,1776.0,3238.0,3970.0,445.0,950.0,505.0,19.0,28347.0,62626.0
(주)서부티엔디,6730,2012/12,117-81-01927,55,843816.0,63639.0,17927.0,3593.0,381.0,780177.0,15684.0,411222.0,250445.0,2023.0,67300.0,145707.0,0.0,0.0,160777.0,432594.0,13067.0,344279.0,40950.0,17066.0,23884.0,19962.0,4023.0,3087.0,3922.0,5626.0,300.0,455.0,155.0,13.0,13829.0,119140.0
(주)서부티엔디,6730,2013/12,117-81-01927,55,816449.0,43594.0,12751.0,2827.0,570.0,772855.0,22104.0,403983.0,110444.0,2323.0,74000.0,0.0,0.0,150000.0,293539.0,412466.0,14304.0,322521.0,50837.0,14715.0,36122.0,26547.0,3539.0,6092.0,9575.0,10671.0,-20476.0,278.0,30.0,-751.0,12961.0,31100.0
(주)서부티엔디,6730,2014/12,117-81-01927,55,858047.0,68901.0,6069.0,2858.0,241.0,789145.0,43025.0,445389.0,136424.0,1510.0,74000.0,0.0,0.0,169367.0,308965.0,412658.0,15667.0,321376.0,54559.0,14564.0,39995.0,29466.0,4760.0,6385.0,10529.0,9981.0,240.0,2173.0,415.0,8.0,15264.0,60946.0
(주)서부티엔디,6730,2015/12,117-81-01927,55,878605.0,44519.0,5757.0,2977.0,199.0,834085.0,99210.0,476959.0,264995.0,1098.0,104000.0,150000.0,0.0,75953.0,211964.0,401646.0,17166.0,306556.0,55001.0,12752.0,42248.0,30123.0,4591.0,6574.0,12125.0,9288.0,-13214.0,-11310.0,1904.0,-401.0,-322.0,109419.0
(주)서부티엔디,6730,2016/12,117-81-01927,55,1109899.0,61399.0,3685.0,2478.0,229.0,1048500.0,579469.0,657365.0,318843.0,1214.0,152000.0,154139.0,0.0,181695.0,338522.0,452534.0,17166.0,296373.0,55897.0,11407.0,44489.0,31377.0,5104.0,6702.0,13113.0,9432.0,2813.0,3933.0,1120.0,85.0,15570.0,161418.0
(주)서부티엔디,6730,2017/12,117-81-01927,55,1502578.0,149515.0,34065.0,5246.0,483.0,1353063.0,882080.0,1018991.0,263972.0,3056.0,152000.0,0.0,0.0,602680.0,755020.0,483586.0,23585.0,261682.0,57543.0,48710.0,8833.0,22842.0,6405.0,773.0,-14009.0,13574.0,-26558.0,-28052.0,-324.0,-610.0,9870.0,532932.0
(주)서부티엔디,6730,2018/12,117-81-01927,55,1724660.0,141016.0,13645.0,6421.0,559.0,1583644.0,856975.0,1076229.0,368818.0,3044.0,149000.0,115932.0,0.0,497660.0,707411.0,648431.0,25936.0,431473.0,108105.0,86243.0,21862.0,21877.0,6590.0,718.0,-15.0,29543.0,-10377.0,-6509.0,3868.0,-202.0,35979.0,355964.0
(주)서부티엔디,6730,2019/12,117-81-01927,55,1811212.0,111978.0,11239.0,6876.0,657.0,1699235.0,880662.0,1138809.0,642883.0,3045.0,109000.0,426989.0,0.0,251615.0,495925.0,672404.0,27719.0,429793.0,127937.0,89410.0,38526.0,24087.0,7207.0,3010.0,14439.0,29930.0,47.0,21810.0,21762.0,1.0,37599.0,348587.0
(주)서부티엔디,6730,2020/12,117-81-01927,55,1818179.0,157054.0,9498.0,4005.0,463.0,1661125.0,854380.0,1170517.0,334885.0,1453.0,109000.0,78104.0,0.0,480529.0,835632.0,647662.0,29070.0,406982.0,84105.0,70837.0,13268.0,19740.0,6154.0,3048.0,-6473.0,30853.0,-16821.0,-17779.0,-958.0,-300.0,25262.0,257351.0
(주)서부티엔디,6730,2021/12,117-81-01927,55,1749659.0,167424.0,16567.0,5828.0,614.0,1582235.0,646688.0,1114950.0,317857.0,2265.0,124000.0,47873.0,0.0,399773.0,797093.0,634709.0,29629.0,414121.0,90141.0,67095.0,23046.0,23322.0,6996.0,3075.0,-277.0,30251.0,9919.0,6840.0,-3078.0,174.0,2924.0,183748.0
(주)서부티엔디,6730,2022/12,117-81-01927,55,1734745.0,102213.0,20457.0,8106.0,914.0,1632533.0,637358.0,1088222.0,607949.0,3714.0,94000.0,371235.0,0.0,99602.0,480273.0,646523.0,30200.0,425390.0,128986.0,88373.0,40613.0,30154.0,8469.0,2970.0,10458.0,31445.0,14725.0,19812.0,5087.0,253.0,29509.0,200328.0
(주)서부티엔디,6730,2023/12,117-81-01927,55,1933808.0,103070.0,24838.0,8625.0,1084.0,1830739.0,598706.0,1141694.0,359051.0,2737.0,173009.0,38537.0,0.0,367072.0,782643.0,792114.0,30782.0,532430.0,161701.0,98266.0,63434.0,35820.0,11281.0,2715.0,27615.0,40756.0,110944.0,144898.0,33953.0,1874.0,48902.0,177701.0
(주)서부티엔디,6730,2024/12,117-81-01927,55,2096632.0,82577.0,56307.0,8362.0,1294.0,2014055.0,735227.0,1162300.0,444872.0,2910.0,173009.0,47097.0,0.0,365764.0,717429.0,934332.0,33713.0,628712.0,176793.0,103871.0,72922.0,37638.0,10257.0,2695.0,35283.0,40743.0,48939.0,40205.0,-8735.0,759.0,59209.0,176279.0
(주)신세계푸드,31440,2010/12,215-81-47377,56,223309.0,115690.0,37051.0,45853.0,29013.0,107619.0,88292.0,68727.0,62763.0,27090.0,0.0,0.0,0.0,0.0,5964.0,154582.0,17143.0,132397.0,618672.0,536797.0,81875.0,41772.0,8014.0,1775.0,40103.0,0.0,28940.0,38339.0,9399.0,8441.0,27636.0,17144.0
(주)신세계푸드,31440,2011/12,215-81-47377,56,248735.0,126767.0,11039.0,54797.0,52879.0,121969.0,98182.0,72475.0,63773.0,26224.0,0.0,0.0,0.0,0.0,8703.0,176260.0,17143.0,154075.0,698212.0,593017.0,105195.0,65536.0,9397.0,2185.0,39658.0,1.0,31297.0,40470.0,9173.0,9128.0,1469.0,28722.0
(주)신세계푸드,31440,2012/12,215-81-47377,56,264222.0,128425.0,7196.0,55545.0,55943.0,135796.0,115663.0,61161.0,54416.0,17187.0,0.0,0.0,0.0,0.0,6746.0,203060.0,17143.0,180875.0,721101.0,609393.0,111708.0,77389.0,11311.0,2406.0,34319.0,2.0,27694.0,35921.0,8227.0,8077.0,27507.0,36875.0
(주)신세계푸드,31440,2013/12,215-81-47377,56,286682.0,140460.0,31275.0,56839.0,41023.0,146222.0,115433.0,67643.0,61833.0,23987.0,0.0,0.0,0.0,0.0,5810.0,219039.0,17143.0,196853.0,721355.0,626698.0,94657.0,72005.0,12539.0,4272.0,22652.0,0.0,19302.0,24634.0,5331.0,5630.0,51675.0,33389.0
(주)신세계푸드,31440,2014/12,215-81-47377,56,382467.0,123486.0,9999.0,60153.0,35467.0,258980.0,174150.0,96993.0,81078.0,26947.0,0.0,0.0,0.0,0.0,15915.0,285473.0,19362.0,197831.0,652135.0,566814.0,85322.0,77164.0,13009.0,6677.0,8158.0,0.0,4202.0,7229.0,3027.0,1221.0,40737.0,107917.0
(주)신세계푸드,31440,2015/12,215-81-47377,56,487509.0,131852.0,3099.0,65279.0,44664.0,355658.0,233637.0,199597.0,81118.0,25583.0,0.0,0.0,0.0,100000.0,118479.0,287912.0,19362.0,200271.0,901318.0,803405.0,97912.0,88499.0,19045.0,7511.0,9414.0,1022.0,7431.0,8684.0,1253.0,1919.0,14612.0,130641.0
(주)신세계푸드,31440,2016/12,215-81-47377,56,544324.0,170342.0,942.0,79463.0,80286.0,373982.0,246716.0,244993.0,127785.0,35421.0,22765.0,0.0,0.0,100000.0,117208.0,299330.0,19362.0,211689.0,1039326.0,912137.0,127190.0,104632.0,26346.0,5924.0,22558.0,2260.0,15697.0,19761.0,4064.0,4054.0,20675.0,54888.0
(주)신세계푸드,31440,2017/12,215-81-47377,56,588037.0,217704.0,48958.0,92316.0,70569.0,370333.0,250435.0,270434.0,257766.0,42850.0,30000.0,100000.0,0.0,0.0,12668.0,317604.0,19362.0,229962.0,1185685.0,1026071.0,159614.0,128830.0,30709.0,6621.0,30784.0,2940.0,21056.0,25817.0,4761.0,5438.0,83884.0,55418.0
(주)신세계푸드,31440,2018/12,215-81-47377,56,617579.0,204532.0,2130.0,98247.0,94146.0,413047.0,300165.0,299069.0,181283.0,46293.0,42200.0,0.0,0.0,100000.0,117786.0,318510.0,19362.0,230868.0,1263685.0,1106152.0,157533.0,129487.0,32285.0,7083.0,28046.0,2966.0,7302.0,11747.0,4445.0,1886.0,28985.0,91306.0
(주)신세계푸드,31440,2019/12,215-81-47377,56,723900.0,267635.0,15064.0,109945.0,117545.0,456265.0,296836.0,407801.0,255151.0,48635.0,111600.0,0.0,0.0,100000.0,152649.0,316099.0,19362.0,228457.0,1305875.0,1140997.0,164878.0,141509.0,35082.0,11043.0,23368.0,5846.0,3411.0,3817.0,406.0,881.0,27246.0,83281.0
(주)신세계푸드,31440,2020/12,215-81-47377,56,879880.0,230936.0,10718.0,110473.0,81071.0,648945.0,271889.0,594737.0,241955.0,42370.0,0.0,100000.0,99862.0,0.0,352782.0,285143.0,19362.0,197501.0,1226180.0,1071274.0,154906.0,145345.0,33181.0,13750.0,9561.0,9875.0,-22415.0,-26597.0,-4182.0,-5789.0,64635.0,54842.0
(주)신세계푸드,31440,2021/12,215-81-47377,56,871653.0,260444.0,39723.0,114127.0,86302.0,611209.0,252416.0,586870.0,171996.0,53518.0,0.0,0.0,199759.0,0.0,414873.0,284783.0,19362.0,197141.0,1322704.0,1126969.0,195735.0,164597.0,36521.0,19566.0,31138.0,17729.0,2503.0,3881.0,1378.0,646.0,71953.0,37327.0
(주)신세계푸드,31440,2022/12,215-81-47377,56,897130.0,325449.0,69848.0,123150.0,110339.0,571681.0,257979.0,605614.0,313683.0,51679.0,44500.0,99995.0,99912.0,0.0,291931.0,291516.0,19362.0,203874.0,1404344.0,1199760.0,204584.0,182420.0,39485.0,18275.0,22164.0,11583.0,-5946.0,-6258.0,-312.0,-1535.0,20451.0,47137.0
(주)신세계푸드,31440,2023/12,215-81-47377,56,867342.0,309202.0,58855.0,137911.0,93348.0,558140.0,228404.0,576474.0,385248.0,67647.0,44500.0,149947.0,0.0,0.0,191226.0,290868.0,19362.0,203226.0,1473420.0,1241950.0,231471.0,203723.0,42492.0,20592.0,27747.0,13849.0,12141.0,16112.0,3971.0,3135.0,85481.0,41247.0
(주)신세계푸드,31440,2024/12,215-81-47377,56,827854.0,322418.0,99801.0,129987.0,74371.0,505436.0,213357.0,528226.0,193695.0,67786.0,0.0,0.0,164699.0,0.0,334531.0,299628.0,19362.0,211986.0,1521350.0,1270881.0,250468.0,227507.0,46845.0,25037.0,22962.0,15117.0,14028.0,12918.0,-1110.0,3623.0,102033.0,25891.0
(주)아난티,25980,2010/12,134-81-07135,55,216361.0,46712.0,30528.0,1531.0,5219.0,169649.0,160835.0,182697.0,22126.0,134.0,6000.0,5800.0,0.0,13490.0,160571.0,33665.0,5496.0,193.0,115847.0,94705.0,21143.0,11872.0,2729.0,252.0,9271.0,4298.0,2063.0,2858.0,795.0,188.0,67478.0,4201.0
(주)아난티,25980,2011/12,134-81-07135,55,216189.0,38133.0,15070.0,543.0,9209.0,178057.0,168775.0,182580.0,21938.0,160.0,14000.0,3800.0,0.0,9690.0,160642.0,33609.0,5496.0,127.0,20977.0,13894.0,7083.0,9634.0,2833.0,370.0,-2551.0,868.0,-5643.0,-6138.0,-495.0,-514.0,-15191.0,26307.0
(주)아난티,25980,2012/12,134-81-07135,55,229998.0,46947.0,15485.0,7265.0,9340.0,183051.0,169701.0,199080.0,35446.0,138.0,25901.0,4900.0,0.0,5890.0,163634.0,30918.0,5496.0,16583.0,27486.0,19830.0,7656.0,8285.0,2833.0,313.0,-628.0,1218.0,-2545.0,-3498.0,-953.0,-232.0,-3757.0,6149.0
(주)아난티,25980,2013/12,134-81-07135,55,237985.0,55892.0,7865.0,7868.0,9598.0,182094.0,171332.0,211005.0,43607.0,215.0,37169.0,1900.0,0.0,3990.0,167398.0,26980.0,5496.0,12645.0,20760.0,12931.0,7829.0,9094.0,3119.0,283.0,-1266.0,2008.0,-4027.0,-5169.0,-1142.0,-367.0,-3313.0,13466.0
(주)아난티,25980,2014/12,134-81-07135,55,295875.0,69992.0,17315.0,9023.0,3315.0,225884.0,215797.0,246043.0,67297.0,153.0,37805.0,950.0,0.0,3040.0,178746.0,49832.0,5496.0,18113.0,47960.0,25668.0,22292.0,9971.0,3033.0,282.0,12321.0,2459.0,5729.0,6498.0,769.0,522.0,27961.0,18308.0
(주)아난티,25980,2015/12,134-81-07135,55,467733.0,179762.0,138084.0,1087.0,2542.0,287971.0,253073.0,215505.0,98131.0,146.0,28800.0,6000.0,0.0,6040.0,117374.0,252228.0,8232.0,39913.0,89830.0,47619.0,42211.0,12291.0,3679.0,310.0,29920.0,2174.0,21984.0,27279.0,5295.0,1957.0,8074.0,67372.0
