회사명,거래소코드,회계년도,사업자등록번호,한국표준산업분류코드,자산총계(요약)(백만원),유동자산(요약)(백만원),현금 및 현금성자산(요약)(백만원),매출채권(요약)(백만원),재고자산(요약)(백만원),비유동자산(요약)(백만원),유형자산(요약)(백만원),부채총계(요약)(백만원),유동부채(요약)(백만원),매입채무(요약)(백만원),단기차입금(요약)(백만원),유동성장기부채(요약)(백만원),사채(요약)(백만원),장기차입금(요약)(백만원),비유동부채(요약)(백만원),자본총계(요약)(백만원),자본금(요약)(백만원),이익잉여금(요약)(백만원),매출액(요약)(백만원),매출원가(요약)(백만원),매출총이익(요약)(백만원),판매비와 관리비(요약)(백만원),급료,감가상각비,영업이익(요약)(백만원),이자비용(요약)(백만원),당기순이익(요약)(백만원),법인세비용차감전(계속사업)손익(요약)(백만원),(계속사업손익)법인세비용(요약)(백만원),주당순이익(요약)(원),영업활동으로 인한 현금흐름(요약)(백만원),투자활동으로 인한 현금유출액(요약)(백만원)
(주)대림제지,17650,2010/12,124-81-32409,17,78418.0,20087.0,51.0,14730.0,2528.0,58331.0,29395.0,31466.0,14045.0,2451.0,8600.0,638.0,0.0,15612.0,17421.0,46952.0,4500.0,42492.0,70307.0,63506.0,6801.0,3457.0,928.0,110.0,3344.0,893.0,4209.0,5219.0,1010.0,468.0,-1467.0,4665.0
(주)대림제지,17650,2011/12,124-81-32409,17,105122.0,24839.0,142.0,14706.0,5444.0,80282.0,27415.0,36518.0,15671.0,1062.0,7800.0,4412.0,0.0,12987.0,20847.0,68603.0,4500.0,64112.0,78531.0,71502.0,7028.0,3667.0,976.0,131.0,3361.0,921.0,3237.0,3959.0,722.0,360.0,1023.0,2353.0
(주)대림제지,17650,2012/12,124-81-32409,17,100891.0,21160.0,7620.0,8693.0,2378.0,79732.0,25204.0,19739.0,6256.0,816.0,0.0,1410.0,0.0,4382.0,13483.0,81152.0,4500.0,76658.0,76851.0,58257.0,18594.0,4985.0,1192.0,102.0,13609.0,571.0,12614.0,15570.0,2956.0,1402.0,24898.0,500.0
(주)대림제지,17650,2013/12,124-81-32409,17,104617.0,25583.0,6189.0,10474.0,3388.0,79033.0,22392.0,16769.0,5237.0,1246.0,0.0,1157.0,0.0,2187.0,11532.0,87848.0,4500.0,83348.0,61343.0,53827.0,7516.0,4366.0,1254.0,98.0,3150.0,88.0,7124.0,8771.0,1648.0,792.0,992.0,3783.0
(주)대림제지,17650,2014/12,124-81-32409,17,109821.0,28094.0,10995.0,8628.0,3042.0,81726.0,21378.0,15857.0,4782.0,916.0,0.0,1213.0,0.0,960.0,11075.0,93964.0,4500.0,89464.0,57375.0,48887.0,8488.0,4467.0,1425.0,89.0,4020.0,47.0,6463.0,8254.0,1791.0,718.0,7118.0,1888.0
(주)대림제지,17650,2015/12,124-81-32409,17,104377.0,21217.0,8808.0,9398.0,2511.0,83160.0,27756.0,22748.0,11829.0,1093.0,0.0,601.0,0.0,1916.0,10919.0,81629.0,4500.0,77129.0,54738.0,52458.0,2280.0,3927.0,1317.0,89.0,-1648.0,37.0,-11847.0,-13104.0,-1257.0,-1316.0,1724.0,11392.0
(주)대림제지,17650,2016/12,124-81-32409,17,121644.0,26234.0,10856.0,13161.0,1942.0,95409.0,26122.0,23079.0,5742.0,1427.0,0.0,258.0,0.0,6658.0,17337.0,98564.0,4500.0,94064.0,67431.0,56010.0,11421.0,4230.0,1343.0,24.0,7191.0,30.0,16986.0,20206.0,3219.0,377.0,3684.0,7044.0
(주)대림제지,17650,2017/12,124-81-32409,17,203465.0,34921.0,12236.0,18144.0,3580.0,168544.0,129816.0,76846.0,38338.0,3366.0,16629.0,8257.0,0.0,24532.0,38508.0,126619.0,4500.0,93252.0,90533.0,80631.0,9902.0,5398.0,1526.0,233.0,4504.0,105.0,-454.0,1051.0,1505.0,-10.0,4013.0,35218.0
(주)대림제지,17650,2018/12,124-81-32409,17,225547.0,28732.0,7544.0,15741.0,4748.0,196814.0,146291.0,80769.0,34858.0,2983.0,14964.0,11453.0,0.0,31111.0,45912.0,144777.0,4500.0,101934.0,89572.0,73362.0,16210.0,7529.0,2142.0,380.0,8681.0,806.0,8796.0,6366.0,-2430.0,196.0,12692.0,27619.0
(주)대림제지,17650,2019/12,124-81-32409,17,229356.0,43018.0,12852.0,14544.0,3853.0,186338.0,143665.0,75921.0,35056.0,2771.0,15000.0,10481.0,0.0,23395.0,40865.0,153435.0,4500.0,111696.0,105900.0,90510.0,15390.0,9451.0,2384.0,2715.0,5939.0,1291.0,2511.0,1680.0,741.0,56.0,16565.0,6226.0
