회사명,거래소코드,회계년도,사업자등록번호,한국표준산업분류코드,자산총계(요약)(백만원),유동자산(요약)(백만원),현금 및 현금성자산(요약)(백만원),매출채권(요약)(백만원),재고자산(요약)(백만원),비유동자산(요약)(백만원),유형자산(요약)(백만원),부채총계(요약)(백만원),유동부채(요약)(백만원),매입채무(요약)(백만원),단기차입금(요약)(백만원),유동성장기부채(요약)(백만원),사채(요약)(백만원),장기차입금(요약)(백만원),비유동부채(요약)(백만원),자본총계(요약)(백만원),자본금(요약)(백만원),이익잉여금(요약)(백만원),매출액(요약)(백만원),매출원가(요약)(백만원),매출총이익(요약)(백만원),판매비와 관리비(요약)(백만원),급료,감가상각비,영업이익(요약)(백만원),이자비용(요약)(백만원),당기순이익(요약)(백만원),법인세비용차감전(계속사업)손익(요약)(백만원),(계속사업손익)법인세비용(요약)(백만원),주당순이익(요약)(원),영업활동으로 인한 현금흐름(요약)(백만원),투자활동으로 인한 현금유출액(요약)(백만원)
(주)대교,19680,2010/12,112-81-41114,85,880041.0,254606.0,72210.0,37107.0,21295.0,625435.0,207768.0,206629.0,135766.0,7975.0,4556.0,0.0,0.0,0.0,70863.0,673412.0,52065.0,441002.0,860023.0,711546.0,148477.0,85631.0,14294.0,8626.0,62846.0,6.0,49449.0,69177.0,19728.0,527.0,78844.0,157753.0
(주)대교,19680,2011/12,112-81-41114,85,829835.0,336609.0,36008.0,38716.0,24948.0,493226.0,135390.0,185178.0,147363.0,7956.0,3610.0,0.0,0.0,0.0,37815.0,644657.0,52065.0,484191.0,818474.0,666731.0,151743.0,91757.0,14838.0,6809.0,59986.0,515.0,61114.0,81289.0,19511.0,651.0,41760.0,178271.0
(주)대교,19680,2012/12,112-81-41114,85,791840.0,288016.0,24869.0,39097.0,17495.0,503825.0,139419.0,158806.0,134404.0,6619.0,2571.0,0.0,0.0,0.0,24402.0,633035.0,52065.0,490760.0,771528.0,638653.0,132875.0,92602.0,15179.0,7663.0,40273.0,48.0,31814.0,53232.0,12615.0,340.0,41035.0,130440.0
(주)대교,19680,2013/12,112-81-41114,85,823465.0,275420.0,83561.0,38215.0,16800.0,548045.0,134666.0,161554.0,137115.0,6949.0,2533.0,0.0,0.0,0.0,24439.0,661911.0,52065.0,514695.0,756756.0,624556.0,132200.0,89083.0,15076.0,8356.0,43118.0,251.0,42069.0,63965.0,21896.0,455.0,106744.0,141483.0
(주)대교,19680,2014/12,112-81-41114,85,820055.0,314814.0,85176.0,35796.0,18260.0,505241.0,130459.0,160852.0,141855.0,7071.0,2638.0,0.0,0.0,0.0,18997.0,659204.0,52065.0,545020.0,744779.0,617830.0,126949.0,88738.0,15019.0,9698.0,38211.0,500.0,50892.0,66484.0,15591.0,559.0,29316.0,98151.0
(주)대교,19680,2015/12,112-81-41114,85,780716.0,303127.0,80101.0,26872.0,15244.0,477589.0,135508.0,140301.0,130818.0,6181.0,0.0,0.0,0.0,0.0,9483.0,640415.0,52065.0,538593.0,750318.0,616995.0,133323.0,87312.0,14478.0,9173.0,46011.0,521.0,46592.0,60441.0,13849.0,512.0,59000.0,122509.0
(주)대교,19680,2016/12,112-81-41114,85,809958.0,320582.0,79763.0,26954.0,13342.0,489376.0,162101.0,148862.0,131364.0,5811.0,0.0,0.0,0.0,0.0,17498.0,661096.0,52065.0,558251.0,759845.0,624472.0,135373.0,89842.0,14830.0,8615.0,45531.0,415.0,44491.0,56104.0,11613.0,479.0,87381.0,137633.0
(주)대교,19680,2017/12,112-81-41114,85,822145.0,300034.0,45995.0,24107.0,12268.0,522110.0,185386.0,147027.0,124530.0,8442.0,0.0,0.0,0.0,0.0,22497.0,675117.0,52065.0,577392.0,756770.0,620521.0,136250.0,89153.0,14481.0,5901.0,47097.0,408.0,40697.0,53427.0,12730.0,454.0,96427.0,258441.0
(주)대교,19680,2018/12,112-81-41114,85,797454.0,258244.0,43980.0,16292.0,12369.0,539211.0,183171.0,154850.0,130182.0,5951.0,0.0,0.0,0.0,0.0,24667.0,642604.0,52065.0,579838.0,705494.0,595505.0,109988.0,83773.0,13620.0,4857.0,26215.0,541.0,19454.0,27760.0,8305.0,213.0,62844.0,176640.0
(주)대교,19680,2019/12,112-81-41114,85,880942.0,237309.0,46111.0,15925.0,11221.0,643633.0,172917.0,246619.0,151907.0,4051.0,0.0,0.0,0.0,0.0,94713.0,634323.0,52065.0,577713.0,700272.0,590283.0,109989.0,80906.0,14620.0,8727.0,29083.0,2802.0,18613.0,25800.0,7187.0,215.0,74457.0,133576.0
