회사명,거래소코드,회계년도,사업자등록번호,한국표준산업분류코드,자산총계(요약)(백만원),유동자산(요약)(백만원),현금 및 현금성자산(요약)(백만원),매출채권(요약)(백만원),재고자산(요약)(백만원),비유동자산(요약)(백만원),유형자산(요약)(백만원),부채총계(요약)(백만원),유동부채(요약)(백만원),매입채무(요약)(백만원),단기차입금(요약)(백만원),유동성장기부채(요약)(백만원),사채(요약)(백만원),장기차입금(요약)(백만원),비유동부채(요약)(백만원),자본총계(요약)(백만원),자본금(요약)(백만원),이익잉여금(요약)(백만원),매출액(요약)(백만원),매출원가(요약)(백만원),매출총이익(요약)(백만원),판매비와 관리비(요약)(백만원),급료,감가상각비,영업이익(요약)(백만원),이자비용(요약)(백만원),당기순이익(요약)(백만원),법인세비용차감전(계속사업)손익(요약)(백만원),(계속사업손익)법인세비용(요약)(백만원),주당순이익(요약)(원),영업활동으로 인한 현금흐름(요약)(백만원),투자활동으로 인한 현금유출액(요약)(백만원)
(주)공구우먼,366030,2017/12,127-86-01517,14,14307.0,4635.0,3400.0,339.0,519.0,9672.0,9492.0,3376.0,1776.0,219.0,272.0,0.0,0.0,1600.0,1600.0,10931.0,50.0,10881.0,23281.0,13882.0,9399.0,5154.0,1886.0,2386.0,4245.0,68.0,3382.0,4192.0,810.0,338172.0,3482.0,2183.0
(주)공구우먼,366030,2018/12,127-86-01517,14,15544.0,5851.0,3754.0,597.0,1032.0,9693.0,9443.0,1726.0,1726.0,308.0,272.0,0.0,0.0,0.0,0.0,13817.0,50.0,13767.0,23869.0,14337.0,9532.0,5861.0,1937.0,2441.0,3671.0,53.0,2886.0,3628.0,742.0,288639.0,2292.0,337.0
(주)공구우먼,366030,2019/12,127-86-01517,14,18035.0,8472.0,6136.0,604.0,1030.0,9563.0,9313.0,1169.0,1169.0,320.0,0.0,0.0,0.0,0.0,0.0,16866.0,50.0,16816.0,24571.0,14730.0,9841.0,6550.0,2087.0,2406.0,3291.0,0.0,3048.0,3714.0,665.0,304820.0,2798.0,144.0
(주)공구우먼,366030,2020/12,127-86-01517,14,23980.0,12003.0,9436.0,858.0,1549.0,11977.0,11069.0,2726.0,2726.0,170.0,0.0,0.0,0.0,0.0,0.0,21255.0,50.0,20958.0,32683.0,19085.0,13598.0,8219.0,2511.0,2692.0,5379.0,23.0,4346.0,5422.0,1076.0,434021.0,5148.0,1873.0
(주)공구우먼,366030,2021/12,127-86-01517,14,31551.0,18641.0,1795.0,1348.0,3233.0,12910.0,11654.0,4432.0,4038.0,4.0,0.0,0.0,0.0,0.0,394.0,27119.0,252.0,26700.0,47320.0,26024.0,21296.0,10969.0,3450.0,2779.0,10327.0,7.0,8764.0,10428.0,1664.0,3480.0,8223.0,12565.0
(주)공구우먼,366030,2022/12,127-86-01517,14,63198.0,47473.0,6135.0,1404.0,4179.0,15725.0,12290.0,3901.0,3739.0,46.0,0.0,0.0,0.0,0.0,161.0,59297.0,2226.0,35006.0,58687.0,32206.0,26480.0,13819.0,3424.0,2934.0,12662.0,14.0,11328.0,13333.0,2005.0,552.0,10510.0,49868.0
(주)공구우먼,366030,2023/12,127-86-01517,14,69577.0,53335.0,17992.0,1447.0,4618.0,16242.0,10381.0,3408.0,3134.0,112.0,0.0,0.0,0.0,0.0,275.0,66168.0,2262.0,41054.0,53009.0,28862.0,24148.0,13635.0,3380.0,3045.0,10513.0,40.0,10056.0,12113.0,2057.0,445.0,10197.0,34584.0
(주)공구우먼,366030,2024/12,127-86-01517,14,83051.0,56020.0,32996.0,1591.0,4353.0,27030.0,17286.0,5399.0,3747.0,43.0,0.0,0.0,0.0,0.0,1651.0,77652.0,2265.0,46592.0,48932.0,26570.0,22362.0,13506.0,3220.0,3123.0,8856.0,44.0,8253.0,10558.0,2305.0,364.0,10743.0,43962.0
(주)그리티,204020,2010/12,109-81-59281,14,18377.0,14690.0,670.0,4423.0,5337.0,3688.0,178.0,10196.0,6829.0,1803.0,2561.0,217.0,1979.0,1257.0,3366.0,8182.0,1008.0,5505.0,49152.0,19326.0,29826.0,25261.0,2525.0,169.0,4565.0,478.0,3419.0,4187.0,767.0,1885.0,2465.0,3765.0
(주)그리티,204020,2011/12,109-81-59281,14,26728.0,23782.0,7869.0,4853.0,8781.0,2946.0,553.0,11104.0,9824.0,1143.0,1903.0,2191.0,0.0,1128.0,1280.0,15624.0,2097.0,12941.0,66734.0,21930.0,44804.0,32548.0,3257.0,214.0,12255.0,446.0,7708.0,10859.0,3150.0,1931.0,7592.0,17989.0
