사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화,연도_신용등급,신용등급,등급_정제,등급_순위
1248131282,삼성SDI(주),2016,쇠퇴기,0,83.22,100.0,82.37,46.58,22.03,46.8,2017,AA,AA,3
1248131282,삼성SDI(주),2018,쇠퇴기,0,37.37,100.0,97.06,48.56,25.33,64.06,2019,AA,AA,3
1248131282,삼성SDI(주),2019,성장기,0,87.92,3.9,93.29,47.54,25.9,47.88,2020,AA,AA,3
1248131282,삼성SDI(주),2020,성장기,0,85.73,0.0,100.0,50.79,25.94,41.88,2021,AA,AA,3
1248131282,삼성SDI(주),2021,성장기,0,46.41,0.0,92.89,45.03,15.11,45.92,2022,AA,AA,3
1248131282,삼성SDI(주),2022,성장기,0,34.49,2.6,98.58,50.26,14.78,41.5,2023,AA,AA,3
1248131282,삼성SDI(주),2023,성장기,0,63.2,9.9,98.67,47.65,25.89,52.87,2024,AA,AA,3
1248667922,일진전기(주),2015,조정기,0,100.0,21.2,0.0,48.03,17.93,46.73,2016,A-,A-,7
1248667922,일진전기(주),2016,쇠퇴기,0,83.22,100.0,82.37,40.56,17.78,47.45,2017,A-,A-,7
1248667922,일진전기(주),2017,성장기,0,25.13,3.5,82.97,45.13,14.04,49.55,2018,A-,A-,7
1248667922,일진전기(주),2018,도입기,0,37.37,74.9,97.06,45.04,19.64,57.99,2019,A-,A-,7
1248667922,일진전기(주),2019,성숙기,0,87.92,0.0,93.29,50.87,15.36,44.12,2020,A-,A-,7
1248667922,일진전기(주),2020,성숙기,0,85.73,0.8,100.0,52.08,15.09,41.59,2021,A-,A-,7
1248667922,일진전기(주),2021,성숙기,0,46.41,1.3,92.89,44.55,14.81,52.79,2022,A-,A-,7
1248667922,일진전기(주),2022,성숙기,0,34.49,0.0,98.58,53.5,13.3,40.68,2023,A-,A-,7
1248667922,일진전기(주),2023,성숙기,0,63.2,0.0,98.67,49.38,9.12,40.78,2024,A-,A-,7
1258129377,(주)미코,2015,성숙기,0,100.0,0.0,0.0,48.86,49.03,45.63,2016,BB-,BB-,13
1258129377,(주)미코,2016,성숙기,0,83.22,0.0,82.37,37.79,47.66,46.61,2017,BB-,BB-,13
1268103725,에스케이하이닉스(주),2015,성숙기,0,100.0,0.0,0.0,58.23,21.7,46.82,2016,AA-,AA-,4
1268103725,에스케이하이닉스(주),2016,성장기,0,83.22,4.6,82.37,39.28,21.96,47.72,2017,AA-,AA-,4
1268103725,에스케이하이닉스(주),2018,성숙기,0,37.37,0.0,97.06,45.72,10.82,52.13,2019,AA,AA,3
1268103725,에스케이하이닉스(주),2019,성숙기,0,87.92,0.0,93.29,50.1,22.93,57.26,2020,AA,AA,3
1268103725,에스케이하이닉스(주),2020,성장기,0,85.73,0.0,100.0,59.51,23.55,42.23,2021,AA,AA,3
1268103725,에스케이하이닉스(주),2021,성장기,0,46.41,0.0,92.89,48.91,23.31,52.78,2022,AA,AA,3
1268103725,에스케이하이닉스(주),2022,성장기,0,34.49,2.6,98.58,55.15,27.42,44.69,2023,AA,AA,3
1268103725,에스케이하이닉스(주),2023,성장기,0,63.2,9.9,98.67,50.14,55.8,66.46,2024,AA,AA,3
1348166610,케이이엠텍(주),2015,도입기,0,100.0,63.7,0.0,47.58,32.45,51.66,2016,B,B,15
1348166610,케이이엠텍(주),2016,도입기,0,83.22,64.5,82.37,51.27,61.83,66.88,2017,B,B,15
1348166610,케이이엠텍(주),2017,조정기,0,25.13,35.3,82.97,53.48,60.98,52.2,2018,B,B,15
1348166610,케이이엠텍(주),2018,도입기,1,37.37,74.9,97.06,53.74,96.67,80.53,2019,D,D,22
1358635890,(주)아이에스티이,2023,도입기,0,63.2,92.7,98.67,51.14,64.38,67.44,2024,B+,B+,14
1378158268,(주)아모그린텍,2017,성숙기,0,25.13,0.0,82.97,48.56,38.03,51.77,2018,A,A,6
1398103094,(주)캠시스,2019,성장기,0,87.92,3.9,93.29,45.21,20.23,46.68,2020,BB,BB,12
1398103094,(주)캠시스,2020,성장기,0,85.73,0.0,100.0,47.84,19.4,41.27,2021,BB,BB,12
1398103094,(주)캠시스,2021,성숙기,0,46.41,1.3,92.89,42.54,19.74,53.17,2022,BB,BB,12
1398103094,(주)캠시스,2022,조정기,0,34.49,34.6,98.58,39.57,19.5,41.61,2023,BB,BB,12
1398103094,(주)캠시스,2023,성숙기,0,63.2,0.0,98.67,41.7,19.69,44.19,2024,BB,BB,12
1398111954,(주)디에이피,2017,성숙기,0,25.13,0.0,82.97,46.28,26.61,51.73,2018,BB+,BB+,11
2668600531,에이치디현대일렉트릭(주),2018,도입기,0,37.37,74.9,97.06,42.38,13.8,54.23,2019,A-,A-,7
2668600531,에이치디현대일렉트릭(주),2019,도입기,0,87.92,83.8,93.29,49.85,28.82,59.53,2020,A-,A-,7
2668600531,에이치디현대일렉트릭(주),2020,조정기,0,85.73,27.8,100.0,52.63,28.71,41.8,2021,A-,A-,7
2668600531,에이치디현대일렉트릭(주),2021,성숙기,0,46.41,1.3,92.89,46.21,14.72,43.87,2022,A-,A-,7
2668600531,에이치디현대일렉트릭(주),2022,조정기,0,34.49,34.6,98.58,49.29,13.74,41.05,2023,A-,A-,7
2668600531,에이치디현대일렉트릭(주),2023,도입기,0,63.2,92.7,98.67,47.06,11.89,42.62,2024,A,A,6
3128150630,하나마이크론(주),2015,성장기,0,100.0,0.3,0.0,54.46,51.81,48.03,2016,BBB-/STABLE,BBB-,10
3128150630,하나마이크론(주),2016,성장기,0,83.22,4.6,82.37,40.05,54.77,49.46,2017,BBB-/STABLE,BBB-,10
3128150630,하나마이크론(주),2017,성장기,0,25.13,3.5,82.97,43.92,50.38,49.29,2018,BBB-/STABLE,BBB-,10
3148129147,(주)엘엑스세미콘,2016,조정기,0,83.22,28.3,82.37,43.78,2.91,47.52,2017,A,A,6
3148129147,(주)엘엑스세미콘,2017,성숙기,0,25.13,0.0,82.97,48.0,3.0,52.53,2018,A,A,6
5068101452,(주)포스코퓨처엠,2015,성장기,0,100.0,0.3,0.0,48.55,5.72,47.81,2016,AA-,AA-,4
5068101452,(주)포스코퓨처엠,2016,성숙기,0,83.22,0.0,82.37,37.57,5.33,47.3,2017,AA-,AA-,4
5068101452,(주)포스코퓨처엠,2018,성숙기,0,37.37,0.0,97.06,41.27,5.99,54.32,2019,AA-,AA-,4
5068101452,(주)포스코퓨처엠,2019,성숙기,0,87.92,0.0,93.29,46.52,11.33,51.96,2020,AA-,AA-,4
5068101452,(주)포스코퓨처엠,2020,성장기,0,85.73,0.0,100.0,49.16,14.9,44.05,2021,AA-,AA-,4
5068101452,(주)포스코퓨처엠,2021,성장기,0,46.41,0.0,92.89,43.86,14.44,52.68,2022,AA-,AA-,4
5068101452,(주)포스코퓨처엠,2022,성장기,0,34.49,2.6,98.58,51.46,11.5,39.67,2023,AA-,AA-,4
5068101452,(주)포스코퓨처엠,2023,도입기,0,63.2,92.7,98.67,48.42,22.36,52.7,2024,AA-,AA-,4
5138117175,한화시스템(주),2018,성숙기,0,37.37,0.0,97.06,43.29,9.14,54.73,2019,AA-,AA-,4
5138117175,한화시스템(주),2019,성숙기,0,87.92,0.0,93.29,46.66,8.82,47.42,2020,AA-,AA-,4
5138117175,한화시스템(주),2020,성숙기,0,85.73,0.8,100.0,46.56,9.35,42.05,2021,AA-,AA-,4
5138117175,한화시스템(주),2021,성장기,0,46.41,0.0,92.89,43.82,6.28,51.02,2022,AA-,AA-,4
5598601539,에스케이아이이테크놀로지(주),2023,성장기,0,63.2,9.9,98.67,45.67,17.93,19.58,2024,A(STABLE),A,6
6388600376,(주)에코프로비엠,2021,성장기,0,46.41,0.0,92.89,56.69,6.28,48.7,2022,BBB+,BBB+,8
6388600376,(주)에코프로비엠,2022,도입기,0,34.49,78.8,98.58,58.32,4.82,40.63,2023,A- / Positive,A-,7
6388600376,(주)에코프로비엠,2023,도입기,0,63.2,92.7,98.67,53.31,11.12,49.13,2024,A / STABLE,A,6
7738801177,두산퓨얼셀(주),2019,성장기,0,87.92,3.9,93.29,49.85,11.29,48.12,2020,BBB+,BBB+,8
7738801177,두산퓨얼셀(주),2020,도입기,0,85.73,81.3,100.0,51.3,12.89,42.78,2021,BBB,BBB,9
7738801177,두산퓨얼셀(주),2021,쇠퇴기,0,46.41,100.0,92.89,45.18,11.48,52.07,2022,BBB,BBB,9
7738801177,두산퓨얼셀(주),2022,쇠퇴기,0,34.49,100.0,98.58,40.56,15.33,44.39,2023,BBB,BBB,9
7738801177,두산퓨얼셀(주),2023,쇠퇴기,0,63.2,100.0,98.67,41.82,47.43,69.49,2024,BBB,BBB,9
8518102050,(주)엘지에너지솔루션,2022,도입기,0,34.49,78.8,98.58,50.33,6.82,40.44,2023,AA,AA,3
