사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화,연도_신용등급,신용등급,등급_정제,등급_순위
3118113651,에이치디씨현대이피(주),2019,성숙기,0,46.52,0.0,18.08,51.2,0.12,39.21,2020,A-,A-,7
3118113651,에이치디씨현대이피(주),2020,성숙기,0,100.0,0.0,55.74,65.4,0.09,36.82,2021,A-,A-,7
3118113651,에이치디씨현대이피(주),2021,도입기,0,0.0,99.0,40.44,56.69,0.07,44.46,2022,A-,A-,7
3118113651,에이치디씨현대이피(주),2022,성숙기,0,22.52,0.0,88.05,48.96,0.07,34.0,2023,A-,A-,7
3118113651,에이치디씨현대이피(주),2023,성숙기,0,38.19,0.0,89.05,56.25,0.07,48.49,2024,A-,A-,7
5208800609,성일하이텍(주),2021,도입기,0,0.0,99.0,40.44,53.6,2.98,21.97,2022,BB- (Positive),BB-,13
5208800609,성일하이텍(주),2022,성장기,0,22.52,10.0,88.05,61.02,0.03,32.02,2023,BB (Positive),BB,12
6058103330,강남제비스코(주),2023,성장기,0,38.19,12.8,89.05,57.96,0.17,45.3,2024,BBB-/STABLE,BBB-,10
6068104711,(주)금양,2015,성장기,0,59.67,3.2,21.47,52.14,0.44,43.42,2016,BB+,BB+,11
6068104711,(주)금양,2016,성장기,0,38.42,3.1,0.0,58.75,3.81,38.49,2017,BB+,BB+,11
6068104711,(주)금양,2018,성장기,0,10.04,2.7,33.85,49.36,2.77,39.72,2019,BB+,BB+,11
6068104711,(주)금양,2019,도입기,0,46.52,92.0,18.08,50.13,0.42,37.9,2020,BB+,BB+,11
6068104711,(주)금양,2020,조정기,0,100.0,22.2,55.74,67.01,1.28,37.4,2021,BB+,BB+,11
6068104711,(주)금양,2021,도입기,0,0.0,99.0,40.44,55.72,0.84,44.22,2022,BB+,BB+,11
6068104711,(주)금양,2022,성장기,0,22.52,10.0,88.05,47.19,2.77,35.35,2023,BB+,BB+,11
6068104711,(주)금양,2023,성장기,0,38.19,12.8,89.05,55.19,32.18,64.38,2024,BB+,BB+,11
6108100029,롯데정밀화학(주),2015,조정기,1,59.67,22.7,21.47,44.75,64.81,81.16,2016,AA-,AA-,4
6108107100,송원산업(주),2016,성숙기,0,38.42,0.0,0.0,60.31,0.19,35.63,2017,A-,A-,7
6108107100,송원산업(주),2017,성장기,0,24.27,3.8,5.59,43.64,0.17,40.02,2018,A-,A-,7
6108107100,송원산업(주),2018,성숙기,0,10.04,0.0,33.85,51.17,1.0,38.65,2019,A-/안정적,A-,7
6108107100,송원산업(주),2019,성숙기,0,46.52,0.0,18.08,51.26,0.07,38.85,2020,A-/안정적,A-,7
6108107100,송원산업(주),2021,성숙기,0,0.0,0.0,40.44,53.82,0.1,44.48,2022,A(STABLE),A,6
6108107100,송원산업(주),2022,성숙기,0,22.52,0.0,88.05,46.13,0.02,33.95,2023,A,A,6
6108107100,송원산업(주),2023,성숙기,0,38.19,0.0,89.05,54.83,0.02,48.49,2024,A,A,6
6218110769,넥센타이어(주),2015,성장기,0,59.67,3.2,21.47,44.12,0.13,43.42,2016,A+,A+,5
6218110769,넥센타이어(주),2016,성숙기,0,38.42,0.0,0.0,60.28,0.07,35.6,2017,A+,A+,5
6218110769,넥센타이어(주),2018,성장기,0,10.04,2.7,33.85,50.54,0.48,38.37,2019,A+,A+,5
6218110769,넥센타이어(주),2019,성장기,0,46.52,5.5,18.08,52.35,0.03,39.17,2020,A+,A+,5
6218110769,넥센타이어(주),2020,성장기,0,100.0,5.3,55.74,64.58,0.6,37.21,2021,A+,A+,5
6218110769,넥센타이어(주),2021,성숙기,0,0.0,0.0,40.44,56.3,3.37,46.24,2022,A+,A+,5
6218110769,넥센타이어(주),2022,도입기,0,22.52,100.0,88.05,47.96,5.45,35.5,2023,A,A,6
6218110769,넥센타이어(주),2023,성장기,0,38.19,12.8,89.05,55.74,0.07,45.57,2024,A,A,6
8188600991,에스케이바이오사이언스(주),2019,성숙기,0,46.52,0.0,18.08,52.23,0.02,39.28,2020,A,A,6
8188600991,에스케이바이오사이언스(주),2020,성숙기,0,100.0,0.0,55.74,64.76,0.03,36.85,2021,A,A,6
8188600991,에스케이바이오사이언스(주),2021,성숙기,0,0.0,0.0,40.44,45.66,0.07,44.49,2022,A-,A-,7
8188600991,에스케이바이오사이언스(주),2022,쇠퇴기,0,22.52,98.4,88.05,74.25,0.01,33.96,2023,A,A,6
8188600991,에스케이바이오사이언스(주),2023,성숙기,0,38.19,0.0,89.05,74.05,0.71,48.87,2024,A+,A+,5
8468100915,에스케이케미칼(주),2018,성장기,0,10.04,2.7,33.85,,1.98,38.86,2019,A,A,6
8468100915,에스케이케미칼(주),2019,성장기,0,46.52,5.5,18.08,52.23,0.16,38.26,2020,A,A,6
8468100915,에스케이케미칼(주),2020,성장기,0,100.0,5.3,55.74,64.76,0.04,36.76,2021,A,A,6
8468100915,에스케이케미칼(주),2021,성장기,0,0.0,7.7,40.44,55.05,0.01,44.44,2022,A,A,6
8468100915,에스케이케미칼(주),2022,쇠퇴기,0,22.52,98.4,88.05,52.01,0.01,34.0,2023,A+,A+,5
8468100915,에스케이케미칼(주),2023,성장기,0,38.19,12.8,89.05,59.45,0.05,48.52,2024,A+,A+,5
8808701070,효성티앤씨(주),2019,성숙기,0,46.52,0.0,18.08,52.23,0.06,39.49,2020,A,A,6
8808701070,효성티앤씨(주),2020,성숙기,0,100.0,0.0,55.74,64.76,0.05,36.83,2021,A,A,6
8808701070,효성티앤씨(주),2021,성숙기,0,0.0,0.0,40.44,53.65,0.03,44.45,2022,A+,A+,5
8808701070,효성티앤씨(주),2022,성숙기,0,22.52,0.0,88.05,48.81,0.03,34.0,2023,A+,A+,5
8808701070,효성티앤씨(주),2023,성숙기,0,38.19,0.0,89.05,56.81,0.07,48.52,2024,A,A,6
