사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score
1388162479,(주)펄어비스,,0.0003,0.0011,0.0002,0.0005,0.0008,0.0006,0.0003,0.008,0.1859,0.9553,0.0,0.0008,-0.0009,0.0003,0.0003,-0.0002,-0.0003,0.0077,0.1779,0.7694,98.59
7348601407,포티투닷주식회사,,,,,,,0.0003,0.0035,0.0105,0.5453,0.8484,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.007,0.5348,0.3031,98.51
1378102916,(주)소프트센,0.0062,0.0451,0.0031,0.0437,0.0169,0.0128,0.0015,0.0037,0.0057,0.6128,0.8131,0.0389,-0.042,0.0406,-0.0268,-0.0041,-0.0113,0.0022,0.002,0.6071,0.2003,97.86
1148669490,주식회사더존비앤에프,0.0007,0.0016,0.0008,0.0011,0.0006,0.0047,0.0017,0.0243,0.032,0.1163,0.6893,0.0009,-0.0008,0.0003,-0.0005,0.0041,-0.003,0.0226,0.0077,0.0843,0.573,97.81
2158787482,주식회사중고나라,,,,,,,,0.0036,0.1137,0.1881,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1101,0.0744,0.2599,97.81
2018606727,(주)퍼니플럭스,,,,0.0008,0.0265,0.0004,0.0007,0.001,0.1251,0.2115,0.4239,0.0,0.0,0.0,0.0257,-0.0261,0.0003,0.0003,0.1241,0.0864,0.2124,97.73
2268100692,주식회사엠비씨강원영동,0.0004,0.006,0.0015,0.0032,0.0279,0.0419,0.0983,0.0198,0.0497,0.2089,0.3448,0.0056,-0.0045,0.0017,0.0247,0.014,0.0564,-0.0785,0.0299,0.1592,0.1359,97.06
1078140772,(주)갑우문화사,0.4577,0.0081,0.0174,0.0022,0.0009,0.0108,0.0661,0.0523,0.0731,0.1012,0.2695,-0.4496,0.0093,-0.0152,-0.0013,0.0099,0.0553,-0.0138,0.0208,0.0281,0.1683,96.3
2208765006,(주)인플루엔셜,,,,,,,0.0014,0.052,0.1521,0.1975,0.2565,0.0,0.0,0.0,0.0,0.0,0.0,0.0506,0.1001,0.0454,0.059,96.27
1018162201,(주)동아사이언스,,,,,,,,0.0009,0.0549,0.0995,0.1813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0446,0.0818,95.62
1178131120,(주)케이티스카이라이프,0.0005,0.0004,0.0005,0.0007,0.0009,0.0009,0.0015,0.0006,0.0036,0.0337,0.1832,-0.0001,0.0001,0.0002,0.0002,0.0,0.0006,-0.0009,0.003,0.0301,0.1495,95.09
5018800966,(주)인스퍼랩,,,,,,,,0.0003,0.001,0.0017,0.8242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0007,0.8225,94.46
1078644564,(주)에이스토리,,0.0003,0.001,0.073,0.0005,0.0825,0.1971,0.0013,0.0018,0.0046,0.4284,0.0,0.0007,0.072,-0.0725,0.082,0.1146,-0.1958,0.0005,0.0028,0.4238,94.27
