사업자등록번호,회사명,테스트_연도,훈련_끝,beta_i,beta_i_raw,beta_sign,beta_quality,beta_src,S2,r2,n_obs,granger_p
1018100452,삼환기업(주),2015,2014,4.806607567537167,,1.0,,global_median,0.24954627949183303,,,
1018116293,현대건설(주),2015,2014,1.2065525190940585,-1.193484179868014,1.0,low,ols_shrunk,0.01572897761645493,0.0007952319488296888,3.0,
1018122169,구산토건(주),2015,2014,-14.204233248849036,-26.87812712643984,-1.0,low,ols_shrunk,0.529340592861464,0.7992042072807902,3.0,
1018134928,에스케이에코플랜트(주),2015,2014,-14.591570601036889,-27.523689380086264,-1.0,low,ols_shrunk,0.5317604355716878,0.6203948258026333,3.0,
1018154491,엘케이테크넷(주),2015,2014,21.86679500264799,33.240253292721874,1.0,low,ols_shrunk,0.5904416212946159,0.7532336157805916,3.0,
1018177650,(주)천강개발,2015,2014,4.806607567537167,,1.0,,global_median,0.24954627949183303,,,
1018603420,주식회사솔렉스마케팅,2015,2014,4.806607567537167,,1.0,,global_median,0.24954627949183303,,,
1018618980,(주)리노씨티,2015,2014,4.806607567537167,,1.0,,global_median,0.24954627949183303,,,
1018623483,주식회사해동이앤씨,2015,2014,25.113039434754963,38.650660679566826,1.0,low,ols_shrunk,0.6128251663641864,0.8365503588845711,3.0,
1018628362,인천김포고속도로(주),2015,2014,1.922643027014867,0.0,1.0,low,ols_shrunk,0.03055051421657592,0.0,3.0,
1018631566,제이영동고속도로주식회사,2015,2014,1.922643027014867,0.0,1.0,low,ols_shrunk,0.03055051421657592,0.0,3.0,
1018632060,가야철도(주),2015,2014,5.759379532097888,6.394560841805037,1.0,low,ols_shrunk,0.44343617664851787,0.0929272332823664,3.0,
1018660606,청정목포환경(주),2015,2014,152.90991624515786,251.6454553635717,1.0,low,ols_shrunk,0.9395039322444041,0.09292723328236618,3.0,
1018666745,탐라사랑의료원(주),2015,2014,4.806607567537167,,1.0,,global_median,0.24954627949183303,,,
1018668006,서울터널(주),2015,2014,4.806607567537167,,1.0,,global_median,0.24954627949183303,,,
1018670332,푸른예천환경주식회사,2015,2014,4.806607567537167,,1.0,,global_median,0.24954627949183303,,,
1018671705,늘푸른파주양주주식회사,2015,2014,4.806607567537167,,1.0,,global_median,0.24954627949183303,,,
1018672456,김포보람교육(주),2015,2014,6.149504617735292,7.044769317867375,1.0,low,ols_shrunk,0.4482758620689655,0.09292723328236685,3.0,
1018674890,늘푸른고양주식회사,2015,2014,4.806607567537167,,1.0,,global_median,0.24954627949183303,,,
1018684914,푸른부산환경(주),2015,2014,4.806607567537167,,1.0,,global_median,0.24954627949183303,,,
1018685529,희망드림학사,2015,2014,4.806607567537167,,1.0,,global_median,0.24954627949183303,,,
1028115088,주식회사해성기공,2015,2014,-2.2757505452933087,-6.997322620513626,-1.0,low,ols_shrunk,0.041742286751361164,0.0032488805891749406,3.0,
1028122615,(주)국보디자인,2015,2014,44.89511375366132,71.62078454441077,1.0,low,ols_shrunk,0.719903206291591,0.7230102774992819,3.0,
1028126998,(주)뉴아트공무사,2015,2014,35.38659422312247,55.77325199351269,1.0,low,ols_shrunk,0.6678765880217786,0.0425913883349639,3.0,
1028129132,인방산업(주),2015,2014,-227.76573035180604,-382.8139556313682,-1.0,low,ols_shrunk,0.9709618874773139,0.9399722424314598,3.0,
1028136050,주식회사가나토건,2015,2014,4.806607567537167,,1.0,,global_median,0.24954627949183303,,,
1028137710,서광종합개발주식회사,2015,2014,51.020768682356305,81.83020942556907,1.0,low,ols_shrunk,0.7531760435571688,0.16784525059681576,3.0,
1048109980,대창기업(주),2015,2014,-52.56391450968873,-90.81092922783932,-1.0,low,ols_shrunk,0.7598306110102844,0.9790640086757506,3.0,
1048118121,지에스건설(주),2015,2014,0.7474297343570675,-1.9586888210963322,1.0,low,ols_shrunk,0.010889292196007259,0.054127530961736725,3.0,
1048158180,(주)대우건설,2015,2014,-7.666758713777861,-15.982336234654545,-1.0,low,ols_shrunk,0.46400483968542044,0.6798355131133066,3.0,
1048164571,(주)호반티비엠,2015,2014,5.89720194804877,6.624264868389838,1.0,low,ols_shrunk,0.4458560193587417,0.14580285071520815,3.0,
1048168072,주식회사더스마츠,2015,2014,4.806607567537167,,1.0,,global_median,0.24954627949183303,,,
1048173406,(주)한화건설,2015,2014,-20.93389842239511,-38.09423574901663,-1.0,low,ols_shrunk,0.5856019358741682,0.1908666511904905,3.0,
1048183369,체이스개발주식회사,2015,2014,61.847826564850315,99.87530589639242,1.0,low,ols_shrunk,0.7979431336963098,0.9236256819336239,3.0,
1048199648,(주)세왕,2015,2014,4.806607567537167,,1.0,,global_median,0.24954627949183303,,,
1048607463,디에스온(주),2015,2014,-74.18326709610655,-126.8431835385357,-1.0,low,ols_shrunk,0.8336358136721113,0.9991515899957756,3.0,
1048614362,맑은서천물사랑주식회사,2015,2014,-380.9634096581414,-638.1434211419272,-1.0,low,ols_shrunk,0.9948578342407743,0.916710783114121,3.0,
1048621451,옥산오창고속도로주식회사,2015,2014,4.806607567537167,,1.0,,global_median,0.24954627949183303,,,
1048625272,제주맑은물사랑주식회사,2015,2014,53.479272906380785,85.92771646560988,1.0,low,ols_shrunk,0.7670901391409558,0.09292723328236618,3.0,
1048625286,팔용터널주식회사,2015,2014,4.806607567537167,,1.0,,global_median,0.24954627949183303,,,
1048625312,홍성맑은물사랑주식회사,2015,2014,1.922643027014867,0.0,1.0,low,ols_shrunk,0.03055051421657592,0.0,3.0,
1048625404,(주)동광주택,2015,2014,-126.0113344710749,-213.22329583014962,-1.0,low,ols_shrunk,0.9201451905626135,0.9229863032351369,3.0,
1048625419,(주)부영주택,2015,2014,-3.3954111849143533,-8.8634236865487,-1.0,low,ols_shrunk,0.055051421657592255,0.005969112540880395,3.0,
1048638345,제주맑은물주식회사,2015,2014,4.806607567537167,,1.0,,global_median,0.24954627949183303,,,
1048639892,파주양주강군주식회사,2015,2014,1.922643027014867,0.0,1.0,low,ols_shrunk,0.03055051421657592,0.0,3.0,
1048640351,주식회사해밀씨엔디,2015,2014,4.806607567537167,,1.0,,global_median,0.24954627949183303,,,
1058106123,(주)나우스넷,2015,2014,-3.6338008071387655,-9.260739723589387,-1.0,low,ols_shrunk,0.056866303690260134,0.03451479491852538,3.0,
1058111500,이화공영(주),2015,2014,-16.862645829797277,-31.308814761353574,-1.0,low,ols_shrunk,0.5493042952208107,0.9914178057508931,3.0,
1058112659,(주)웅남,2015,2014,-23.99894677676922,-43.20264967297348,-1.0,low,ols_shrunk,0.6061705989110708,0.12583346417551156,3.0,
