산업명,연도,F1,F2,F3,F4,F5,최종점수
전기가스수도업,2015,-0.04463296962551977,-0.8379239816724953,16.48347610946969,13.287258263672147,-5.734303693929455,4.630774745582873
전기가스수도업,2016,-0.048447979807985285,-0.9506787985404234,8.021193651327984,7.954156619352879,-3.6672564738806983,2.2617934036903513
전기가스수도업,2017,0.0004200807971911427,-0.9662490288187905,4.516234738915898,9.70292568125673,-1.0452648412607104,2.4416133261780635
전기가스수도업,2018,0.02655221197587396,-0.8863170410296605,-4.020575492942977,8.33186471764822,-3.7320726681363325,-0.05610965449697538
전기가스수도업,2019,0.02718055726327475,-1.0135810530883886,7.994228066236965,8.193479724499763,-2.463804057743488,2.5475006474336253
전기가스수도업,2020,-0.022851405959645812,-1.0888735083429042,23.89682833020008,8.594224330881016,-2.5636364362082418,5.763138262114061
전기가스수도업,2021,0.057305873060438176,-0.989814891084741,5.360093429021424,-1.1585947448394975,4.164260687149465,1.4866500706614176
전기가스수도업,2022,0.15227628359704812,-0.5684381167522107,-31.781631099170376,0.22124239799077827,7.1997075711538585,-4.955368592636181
전기가스수도업,2023,0.031234233631875843,-0.5506377009651513,1.4753080293581573,8.984335590270717,-5.184868529729194,0.9510743245132811
전기가스수도업,2024,-0.0207637571527561,-0.6034751531637221,7.6785294236961334,8.351446335085353,-3.378270974241275,2.4054931748447466
