사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화
1268187536,주식회사경진,2024,성숙기,0,36.0,0.0,100.0,44.8,0.01,42.25
1268608220,(주)대원산업,2015,성숙기,0,59.67,0.0,21.47,52.58,5.02,43.56
1268608220,(주)대원산업,2016,성장기,0,38.42,3.1,0.0,63.34,4.89,35.45
1268608220,(주)대원산업,2017,쇠퇴기,1,24.27,100.0,5.59,48.16,7.07,41.59
1268608744,(주)티엔에프,2015,도입기,0,59.67,48.2,21.47,50.04,0.75,43.03
1268608744,(주)티엔에프,2016,도입기,0,38.42,65.6,0.0,60.39,7.58,41.4
1268610366,씨에스씨인터내셔날(주),2015,쇠퇴기,0,59.67,100.0,21.47,45.91,15.66,44.96
1268610366,씨에스씨인터내셔날(주),2016,쇠퇴기,1,38.42,100.0,0.0,64.72,40.72,56.43
1268626761,(주)한서씨앤에프,2021,성장기,0,0.0,7.7,40.44,57.7,5.4,44.46
1268626761,(주)한서씨앤에프,2022,성장기,0,22.52,10.0,88.05,40.6,0.18,30.5
1268626761,(주)한서씨앤에프,2023,성장기,0,38.19,12.8,89.05,49.09,0.33,48.58
1268626761,(주)한서씨앤에프,2024,성장기,0,36.0,13.1,100.0,44.32,0.23,42.19
1268627019,주식회사팩플러스,2022,성숙기,0,22.52,0.0,88.05,44.1,0.56,34.01
1268627019,주식회사팩플러스,2023,조정기,0,38.19,27.9,89.05,53.72,0.1,48.24
1268627019,주식회사팩플러스,2024,성장기,0,36.0,13.1,100.0,44.8,0.09,42.24
1268629870,주식회사제이월드산업,2020,성장기,0,100.0,5.3,55.74,64.76,0.15,36.84
1268629870,주식회사제이월드산업,2021,성장기,0,0.0,7.7,40.44,54.2,2.04,45.67
1268629870,주식회사제이월드산업,2022,성장기,0,22.52,10.0,88.05,44.1,0.14,32.73
1268629870,주식회사제이월드산업,2023,성장기,0,38.19,12.8,89.05,56.21,0.07,48.46
1268629870,주식회사제이월드산업,2024,성장기,0,36.0,13.1,100.0,47.65,0.84,42.71
1268637929,제이와이커스텀(주),2015,성장기,0,59.67,3.2,21.47,50.04,0.15,43.13
1268637929,제이와이커스텀(주),2016,성장기,0,38.42,3.1,0.0,60.39,0.15,35.65
1268637929,제이와이커스텀(주),2017,성장기,0,24.27,3.8,5.59,49.6,0.11,40.01
1268637929,제이와이커스텀(주),2018,도입기,0,10.04,75.9,33.85,54.56,0.9,38.62
1268637929,제이와이커스텀(주),2019,도입기,0,46.52,92.0,18.08,55.58,0.16,38.98
1268637929,제이와이커스텀(주),2020,도입기,0,100.0,96.5,55.74,58.08,0.1,36.8
1268637929,제이와이커스텀(주),2021,도입기,0,0.0,99.0,40.44,46.76,1.6,45.43
1268637929,제이와이커스텀(주),2022,도입기,0,22.52,100.0,88.05,34.83,0.14,33.02
1268637929,제이와이커스텀(주),2023,성장기,0,38.19,12.8,89.05,48.88,6.63,52.0
1268637929,제이와이커스텀(주),2024,쇠퇴기,0,36.0,83.9,100.0,40.43,38.33,61.22
1268642970,대륭포장산업(주),2021,성장기,0,0.0,7.7,40.44,54.2,0.2,44.46
1268642970,대륭포장산업(주),2022,조정기,0,22.52,24.8,88.05,44.1,0.03,33.89
1268642970,대륭포장산업(주),2023,성숙기,0,38.19,0.0,89.05,53.72,0.02,48.49
1268642970,대륭포장산업(주),2024,성숙기,0,36.0,0.0,100.0,43.28,0.02,42.25
1268671437,(주)대성기업,2015,성장기,0,59.67,3.2,21.47,50.04,0.36,43.37
1268671437,(주)대성기업,2016,성장기,0,38.42,3.1,0.0,60.39,0.21,35.53
1268671437,(주)대성기업,2017,성장기,0,24.27,3.8,5.59,43.53,0.38,40.15
1268671437,(주)대성기업,2018,성장기,0,10.04,2.7,33.85,36.97,0.37,38.1
1268671437,(주)대성기업,2019,성장기,0,46.52,5.5,18.08,56.61,32.67,60.42
1268671437,(주)대성기업,2020,성장기,0,100.0,5.3,55.74,66.82,0.78,15.62
1268671437,(주)대성기업,2021,성장기,0,0.0,7.7,40.44,51.34,0.17,44.1
1268671437,(주)대성기업,2022,성숙기,0,22.52,0.0,88.05,43.71,1.38,34.84
1268671437,(주)대성기업,2023,도입기,0,38.19,100.0,89.05,53.27,3.83,49.81
1268671437,(주)대성기업,2024,쇠퇴기,0,36.0,83.9,100.0,45.24,56.42,73.73
1268674846,주식회사현대화학,2019,성장기,0,46.52,5.5,18.08,52.23,0.42,39.47
1268674846,주식회사현대화학,2020,조정기,0,100.0,22.2,55.74,64.76,0.2,36.69
1268674846,주식회사현대화학,2023,도입기,0,38.19,100.0,89.05,53.72,0.39,48.49
1268674846,주식회사현대화학,2024,성숙기,0,36.0,0.0,100.0,48.16,0.23,42.15
