사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화,연도_신용등급,최종합산스코어,등급_5단계,신용등급
1078112086,삼진로푸(주),2016,조정기,0,27.39,48.0,12.18,59.2,0.01,24.13,2017,11.1,매우 안정,
1078112086,삼진로푸(주),2017,성숙기,0,25.66,8.0,7.48,51.52,0.01,20.66,2018,7.7,매우 안정,
1078112086,삼진로푸(주),2018,쇠퇴기,0,18.76,100.0,23.57,51.18,0.03,20.14,2019,14.0,매우 안정,
1078112086,삼진로푸(주),2019,성숙기,0,0.0,1.7,51.56,53.3,0.04,31.93,2020,12.1,매우 안정,
1078112086,삼진로푸(주),2020,도입기,0,100.0,81.8,41.3,57.93,0.08,15.21,2021,24.0,중립,
1078112086,삼진로푸(주),2021,성장기,0,52.6,0.0,61.29,64.23,0.03,30.68,2022,19.2,매우 안정,
1078112086,삼진로푸(주),2022,조정기,0,24.16,32.8,95.83,51.77,0.05,27.88,2023,22.4,중립,
1078112086,삼진로푸(주),2023,성장기,0,14.88,18.2,98.09,50.45,0.06,42.19,2024,21.8,안정,
1078112086,삼진로푸(주),2024,성숙기,0,30.99,0.0,100.0,46.66,0.24,55.13,2025,23.3,중립,
1078122925,주식회사대진,2015,성숙기,0,49.15,10.5,0.0,58.79,0.0,31.61,2016,10.0,매우 안정,
1078122925,주식회사대진,2016,성숙기,0,27.39,5.4,12.18,62.09,0.0,24.14,2017,9.1,매우 안정,
1078122925,주식회사대진,2017,성숙기,0,25.66,8.0,7.48,54.37,0.01,20.67,2018,7.8,매우 안정,
1078122925,주식회사대진,2018,성숙기,0,18.76,4.0,23.57,56.21,0.02,20.13,2019,9.4,매우 안정,
1078122925,주식회사대진,2019,성숙기,0,0.0,1.7,51.56,54.93,0.02,31.92,2020,12.2,매우 안정,
1078122925,주식회사대진,2020,성숙기,0,100.0,5.3,41.3,65.82,0.09,15.23,2021,20.6,안정,
1078122925,주식회사대진,2021,성숙기,0,52.6,2.8,61.29,61.57,0.29,30.86,2022,19.4,매우 안정,
1078122925,주식회사대진,2022,조정기,0,24.16,32.8,95.83,52.27,2.64,29.61,2023,24.1,중립,
1078122925,주식회사대진,2023,조정기,0,14.88,47.7,98.09,50.78,0.29,40.7,2024,23.3,중립,
1078122925,주식회사대진,2024,조정기,0,30.99,47.2,100.0,46.81,2.74,56.43,2025,27.3,위험,
1078136472,오제이씨(주),2015,성숙기,0,49.15,10.5,0.0,55.99,0.07,31.67,2016,9.9,매우 안정,
1078136472,오제이씨(주),2016,성숙기,0,27.39,5.4,12.18,64.17,0.0,24.08,2017,9.2,매우 안정,
1078136472,오제이씨(주),2017,성숙기,0,25.66,8.0,7.48,56.76,0.28,20.89,2018,8.1,매우 안정,
1078136472,오제이씨(주),2018,조정기,0,18.76,46.2,23.57,55.73,0.4,20.23,2019,11.8,매우 안정,
1078136472,오제이씨(주),2019,성숙기,0,0.0,1.7,51.56,56.61,0.09,31.7,2020,12.3,매우 안정,
1078136472,오제이씨(주),2020,성장기,0,100.0,0.0,41.3,60.84,0.26,15.32,2021,20.2,안정,
1078136472,오제이씨(주),2021,쇠퇴기,0,52.6,100.0,61.29,63.28,0.04,30.56,2022,24.2,중립,
1078136472,오제이씨(주),2022,성장기,0,24.16,7.8,95.83,48.71,0.08,27.9,2023,21.1,안정,
1078136472,오제이씨(주),2023,성숙기,0,14.88,0.0,98.09,47.56,0.16,42.23,2024,20.8,안정,
1078136472,오제이씨(주),2024,성장기,0,30.99,28.7,100.0,44.28,0.11,54.99,2025,24.6,중립,
1078146795,주식회사신원에스앤티,2015,성숙기,0,49.15,10.5,0.0,63.27,0.0,31.65,2016,10.2,매우 안정,
1078146795,주식회사신원에스앤티,2016,성숙기,0,27.39,5.4,12.18,64.79,0.0,24.14,2017,9.3,매우 안정,
1078146795,주식회사신원에스앤티,2017,성숙기,0,25.66,8.0,7.48,57.25,0.0,20.66,2018,8.0,매우 안정,
1078146795,주식회사신원에스앤티,2018,성숙기,0,18.76,4.0,23.57,55.92,0.01,20.13,2019,9.4,매우 안정,
1078146795,주식회사신원에스앤티,2019,성숙기,0,0.0,1.7,51.56,56.23,0.01,31.92,2020,12.2,매우 안정,
1078146795,주식회사신원에스앤티,2020,성숙기,0,100.0,5.3,41.3,61.6,0.01,15.17,2021,20.3,안정,
1078146795,주식회사신원에스앤티,2021,성숙기,0,52.6,2.8,61.29,67.32,0.29,30.92,2022,19.7,안정,
1078150625,(주)삼우기초기술,2015,조정기,0,49.15,36.0,0.0,62.76,0.04,31.55,2016,11.5,매우 안정,
1078150625,(주)삼우기초기술,2016,성숙기,0,27.39,5.4,12.18,61.7,0.01,24.11,2017,9.1,매우 안정,
1078150625,(주)삼우기초기술,2017,성숙기,0,25.66,8.0,7.48,56.05,0.07,20.71,2018,8.0,매우 안정,
1078150625,(주)삼우기초기술,2018,성숙기,0,18.76,4.0,23.57,51.84,4.5,23.89,2019,12.1,매우 안정,
1078150625,(주)삼우기초기술,2019,성숙기,0,0.0,1.7,51.56,53.67,0.03,28.74,2020,12.0,매우 안정,
1078150625,(주)삼우기초기술,2020,조정기,0,100.0,34.6,41.3,56.39,0.04,15.18,2021,21.5,안정,
1078150625,(주)삼우기초기술,2021,성숙기,0,52.6,2.8,61.29,59.56,0.02,30.7,2022,19.1,매우 안정,
1078150625,(주)삼우기초기술,2022,조정기,0,24.16,32.8,95.83,50.19,0.05,27.89,2023,22.4,중립,
1078150625,(주)삼우기초기술,2023,성숙기,0,14.88,0.0,98.09,49.03,0.03,42.18,2024,20.8,안정,
1078150625,(주)삼우기초기술,2024,조정기,0,30.99,47.2,100.0,46.31,0.04,55.03,2025,25.6,위험,
1078601717,(주)누리비스타,2015,쇠퇴기,1,49.15,100.0,0.0,55.31,98.86,100.0,2016,77.0,매우 위험,
1078610443,(주)영원코퍼레이션,2015,성숙기,0,49.15,10.5,0.0,57.36,0.02,31.66,2016,9.9,매우 안정,
1078610443,(주)영원코퍼레이션,2016,조정기,0,27.39,48.0,12.18,76.76,0.0,24.12,2017,12.0,매우 안정,
1078610443,(주)영원코퍼레이션,2017,성숙기,0,25.66,8.0,7.48,70.53,0.0,20.66,2018,8.6,매우 안정,
1078610443,(주)영원코퍼레이션,2018,성숙기,0,18.76,4.0,23.57,68.09,0.02,20.14,2019,10.0,매우 안정,
1078610443,(주)영원코퍼레이션,2019,성숙기,0,0.0,1.7,51.56,62.1,0.01,31.91,2020,12.5,매우 안정,
1078610443,(주)영원코퍼레이션,2020,성숙기,0,100.0,5.3,41.3,60.27,0.01,15.17,2021,20.2,안정,
1078610443,(주)영원코퍼레이션,2021,성숙기,0,52.6,2.8,61.29,67.34,0.0,30.71,2022,19.5,안정,
1078610443,(주)영원코퍼레이션,2022,성숙기,0,24.16,0.0,95.83,52.87,0.01,27.88,2023,20.8,안정,
1078610443,(주)영원코퍼레이션,2023,성숙기,0,14.88,0.0,98.09,51.53,0.07,42.22,2024,20.9,안정,
1078610443,(주)영원코퍼레이션,2024,성숙기,0,30.99,0.0,100.0,47.39,0.01,54.99,2025,23.2,중립,
1078611990,(주)두호아이엔에스,2015,쇠퇴기,0,49.15,100.0,0.0,68.59,0.11,31.66,2016,15.0,매우 안정,
1078611990,(주)두호아이엔에스,2016,쇠퇴기,0,27.39,100.0,12.18,60.08,0.13,24.15,2017,13.9,매우 안정,
1078611990,(주)두호아이엔에스,2017,성숙기,0,25.66,8.0,7.48,53.69,0.15,20.68,2018,7.9,매우 안정,
1078658980,이알텍(주),2018,성숙기,0,18.76,4.0,23.57,53.3,0.02,20.13,2019,9.3,매우 안정,
1078658980,이알텍(주),2019,성숙기,0,0.0,1.7,51.56,55.09,0.01,31.91,2020,12.2,매우 안정,
1078658980,이알텍(주),2020,성숙기,0,100.0,5.3,41.3,60.49,0.01,15.17,2021,20.2,안정,
1078658980,이알텍(주),2021,성숙기,0,52.6,2.8,61.29,71.0,0.01,30.72,2022,19.7,안정,
1078658980,이알텍(주),2022,성숙기,0,24.16,0.0,95.83,56.0,0.13,27.96,2023,21.1,안정,
1078658980,이알텍(주),2023,성숙기,0,14.88,0.0,98.09,56.48,0.2,42.23,2024,21.3,안정,
1078658980,이알텍(주),2024,성숙기,0,30.99,0.0,100.0,51.45,0.02,54.92,2025,23.4,중립,
1078677594,동인중공업주식회사,2015,성장기,0,49.15,0.0,0.0,55.31,0.27,31.74,2016,9.4,매우 안정,
1078677594,동인중공업주식회사,2016,조정기,0,27.39,48.0,12.18,65.45,0.1,23.99,2017,11.5,매우 안정,
1078677594,동인중공업주식회사,2017,성장기,0,25.66,0.0,7.48,55.92,0.17,20.72,2018,7.6,매우 안정,
1078677594,동인중공업주식회사,2018,성장기,0,18.76,0.0,23.57,54.19,2.06,21.73,2019,10.4,매우 안정,
1078677594,동인중공업주식회사,2019,성장기,0,0.0,0.0,51.56,56.23,0.04,30.48,2020,12.1,매우 안정,
1078677594,동인중공업주식회사,2020,성숙기,0,100.0,5.3,41.3,56.78,0.32,15.41,2021,20.3,안정,
1078677594,동인중공업주식회사,2021,성숙기,0,52.6,2.8,61.29,69.68,0.14,30.59,2022,19.7,안정,
1078677594,동인중공업주식회사,2022,성숙기,0,24.16,0.0,95.83,51.64,0.55,28.17,2023,21.1,안정,
1078677594,동인중공업주식회사,2023,도입기,0,14.88,82.2,98.09,50.39,0.97,42.44,2024,25.5,위험,
1078677594,동인중공업주식회사,2024,성숙기,0,30.99,0.0,100.0,47.29,1.17,55.11,2025,23.9,중립,
1078802419,주식회사엘씨씨,2022,조정기,0,24.16,32.8,95.83,51.96,0.07,27.87,2023,22.5,중립,
1078802419,주식회사엘씨씨,2023,성숙기,0,14.88,0.0,98.09,50.64,0.02,42.15,2024,20.9,안정,
1078802419,주식회사엘씨씨,2024,성장기,0,30.99,28.7,100.0,46.74,0.01,55.02,2025,24.6,중립,
1078842181,(주)정산테크,2018,성장기,0,18.76,0.0,23.57,53.3,0.17,20.13,2019,9.2,매우 안정,
1078842181,(주)정산테크,2019,조정기,0,0.0,33.1,51.56,55.09,0.09,31.86,2020,13.8,매우 안정,
1078842181,(주)정산테크,2020,성장기,0,100.0,0.0,41.3,60.49,0.2,15.26,2021,20.1,안정,
1078842181,(주)정산테크,2021,성숙기,0,52.6,2.8,61.29,52.43,0.1,30.65,2022,18.8,매우 안정,
1078842181,(주)정산테크,2022,성장기,0,24.16,7.8,95.83,49.19,0.13,27.88,2023,21.1,안정,
1078842181,(주)정산테크,2023,조정기,0,14.88,47.7,98.09,47.21,0.01,42.11,2024,23.1,중립,
1078842181,(주)정산테크,2024,성장기,0,30.99,28.7,100.0,44.37,0.15,55.11,2025,24.6,중립,
1088180796,주식회사유림철구,2016,성장기,0,27.39,0.0,12.18,60.7,0.11,24.14,2017,8.9,매우 안정,
1088180796,주식회사유림철구,2017,쇠퇴기,0,25.66,100.0,7.48,54.36,2.15,22.42,2018,13.8,매우 안정,
1088180796,주식회사유림철구,2018,쇠퇴기,0,18.76,100.0,23.57,53.3,2.12,20.15,2019,15.4,매우 안정,
1088180796,주식회사유림철구,2019,쇠퇴기,0,0.0,100.0,51.56,77.73,0.95,31.08,2020,18.7,매우 안정,
1088183401,주식회사신한에스엔지,2017,성숙기,0,25.66,8.0,7.48,54.36,0.08,20.66,2018,7.9,매우 안정,
1088183401,주식회사신한에스엔지,2018,성장기,0,18.76,0.0,23.57,53.3,0.03,20.07,2019,9.1,매우 안정,
1088183401,주식회사신한에스엔지,2019,도입기,0,0.0,77.1,51.56,55.09,0.02,31.91,2020,16.0,매우 안정,
