사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화
1018174236,(주)일호로지스틱스,2023,성숙기,0,51.87,0.0,97.48,36.44,13.57,39.82
1018174236,(주)일호로지스틱스,2024,성장기,0,9.31,34.2,100.0,41.28,39.74,68.58
1018187973,(주)휴맥스해운항공,2015,조정기,0,39.34,23.7,0.0,55.47,1.62,37.02
1018187973,(주)휴맥스해운항공,2016,조정기,0,31.46,22.8,67.6,44.24,25.93,59.03
1018187973,(주)휴맥스해운항공,2017,조정기,0,40.45,19.2,66.03,35.29,66.56,70.3
1018187973,(주)휴맥스해운항공,2018,쇠퇴기,0,19.66,100.0,69.34,52.02,61.02,45.65
1018187973,(주)휴맥스해운항공,2019,쇠퇴기,1,15.23,95.6,66.61,54.89,51.73,43.78
1018188064,유코카캐리어스주식회사,2015,성장기,0,39.34,0.0,0.0,44.59,2.43,44.15
1018188064,유코카캐리어스주식회사,2016,조정기,0,31.46,22.8,67.6,43.57,61.91,81.78
1018188064,유코카캐리어스주식회사,2017,성숙기,0,40.45,0.0,66.03,36.32,12.17,15.69
1018188064,유코카캐리어스주식회사,2018,조정기,0,19.66,18.1,69.34,52.84,29.33,59.79
1018188064,유코카캐리어스주식회사,2019,성숙기,0,15.23,0.0,66.61,51.93,6.1,33.78
1018188064,유코카캐리어스주식회사,2020,성숙기,0,100.0,0.0,74.91,34.66,67.78,79.81
1018188064,유코카캐리어스주식회사,2021,성숙기,0,1.54,0.0,83.19,56.03,4.61,10.28
1018188064,유코카캐리어스주식회사,2022,성숙기,0,0.0,0.0,96.82,45.98,1.52,39.2
1018188064,유코카캐리어스주식회사,2023,성숙기,0,51.87,0.0,97.48,41.21,1.5,42.65
1018188064,유코카캐리어스주식회사,2024,성숙기,0,9.31,0.0,100.0,43.33,1.35,47.7
1018189855,범영훼리주식회사,2019,성숙기,0,15.23,0.0,66.61,52.67,5.66,50.11
1018189855,범영훼리주식회사,2020,조정기,0,100.0,15.2,74.91,37.59,90.68,94.25
1018189855,범영훼리주식회사,2021,성숙기,0,1.54,0.0,83.19,54.21,83.61,45.35
1018189855,범영훼리주식회사,2022,쇠퇴기,0,0.0,100.0,96.82,43.05,72.88,33.77
1018189855,범영훼리주식회사,2023,쇠퇴기,0,51.87,75.4,97.48,39.2,81.29,48.69
1018189855,범영훼리주식회사,2024,쇠퇴기,0,9.31,69.3,100.0,43.32,82.9,46.89
1018190935,보배해운(주),2015,성장기,0,39.34,0.0,0.0,45.55,79.62,77.19
1018190935,보배해운(주),2016,성장기,1,31.46,1.3,67.6,38.09,97.93,55.8
1018191633,(주)제너럴종합물류,2015,조정기,0,39.34,23.7,0.0,56.72,92.95,42.69
1018191633,(주)제너럴종합물류,2016,조정기,0,31.46,22.8,67.6,36.69,48.63,15.4
1018194815,(주)케이에스아이엠,2015,성숙기,0,39.34,2.5,0.0,50.0,23.01,55.11
1018194815,(주)케이에스아이엠,2016,성장기,0,31.46,1.3,67.6,44.33,16.61,39.34
1018194815,(주)케이에스아이엠,2017,성숙기,0,40.45,0.0,66.03,39.6,22.46,49.37
1018194815,(주)케이에스아이엠,2018,도입기,0,19.66,79.0,69.34,54.39,24.68,50.66
1018194815,(주)케이에스아이엠,2019,조정기,0,15.23,19.4,66.61,54.23,82.45,88.44
1018198015,(주)한바다코퍼레이션,2015,성숙기,0,39.34,2.5,0.0,57.63,4.9,39.4
1018198015,(주)한바다코퍼레이션,2016,쇠퇴기,0,31.46,100.0,67.6,40.41,53.79,74.95
1018198015,(주)한바다코퍼레이션,2017,성숙기,0,40.45,0.0,66.03,32.21,48.64,42.61
1018198015,(주)한바다코퍼레이션,2018,성장기,0,19.66,9.2,69.34,47.45,41.64,44.9
1018198015,(주)한바다코퍼레이션,2019,조정기,0,15.23,19.4,66.61,49.55,1.71,22.72
1018198015,(주)한바다코퍼레이션,2021,조정기,0,1.54,19.8,83.19,44.34,41.13,49.0
1018198015,(주)한바다코퍼레이션,2022,조정기,0,0.0,24.9,96.82,41.9,41.93,41.44
1018601679,주식회사에버로직스,2022,성장기,0,0.0,30.6,96.82,39.04,6.12,41.56
1018601679,주식회사에버로직스,2023,성숙기,0,51.87,0.0,97.48,36.44,60.76,75.78
1018601679,주식회사에버로직스,2024,쇠퇴기,0,9.31,69.3,100.0,40.05,65.18,49.72
1018602120,정현아이스텍주식회사,2015,도입기,0,39.34,52.5,0.0,60.68,10.89,18.82
