사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화
1048140318,(주)우주엔비텍,2022,성숙기,0,0.0,0.0,97.61,48.21,0.33,21.09
1048140318,(주)우주엔비텍,2023,성숙기,0,55.11,0.0,98.86,35.38,0.01,58.45
1048140318,(주)우주엔비텍,2024,조정기,0,68.67,19.7,100.0,43.61,0.42,33.76
1048142392,한맥테코산업주식회사,2015,성숙기,0,89.44,8.0,0.0,50.93,0.02,15.31
1048142392,한맥테코산업주식회사,2016,성숙기,0,67.33,3.7,54.88,48.06,0.02,21.5
1048142392,한맥테코산업주식회사,2017,성숙기,0,69.01,9.9,53.96,63.94,0.01,24.02
1048142392,한맥테코산업주식회사,2018,성숙기,0,45.71,3.3,59.52,63.18,0.01,25.29
1048142392,한맥테코산업주식회사,2019,성숙기,0,70.0,0.0,64.49,64.56,0.01,3.68
1048142392,한맥테코산업주식회사,2020,성숙기,0,100.0,0.0,87.2,80.41,0.02,15.82
1048142392,한맥테코산업주식회사,2021,성숙기,0,60.1,0.0,93.3,38.33,0.03,12.39
1048142392,한맥테코산업주식회사,2022,성숙기,0,0.0,0.0,97.61,43.21,0.08,20.88
1048142392,한맥테코산업주식회사,2023,성숙기,0,55.11,0.0,98.86,31.79,0.01,58.61
1048142392,한맥테코산업주식회사,2024,성숙기,0,68.67,0.0,100.0,40.36,0.03,33.45
1048148528,포스코에너지(주),2015,성장기,0,89.44,0.0,0.0,42.16,3.63,16.27
1048148528,포스코에너지(주),2016,성장기,0,67.33,0.0,54.88,40.16,12.46,28.69
1048148528,포스코에너지(주),2017,성숙기,0,69.01,9.9,53.96,55.4,1.67,15.59
1048148528,포스코에너지(주),2018,성숙기,0,45.71,3.3,59.52,55.84,1.22,24.96
1048148528,포스코에너지(주),2019,조정기,0,70.0,34.0,64.49,58.88,1.08,3.52
1048148528,포스코에너지(주),2020,조정기,0,100.0,16.3,87.2,80.92,0.16,15.02
1048148528,포스코에너지(주),2021,조정기,0,60.1,30.2,93.3,37.38,0.06,12.28
1048148528,포스코에너지(주),2022,조정기,0,0.0,27.0,97.61,50.96,0.13,20.9
1048193251,검단에코텍주식회사,2015,조정기,0,89.44,30.6,0.0,49.94,32.27,18.07
1048193251,검단에코텍주식회사,2016,조정기,1,67.33,25.4,54.88,46.84,93.52,71.37
1048611837,한화에너지(주),2015,성숙기,0,89.44,8.0,0.0,48.71,0.07,16.13
1048611837,한화에너지(주),2016,성장기,0,67.33,0.0,54.88,41.68,0.74,22.04
1048611837,한화에너지(주),2017,성장기,0,69.01,0.0,53.96,57.22,0.94,24.19
1048611837,한화에너지(주),2018,성장기,0,45.71,0.0,59.52,57.5,0.07,24.63
1048611837,한화에너지(주),2019,도입기,0,70.0,50.2,64.49,55.67,2.06,5.6
1048611837,한화에너지(주),2020,도입기,0,100.0,71.5,87.2,85.29,0.44,14.43
1048611837,한화에너지(주),2021,성장기,0,60.1,22.2,93.3,35.28,11.36,22.63
1048611837,한화에너지(주),2022,성장기,0,0.0,15.4,97.61,50.25,22.28,29.67
1048611837,한화에너지(주),2023,성장기,1,55.11,27.2,98.86,37.48,1.55,45.84
1048612777,대전아랫물길주식회사,2015,성숙기,1,89.44,8.0,0.0,49.85,78.77,52.45
1048615129,포항맑은물(주),2015,조정기,0,89.44,30.6,0.0,50.13,0.95,9.12
1048615129,포항맑은물(주),2016,성숙기,0,67.33,3.7,54.88,54.31,0.32,20.98
1048615129,포항맑은물(주),2017,성숙기,0,69.01,9.9,53.96,67.2,0.2,23.94
1048615129,포항맑은물(주),2018,성숙기,0,45.71,3.3,59.52,65.19,0.17,25.27
1048615129,포항맑은물(주),2019,성숙기,0,70.0,0.0,64.49,68.46,0.09,3.6
1048615129,포항맑은물(주),2020,성숙기,0,100.0,0.0,87.2,86.9,0.34,16.03
1048615129,포항맑은물(주),2021,성숙기,0,60.1,0.0,93.3,41.16,0.27,12.3
1048615129,포항맑은물(주),2022,성숙기,0,0.0,0.0,97.61,49.29,1.24,21.66
1048615129,포항맑은물(주),2023,성숙기,0,55.11,0.0,98.86,36.3,0.15,57.97
1048615129,포항맑은물(주),2024,성숙기,0,68.67,0.0,100.0,44.5,0.6,33.79
1048624593,경주엔바이로(주),2015,도입기,0,89.44,30.9,0.0,,3.1,18.51
