column,n_distress,n_normal,mean_distress,mean_normal,median_distress,median_normal,cohens_d,cles,direction,mw_stat,p_value_raw,p_value_fdr,significant_fdr,keep,remove_reason
EBITDA증가율,188,4463,-0.534673,0.145251,0.103361,0.103361,-0.3788,0.4307,normal_high,361371.0,0.0012213482664033752,0.0015578421765349174,1.0,1,
총자산증가율,188,4463,0.304298,0.344774,0.280499,0.314523,-0.2388,0.3844,normal_high,322536.0,7.545981271756328e-08,1.193984378442457e-07,1.0,1,
유형자산증가율,188,4463,0.236318,0.291603,0.18298,0.188587,-0.0196,0.4026,normal_high,337799.0,5.8596921731737555e-06,8.76803443146528e-06,1.0,1,
자기자본증가율,188,4463,0.355129,0.310426,0.220833,0.251757,0.036,0.301,normal_high,252513.5,2.0333076817068047e-20,5.910778144496525e-20,1.0,1,
부채증가율,188,4463,0.284983,0.277022,0.246794,0.238468,0.0283,0.4964,ambiguous,416459.5,0.8651815893869493,0.875689867800556,0.0,0,FDR 비유의
영업현금흐름증가율,188,4463,0.297795,0.438104,0.318313,0.318313,-0.0558,0.4808,ambiguous,403415.0,0.35665208732430664,0.38103855483366095,0.0,0,FDR 비유의
FCF증가율,188,4463,0.437747,0.477542,0.456443,0.456443,-0.0433,0.4851,ambiguous,407040.0,0.46673999778458697,0.4944279637548591,0.0,0,FDR 비유의
ROA변화,188,4463,0.514963,0.536966,0.54383,0.549141,-0.1484,0.4895,ambiguous,410681.0,0.6238454202163022,0.6444684093143618,0.0,0,FDR 비유의
영업이익률변화,188,4463,0.191742,0.50653,0.603414,0.604293,-0.0638,0.5048,ambiguous,423530.0,0.8241510527709587,0.8375518828973157,0.0,0,FDR 비유의
부채비율변화,188,4463,0.410997,0.361691,0.391017,0.389318,0.0247,0.616,distress_high,516867.0,6.742570527979199e-08,1.0736577273852229e-07,1.0,1,
유동비율변화,188,4463,0.486561,0.488774,0.470327,0.474124,-0.0048,0.4604,ambiguous,386318.0,0.06561129936896629,0.07489874357187933,0.0,0,FDR 비유의
업력,188,4460,20.930851,21.837892,20.0,22.0,-0.0849,0.4638,ambiguous,388881.0,0.09193006665365422,0.10352484983519619,0.0,0,FDR 비유의
부채비율_diff,188,4463,0.710398,0.320031,0.300134,0.285029,0.6586,0.6832,distress_high,573205.0,1.5785152175408624e-17,3.131974637977902e-17,1.0,1,
부채비율_ratio,188,4463,0.82807,0.096314,0.058878,0.030394,0.6563,0.6831,distress_high,573158.0,1.6144360505924265e-17,3.178023721638635e-17,1.0,1,
총부채비율_diff,188,4463,5.428438,0.359982,0.479761,0.37251,0.3755,0.6819,distress_high,572126.0,2.6415696817832213e-17,4.965356544705303e-17,1.0,1,
총부채비율_ratio,188,4463,6.257683,0.36043,0.501375,0.374712,0.3754,0.6816,distress_high,571854.0,3.005994434021726e-17,5.608198570936055e-17,1.0,1,
장기부채비율_diff,188,4463,0.693134,0.43897,0.419673,0.409603,0.4877,0.6613,distress_high,554863.0,6.172869415858521e-14,1.0152745749767305e-13,1.0,1,
장기부채비율_ratio,188,4463,0.585378,0.068368,0.031761,0.012263,0.5415,0.6617,distress_high,555209.0,5.288781023645627e-14,8.814635039409379e-14,1.0,1,
장기부채의존도_diff,188,4463,0.314554,0.261796,0.244021,0.196265,0.2761,0.5925,distress_high,497123.5,1.6863309358802946e-05,2.368442325674571e-05,1.0,1,
장기부채의존도_ratio,188,4463,0.255193,0.193503,0.172553,0.118442,0.2782,0.59,distress_high,495014.0,2.8331173235998453e-05,3.956867770390846e-05,1.0,1,
차입금의존도_diff,188,4463,0.522211,0.350739,0.513892,0.334224,0.6812,0.6886,distress_high,577752.5,1.7057692598889251e-18,3.876748317929375e-18,1.0,1,
차입금의존도_ratio,188,4463,0.483604,0.302489,0.481395,0.287091,0.685,0.6883,distress_high,577549.0,1.6591566524633627e-18,3.805405166200373e-18,1.0,1,
순차입금비율_diff,188,4463,0.729186,0.228871,0.211443,0.184956,0.6872,0.711,distress_high,596590.0,9.4314114627816e-23,3.572504341962727e-22,1.0,1,
순차입금비율_ratio,188,4463,0.620563,0.070165,0.051172,0.022085,0.6734,0.7105,distress_high,596112.0,1.2262600715055917e-22,4.442971273570985e-22,1.0,1,
금융부채비율_diff,188,4463,0.728051,0.234573,0.214692,0.189014,0.669,0.7111,distress_high,596676.5,8.815224465259633e-23,3.390470948176782e-22,1.0,1,
금융부채비율_ratio,188,4463,0.693384,0.076797,0.052463,0.020334,0.6729,0.7105,distress_high,596163.0,9.99319620200837e-23,3.7288045529881978e-22,1.0,1,
자기자본비율_diff,188,4463,-4.428231,0.640023,0.520249,0.627495,-0.3755,0.3181,normal_high,266913.0,2.6352961584725505e-17,4.965356544705303e-17,1.0,1,
자기자본비율_ratio,188,4463,-3.577281,0.640435,0.541429,0.629815,-0.3755,0.3179,normal_high,266714.0,2.3971957968654283e-17,4.574801139056161e-17,1.0,1,
유보율_diff,188,4463,0.944438,0.948468,0.941608,0.944018,-0.2389,0.2512,normal_high,210759.0,5.500192110551494e-31,3.525764173430445e-30,1.0,1,
유보율_ratio,188,4463,0.086268,0.127527,0.057452,0.081826,-0.2394,0.2516,normal_high,211121.0,6.949215731716015e-31,4.3432598323225096e-30,1.0,1,
자본잠식률_diff,188,4463,0.056026,0.052386,0.058931,0.056607,0.2248,0.7289,distress_high,611621.0,1.719577617339341e-26,7.816261896997004e-26,1.0,1,
자본잠식률_ratio,188,4463,0.078819,0.104813,0.05833,0.074578,-0.2245,0.272,normal_high,228195.0,2.721140272347075e-26,1.2147947644406585e-25,1.0,1,
유동비율_diff,188,4463,0.091245,0.141566,0.043281,0.073554,-0.1304,0.3095,normal_high,259657.0,7.718402526766299e-19,1.8553852227803603e-18,1.0,1,
유동비율_ratio,188,4463,0.075008,0.117128,0.032468,0.058721,-0.1317,0.3074,normal_high,257918.0,3.233957673592348e-19,8.08489418398087e-19,1.0,1,
당좌비율_추정_diff,188,4463,0.100435,0.150592,0.044492,0.077753,-0.1099,0.3098,normal_high,259900.0,8.709651553634875e-19,2.073726560389256e-18,1.0,1,
당좌비율_추정_ratio,188,4463,0.102227,0.157531,0.03602,0.074005,-0.11,0.3071,normal_high,257704.0,2.9038063355223664e-19,7.332844281622138e-19,1.0,1,
현금비율_diff,188,4463,0.127514,0.187326,0.059883,0.092521,-0.0818,0.3151,normal_high,264410.0,7.938735952829196e-18,1.6963111010318798e-17,1.0,1,
현금비율_ratio,188,4463,0.111892,0.192469,0.022996,0.065608,-0.083,0.3154,normal_high,264647.0,8.901110509204306e-18,1.8858284977127764e-17,1.0,1,
순운전자본비율_diff,188,4463,-4.607248,0.640703,0.476145,0.633978,-0.378,0.3001,normal_high,251757.0,1.3776903269666163e-20,4.1002688302577867e-20,1.0,1,
순운전자본비율_ratio,188,4463,-0.84779,0.619608,0.575365,0.617335,-0.3794,0.3004,normal_high,252027.0,1.5858648600836057e-20,4.664308412010605e-20,1.0,1,
순운전자본회전율_diff,188,4463,-0.161321,-0.139015,-0.234448,-0.229994,-0.0313,0.4344,normal_high,364471.0,0.0022387238585959246,0.0027809645800619827,1.0,1,
순운전자본회전율_ratio,188,4463,0.008684,0.025875,-0.00114,0.002038,-0.0853,0.2235,normal_high,187525.0,5.742172035611762e-38,4.35013033000891e-37,1.0,1,
금융비용부담률_diff,188,4463,0.93821,0.268559,0.222508,0.088334,0.1116,0.8044,distress_high,674945.0,1.5383897156718458e-45,1.2819914297265382e-44,1.0,1,
금융비용부담률_ratio,188,4463,0.835469,0.271025,0.197645,0.054417,0.0707,0.8045,distress_high,674977.0,1.309774131445266e-45,1.1291156305562638e-44,1.0,1,
비유동비율_diff,188,4463,0.645645,0.308001,0.296512,0.274717,0.6071,0.716,distress_high,600719.0,9.488742124977205e-24,3.706539892569221e-23,1.0,1,
비유동비율_ratio,188,4463,0.567733,0.080265,0.063151,0.031638,0.6017,0.716,distress_high,600756.0,9.293285830226137e-24,3.687811837391324e-23,1.0,1,
비유동장기적합률_diff,188,4463,0.508504,0.18293,0.227608,0.151915,1.051,0.7079,distress_high,593956.0,3.9724099709125915e-22,1.3241366569708638e-21,1.0,1,
비유동장기적합률_ratio,188,4463,0.51179,0.169914,0.217283,0.136583,1.0486,0.7081,distress_high,594120.0,3.634465344709069e-22,1.2278599137530639e-21,1.0,1,
유형자산비율_diff,188,4463,0.537228,0.466024,0.495115,0.447541,0.314,0.5738,distress_high,481467.0,0.0005933426840699578,0.0007807140579867864,1.0,1,
유형자산비율_ratio,188,4463,0.487171,0.412146,0.446938,0.392257,0.3077,0.5732,distress_high,480944.0,0.0006600899220224453,0.0008594920859667255,1.0,1,
유형자산부채비율_diff,188,4463,0.153007,0.196103,0.14517,0.15573,-0.2293,0.444,normal_high,372539.0,0.009186332689613502,0.010988436231595098,1.0,1,
유형자산부채비율_ratio,188,4463,0.133886,0.174923,0.126178,0.136657,-0.2297,0.4438,normal_high,372345.0,0.008901932627436314,0.010699438254130186,1.0,1,
ROA_diff,188,4463,0.418374,0.57886,0.494149,0.586758,-0.9731,0.1942,normal_high,162924.0,6.1557047506359935e-46,5.699726620959254e-45,1.0,1,
ROA_ratio,188,4463,0.838948,0.856161,0.847459,0.856277,-0.5207,0.1984,normal_high,166451.0,9.893206157632205e-45,7.978392062606618e-44,1.0,1,
ROE_diff,188,4463,0.611107,0.657392,0.610191,0.656951,-0.2729,0.2785,normal_high,233697.0,6.782505098735815e-25,2.8739428384473793e-24,1.0,1,
ROE_ratio,188,4463,0.371727,0.377512,0.372195,0.376335,-0.1165,0.2554,normal_high,214266.0,5.1949337569808375e-30,2.763262636691935e-29,1.0,1,
ROIC_diff,188,4463,0.539011,0.777991,0.716222,0.808954,-0.0799,0.1515,normal_high,127081.0,3.928288937858194e-59,7.55440180357345e-58,1.0,1,
ROIC_ratio,188,4463,0.56367,0.823008,0.755997,0.860681,-0.072,0.1475,normal_high,123719.0,1.8575125686810915e-60,3.8698178514189407e-59,1.0,1,
총자본영업이익률_diff,188,4463,0.650258,0.944119,0.751521,0.943881,-1.0553,0.1431,normal_high,120035.0,6.311446054860004e-62,1.577861513715001e-60,1.0,1,
총자본영업이익률_ratio,188,4463,0.736731,0.914322,0.798616,0.911703,-1.1039,0.1389,normal_high,116567.0,2.513827491088814e-63,6.982854141913373e-62,1.0,1,
매출총이익률_diff,188,4463,0.348856,0.504848,0.413168,0.48913,-0.8172,0.3286,normal_high,275731.0,1.5517139729248193e-15,2.740486925686066e-15,1.0,1,
매출총이익률_ratio,188,4463,0.361702,0.498755,0.418291,0.485141,-0.8183,0.3285,normal_high,275619.0,1.4756131361675967e-15,2.673212203202168e-15,1.0,1,
영업이익률_diff,188,4463,-0.012945,0.712703,0.722008,0.842723,-0.1193,0.1357,normal_high,113820.0,1.916544900255461e-64,6.844803215198074e-63,1.0,1,
영업이익률_ratio,188,4463,0.314878,0.836678,0.852029,0.923382,-0.1125,0.1307,normal_high,109703.0,3.8459741662124825e-66,1.6024892359218677e-64,1.0,1,
순이익률_diff,188,4463,0.185447,0.572774,0.620809,0.682376,-0.0809,0.1731,normal_high,145207.0,3.0387575767567906e-52,4.220496634384431e-51,1.0,1,
순이익률_ratio,188,4463,0.226852,0.402375,0.426931,0.443863,-0.076,0.1709,normal_high,143371.0,6.384384006036403e-53,9.388800008877063e-52,1.0,1,
EBITDA마진_diff,188,4463,0.173109,0.618412,0.645644,0.737854,-0.0772,0.195,normal_high,163631.0,1.081402159393668e-45,9.655376423157749e-45,1.0,1,
