변수그룹,변수,비교,평균(A),평균(B),평균차(A-B),F(Scheffe),p값,유의성
기본 재무비율,자본잠식률,성숙기 vs 쇠퇴기,-9542.3822,-4296.1995,-5246.1828,85.4327,0.0,***
기본 재무비율,유동비율,도입기 vs 성장기,131.7791,171.0714,-39.2923,4.141,0.2467,n.s.
기본 재무비율,유동비율,도입기 vs 성숙기,131.7791,356.3076,-224.5285,205.6434,0.0,***
기본 재무비율,유동비율,도입기 vs 쇠퇴기,131.7791,269.6096,-137.8305,55.4759,0.0,***
기본 재무비율,유동비율,성장기 vs 성숙기,171.0714,356.3076,-185.2362,115.6753,0.0,***
기본 재무비율,유동비율,성장기 vs 쇠퇴기,171.0714,269.6096,-98.5382,24.6491,0.0,***
기본 재무비율,유동비율,성숙기 vs 쇠퇴기,356.3076,269.6096,86.698,28.232,0.0,***
기본 재무비율,당좌비율_추정,도입기 vs 성장기,87.2979,130.5002,-43.2023,6.7962,0.0788,n.s.
기본 재무비율,당좌비율_추정,도입기 vs 성숙기,87.2979,283.298,-196.0001,212.7385,0.0,***
기본 재무비율,당좌비율_추정,도입기 vs 쇠퇴기,87.2979,208.0773,-120.7794,57.8311,0.0,***
기본 재무비율,당좌비율_추정,성장기 vs 성숙기,130.5002,283.298,-152.7979,106.8526,0.0,***
기본 재무비율,당좌비율_추정,성장기 vs 쇠퇴기,130.5002,208.0773,-77.5771,20.7405,0.0001,***
기본 재무비율,당좌비율_추정,성숙기 vs 쇠퇴기,283.298,208.0773,75.2207,28.8509,0.0,***
기본 재무비율,현금비율,도입기 vs 성장기,17.9441,29.4388,-11.4948,5.3699,0.1468,n.s.
기본 재무비율,현금비율,도입기 vs 성숙기,17.9441,78.0028,-60.0587,222.9449,0.0,***
기본 재무비율,현금비율,도입기 vs 쇠퇴기,17.9441,47.0518,-29.1077,37.489,0.0,***
기본 재무비율,현금비율,성장기 vs 성숙기,29.4388,78.0028,-48.5639,120.4732,0.0,***
기본 재무비율,현금비율,성장기 vs 쇠퇴기,29.4388,47.0518,-17.6129,11.9324,0.0077,**
기본 재무비율,현금비율,성숙기 vs 쇠퇴기,78.0028,47.0518,30.951,54.5188,0.0,***
기본 재무비율,순운전자본비율,도입기 vs 성장기,-10.6792,-3.0047,-7.6746,17.4909,0.0006,***
기본 재무비율,순운전자본비율,도입기 vs 성숙기,-10.6792,19.3869,-30.0661,408.2613,0.0,***
기본 재무비율,순운전자본비율,도입기 vs 쇠퇴기,-10.6792,-0.598,-10.0812,32.8587,0.0,***
기본 재무비율,순운전자본비율,성장기 vs 성숙기,-3.0047,19.3869,-22.3915,187.1409,0.0,***
기본 재무비율,순운전자본비율,성장기 vs 쇠퇴기,-3.0047,-0.598,-2.4066,1.6279,0.6531,n.s.
기본 재무비율,순운전자본비율,성숙기 vs 쇠퇴기,19.3869,-0.598,19.9849,166.0884,0.0,***
기본 재무비율,금융비용부담률,도입기 vs 성장기,10.0925,4.6447,5.4477,77.7606,0.0,***
기본 재무비율,금융비용부담률,도입기 vs 성숙기,10.0925,1.9846,8.1079,261.9489,0.0,***
기본 재무비율,금융비용부담률,도입기 vs 쇠퇴기,10.0925,8.1934,1.8991,10.288,0.0163,*
기본 재무비율,금융비용부담률,성장기 vs 성숙기,4.6447,1.9846,2.6601,23.3035,0.0,***
기본 재무비율,금융비용부담률,성장기 vs 쇠퇴기,4.6447,8.1934,-3.5487,31.2288,0.0,***
기본 재무비율,금융비용부담률,성숙기 vs 쇠퇴기,1.9846,8.1934,-6.2088,141.4388,0.0,***
기본 재무비율,비유동비율,도입기 vs 성장기,1896.608,727.9818,1168.6262,103.8142,0.0,***
기본 재무비율,비유동비율,도입기 vs 성숙기,1896.608,494.4522,1402.1558,227.2879,0.0,***
기본 재무비율,비유동비율,도입기 vs 쇠퇴기,1896.608,1251.4143,645.1937,34.4513,0.0,***
기본 재무비율,비유동비율,성장기 vs 성숙기,727.9818,494.4522,233.5296,5.2106,0.1571,n.s.
기본 재무비율,비유동비율,성장기 vs 쇠퇴기,727.9818,1251.4143,-523.4325,19.7117,0.0002,***
기본 재무비율,비유동비율,성숙기 vs 쇠퇴기,494.4522,1251.4143,-756.9621,60.9934,0.0,***
기본 재무비율,비유동장기적합률,도입기 vs 성장기,414.404,229.0788,185.3252,33.5569,0.0,***
기본 재무비율,비유동장기적합률,도입기 vs 성숙기,414.404,164.969,249.435,92.4498,0.0,***
기본 재무비율,비유동장기적합률,도입기 vs 쇠퇴기,414.404,348.7396,65.6645,4.5866,0.2048,n.s.
기본 재무비율,비유동장기적합률,성장기 vs 성숙기,229.0788,164.969,64.1098,5.0473,0.1685,n.s.
기본 재무비율,비유동장기적합률,성장기 vs 쇠퇴기,229.0788,348.7396,-119.6608,13.2408,0.0042,**
기본 재무비율,비유동장기적합률,성숙기 vs 쇠퇴기,164.969,348.7396,-183.7705,46.2056,0.0,***
기본 재무비율,유형자산비율,도입기 vs 성장기,33.5638,40.4297,-6.8659,32.8443,0.0,***
기본 재무비율,유형자산비율,도입기 vs 성숙기,33.5638,25.617,7.9468,66.9145,0.0,***
기본 재무비율,유형자산비율,도입기 vs 쇠퇴기,33.5638,25.631,7.9327,47.734,0.0,***
기본 재무비율,유형자산비율,성장기 vs 성숙기,40.4297,25.617,14.8127,192.143,0.0,***
기본 재무비율,유형자산비율,성장기 vs 쇠퇴기,40.4297,25.631,14.7987,144.4122,0.0,***
기본 재무비율,유형자산비율,성숙기 vs 쇠퇴기,25.617,25.631,-0.014,0.0002,1.0,n.s.
기본 재무비율,유형자산부채비율,도입기 vs 성장기,50.58,72.1938,-21.6138,41.5621,0.0,***
기본 재무비율,유형자산부채비율,도입기 vs 성숙기,50.58,74.3989,-23.8189,76.7636,0.0,***
기본 재무비율,유형자산부채비율,도입기 vs 쇠퇴기,50.58,52.0306,-1.4506,0.2038,0.977,n.s.
기본 재무비율,유형자산부채비율,성장기 vs 성숙기,72.1938,74.3989,-2.2051,0.5437,0.9092,n.s.
기본 재무비율,유형자산부채비율,성장기 vs 쇠퇴기,72.1938,52.0306,20.1632,34.2334,0.0,***
기본 재무비율,유형자산부채비율,성숙기 vs 쇠퇴기,74.3989,52.0306,22.3683,62.3344,0.0,***
기본 재무비율,ROA,도입기 vs 성장기,-7.6217,0.9441,-8.5658,180.5594,0.0,***
기본 재무비율,ROA,도입기 vs 성숙기,-7.6217,3.3354,-10.9572,449.3228,0.0,***
기본 재무비율,ROA,도입기 vs 쇠퇴기,-7.6217,-5.6327,-1.989,10.5997,0.0142,*
기본 재무비율,ROA,성장기 vs 성숙기,0.9441,3.3354,-2.3914,17.6876,0.0005,***
기본 재무비율,ROA,성장기 vs 쇠퇴기,0.9441,-5.6327,6.5768,100.7409,0.0,***
기본 재무비율,ROA,성숙기 vs 쇠퇴기,3.3354,-5.6327,8.9681,277.1509,0.0,***
기본 재무비율,ROE,도입기 vs 성장기,-0.69,5.7137,-6.4037,5.0949,0.1651,n.s.
기본 재무비율,ROE,도입기 vs 성숙기,-0.69,10.3918,-11.0818,23.2043,0.0,***
기본 재무비율,ROE,도입기 vs 쇠퇴기,-0.69,1.1778,-1.8677,0.4719,0.925,n.s.
기본 재무비율,ROE,성장기 vs 성숙기,5.7137,10.3918,-4.6781,3.4175,0.3317,n.s.
기본 재무비율,ROE,성장기 vs 쇠퇴기,5.7137,1.1778,4.536,2.4194,0.4901,n.s.
기본 재무비율,ROE,성숙기 vs 쇠퇴기,10.3918,1.1778,9.2141,14.7707,0.002,**
기본 재무비율,ROIC,도입기 vs 성장기,-18.1175,1.7701,-19.8877,73.8829,0.0,***
기본 재무비율,ROIC,도입기 vs 성숙기,-18.1175,0.5674,-18.6849,99.1829,0.0,***
기본 재무비율,ROIC,도입기 vs 쇠퇴기,-18.1175,-20.1169,1.9994,0.813,0.8464,n.s.
기본 재무비율,ROIC,성장기 vs 성숙기,1.7701,0.5674,1.2028,0.3396,0.9524,n.s.
기본 재무비율,ROIC,성장기 vs 쇠퇴기,1.7701,-20.1169,21.887,84.6931,0.0,***
기본 재무비율,ROIC,성숙기 vs 쇠퇴기,0.5674,-20.1169,20.6843,111.9145,0.0,***
기본 재무비율,총자본영업이익률,도입기 vs 성장기,-3.6834,3.1121,-6.7955,203.4773,0.0,***
기본 재무비율,총자본영업이익률,도입기 vs 성숙기,-3.6834,4.6933,-8.3767,470.2112,0.0,***
기본 재무비율,총자본영업이익률,도입기 vs 쇠퇴기,-3.6834,-3.6541,-0.0293,0.0041,0.9999,n.s.
기본 재무비율,총자본영업이익률,성장기 vs 성숙기,3.1121,4.6933,-1.5812,13.8458,0.0031,**
기본 재무비율,총자본영업이익률,성장기 vs 쇠퇴기,3.1121,-3.6541,6.7662,190.9234,0.0,***
기본 재무비율,총자본영업이익률,성숙기 vs 쇠퇴기,4.6933,-3.6541,8.3474,429.9316,0.0,***
기본 재무비율,매출총이익률,도입기 vs 성장기,21.8703,27.1753,-5.3051,23.673,0.0,***
기본 재무비율,매출총이익률,도입기 vs 성숙기,21.8703,26.6987,-4.8284,29.8238,0.0,***
기본 재무비율,매출총이익률,도입기 vs 쇠퇴기,21.8703,22.6436,-0.7734,0.5477,0.9083,n.s.
기본 재무비율,매출총이익률,성장기 vs 성숙기,27.1753,26.6987,0.4766,0.2402,0.9709,n.s.
기본 재무비율,매출총이익률,성장기 vs 쇠퇴기,27.1753,22.6436,4.5317,16.3489,0.001,***
기본 재무비율,매출총이익률,성숙기 vs 쇠퇴기,26.6987,22.6436,4.0551,19.3684,0.0002,***
기본 재무비율,영업이익률,도입기 vs 성장기,-43.4368,-1.0988,-42.338,76.142,0.0,***
기본 재무비율,영업이익률,도입기 vs 성숙기,-43.4368,-0.7609,-42.6759,117.654,0.0,***
기본 재무비율,영업이익률,도입기 vs 쇠퇴기,-43.4368,-41.7207,-1.7161,0.1362,0.9872,n.s.
기본 재무비율,영업이익률,성장기 vs 성숙기,-1.0988,-0.7609,-0.3379,0.0061,0.9999,n.s.
기본 재무비율,영업이익률,성장기 vs 쇠퇴기,-1.0988,-41.7207,40.6219,66.3411,0.0,***
기본 재무비율,영업이익률,성숙기 vs 쇠퇴기,-0.7609,-41.7207,40.9598,99.7951,0.0,***
기본 재무비율,순이익률,도입기 vs 성장기,-69.9318,-5.9899,-63.9419,92.7868,0.0,***
기본 재무비율,순이익률,도입기 vs 성숙기,-69.9318,-1.2482,-68.6836,162.8167,0.0,***
기본 재무비율,순이익률,도입기 vs 쇠퇴기,-69.9318,-53.3982,-16.5336,6.7541,0.0803,n.s.
기본 재무비율,순이익률,성장기 vs 성숙기,-5.9899,-1.2482,-4.7417,0.6413,0.8869,n.s.
기본 재무비율,순이익률,성장기 vs 쇠퇴기,-5.9899,-53.3982,47.4083,48.275,0.0,***
기본 재무비율,순이익률,성숙기 vs 쇠퇴기,-1.2482,-53.3982,52.15,86.4277,0.0,***
기본 재무비율,EBITDA마진,도입기 vs 성장기,-36.041,2.2725,-38.3135,78.5959,0.0,***
기본 재무비율,EBITDA마진,도입기 vs 성숙기,-36.041,1.9342,-37.9752,117.4288,0.0,***
기본 재무비율,EBITDA마진,도입기 vs 쇠퇴기,-36.041,-35.401,-0.6401,0.0239,0.999,n.s.
기본 재무비율,EBITDA마진,성장기 vs 성숙기,2.2725,1.9342,0.3383,0.0077,0.9998,n.s.
기본 재무비율,EBITDA마진,성장기 vs 쇠퇴기,2.2725,-35.401,37.6734,71.9224,0.0,***
기본 재무비율,EBITDA마진,성숙기 vs 쇠퇴기,1.9342,-35.401,37.3351,104.5108,0.0,***
기본 재무비율,현금ROA,도입기 vs 성장기,-5.2818,4.4514,-9.7332,391.0,0.0,***
기본 재무비율,현금ROA,도입기 vs 성숙기,-5.2818,7.6658,-12.9476,1052.2481,0.0,***
기본 재무비율,현금ROA,도입기 vs 쇠퇴기,-5.2818,-5.8232,0.5414,1.3171,0.7251,n.s.
기본 재무비율,현금ROA,성장기 vs 성숙기,4.4514,7.6658,-3.2143,53.5974,0.0,***
기본 재무비율,현금ROA,성장기 vs 쇠퇴기,4.4514,-5.8232,10.2746,412.3749,0.0,***
기본 재무비율,현금ROA,성숙기 vs 쇠퇴기,7.6658,-5.8232,13.489,1051.5981,0.0,***
기본 재무비율,현금ROE,도입기 vs 성장기,71.0378,37.6493,33.3886,21.1374,0.0001,***
기본 재무비율,현금ROE,도입기 vs 성숙기,71.0378,44.468,26.5699,20.357,0.0001,***
기본 재무비율,현금ROE,도입기 vs 쇠퇴기,71.0378,38.6761,32.3617,21.6192,0.0001,***
기본 재무비율,현금ROE,성장기 vs 성숙기,37.6493,44.468,-6.8187,1.108,0.7751,n.s.
기본 재무비율,현금ROE,성장기 vs 쇠퇴기,37.6493,38.6761,-1.0269,0.0189,0.9993,n.s.
기본 재무비율,현금ROE,성숙기 vs 쇠퇴기,44.468,38.6761,5.7918,0.8907,0.8277,n.s.
기본 재무비율,매출원가율,도입기 vs 성장기,76.8066,72.7129,4.0936,15.3692,0.0015,**
기본 재무비율,매출원가율,도입기 vs 성숙기,76.8066,73.2402,3.5663,17.7401,0.0005,***
기본 재무비율,매출원가율,도입기 vs 쇠퇴기,76.8066,76.3818,0.4248,0.1801,0.9807,n.s.
기본 재무비율,매출원가율,성장기 vs 성숙기,72.7129,73.2402,-0.5273,0.3205,0.9561,n.s.
기본 재무비율,매출원가율,성장기 vs 쇠퇴기,72.7129,76.3818,-3.6689,11.6842,0.0086,**
기본 재무비율,매출원가율,성숙기 vs 쇠퇴기,73.2402,76.3818,-3.1416,12.6753,0.0054,**
기본 재무비율,판관비율,도입기 vs 성장기,44.0233,26.1384,17.8849,75.9702,0.0,***
기본 재무비율,판관비율,도입기 vs 성숙기,44.0233,24.3703,19.6529,139.5099,0.0,***
기본 재무비율,판관비율,도입기 vs 쇠퇴기,44.0233,45.9454,-1.9221,0.9554,0.8121,n.s.
기본 재무비율,판관비율,성장기 vs 성숙기,26.1384,24.3703,1.7681,0.9332,0.8174,n.s.
기본 재무비율,판관비율,성장기 vs 쇠퇴기,26.1384,45.9454,-19.807,88.1877,0.0,***
기본 재무비율,판관비율,성숙기 vs 쇠퇴기,24.3703,45.9454,-21.5751,154.8127,0.0,***
기본 재무비율,감가상각비율,도입기 vs 성장기,5.0117,3.0006,2.0111,37.2222,0.0,***
기본 재무비율,감가상각비율,도입기 vs 성숙기,5.0117,2.1653,2.8464,113.394,0.0,***
기본 재무비율,감가상각비율,도입기 vs 쇠퇴기,5.0117,4.4523,0.5594,3.1358,0.3712,n.s.
기본 재무비율,감가상각비율,성장기 vs 성숙기,3.0006,2.1653,0.8353,8.0699,0.0447,*
기본 재무비율,감가상각비율,성장기 vs 쇠퇴기,3.0006,4.4523,-1.4517,18.3556,0.0004,***
기본 재무비율,감가상각비율,성숙기 vs 쇠퇴기,2.1653,4.4523,-2.287,67.4012,0.0,***
기본 재무비율,총자산회전율,도입기 vs 성장기,1.791,1.6107,0.1803,4.3328,0.2278,n.s.
기본 재무비율,총자산회전율,도입기 vs 성숙기,1.791,2.0028,-0.2118,9.098,0.0281,*
기본 재무비율,총자산회전율,도입기 vs 쇠퇴기,1.791,1.5787,0.2123,6.5394,0.0882,n.s.
기본 재무비율,총자산회전율,성장기 vs 성숙기,1.6107,2.0028,-0.3921,25.763,0.0,***
기본 재무비율,총자산회전율,성장기 vs 쇠퇴기,1.6107,1.5787,0.032,0.1291,0.9881,n.s.
기본 재무비율,총자산회전율,성숙기 vs 쇠퇴기,2.0028,1.5787,0.4241,33.5764,0.0,***
기본 재무비율,유동자산회전율,도입기 vs 성장기,3.7545,3.9294,-0.1749,1.2135,0.7498,n.s.
기본 재무비율,유동자산회전율,도입기 vs 성숙기,3.7545,3.6469,0.1076,0.6982,0.8736,n.s.
기본 재무비율,유동자산회전율,도입기 vs 쇠퇴기,3.7545,2.888,0.8665,32.4303,0.0,***
기본 재무비율,유동자산회전율,성장기 vs 성숙기,3.9294,3.6469,0.2825,3.9785,0.2639,n.s.
기본 재무비율,유동자산회전율,성장기 vs 쇠퇴기,3.9294,2.888,1.0414,40.7211,0.0,***
기본 재무비율,유동자산회전율,성숙기 vs 쇠퇴기,3.6469,2.888,0.7589,31.9978,0.0,***
기본 재무비율,비유동자산회전율,도입기 vs 성장기,21.6058,12.5223,9.0834,12.0077,0.0074,**
기본 재무비율,비유동자산회전율,도입기 vs 성숙기,21.6058,28.293,-6.6873,9.8977,0.0195,*
기본 재무비율,비유동자산회전율,도입기 vs 쇠퇴기,21.6058,19.7321,1.8736,0.5562,0.9064,n.s.
기본 재무비율,비유동자산회전율,성장기 vs 성숙기,12.5223,28.293,-15.7707,45.4942,0.0,***
기본 재무비율,비유동자산회전율,성장기 vs 쇠퇴기,12.5223,19.7321,-7.2098,7.1598,0.0671,n.s.
기본 재무비율,비유동자산회전율,성숙기 vs 쇠퇴기,28.293,19.7321,8.5609,14.9357,0.0019,**
기본 재무비율,유형자산회전율,도입기 vs 성장기,201.1411,128.553,72.5881,5.3238,0.1497,n.s.
기본 재무비율,유형자산회전율,도입기 vs 성숙기,201.1411,263.9975,-62.8564,6.0712,0.1083,n.s.
기본 재무비율,유형자산회전율,도입기 vs 쇠퇴기,201.1411,202.0773,-0.9363,0.001,1.0,n.s.
기본 재무비율,유형자산회전율,성장기 vs 성숙기,128.553,263.9975,-135.4445,23.2977,0.0,***
기본 재무비율,유형자산회전율,성장기 vs 쇠퇴기,128.553,202.0773,-73.5244,5.1696,0.1599,n.s.
기본 재무비율,유형자산회전율,성숙기 vs 쇠퇴기,263.9975,202.0773,61.9202,5.4249,0.1433,n.s.
기본 재무비율,자기자본회전율,도입기 vs 성장기,8.1704,6.7002,1.4702,7.1576,0.0671,n.s.
기본 재무비율,자기자본회전율,도입기 vs 성숙기,8.1704,6.9562,1.2142,7.4253,0.0596,n.s.
기본 재무비율,자기자본회전율,도입기 vs 쇠퇴기,8.1704,6.9401,1.2303,5.4577,0.1413,n.s.
기본 재무비율,자기자본회전율,성장기 vs 성숙기,6.7002,6.9562,-0.2559,0.2727,0.9651,n.s.
기본 재무비율,자기자본회전율,성장기 vs 쇠퇴기,6.7002,6.9401,-0.2398,0.1803,0.9807,n.s.
기본 재무비율,자기자본회전율,성숙기 vs 쇠퇴기,6.9562,6.9401,0.0161,0.0012,1.0,n.s.
기본 재무비율,투하자본회전율,도입기 vs 성장기,3.4105,2.9352,0.4753,2.4279,0.4885,n.s.
기본 재무비율,투하자본회전율,도입기 vs 성숙기,3.4105,4.8622,-1.4517,34.4431,0.0,***
기본 재무비율,투하자본회전율,도입기 vs 쇠퇴기,3.4105,3.798,-0.3874,1.7561,0.6246,n.s.
기본 재무비율,투하자본회전율,성장기 vs 성숙기,2.9352,4.8622,-1.927,50.1575,0.0,***
기본 재무비율,투하자본회전율,성장기 vs 쇠퇴기,2.9352,3.798,-0.8627,7.5704,0.0559,n.s.
기본 재무비율,투하자본회전율,성숙기 vs 쇠퇴기,4.8622,3.798,1.0643,17.0457,0.0007,***
기본 재무비율,매출채권회전율,도입기 vs 성장기,107.3904,57.0447,50.3457,35.7222,0.0,***
기본 재무비율,매출채권회전율,도입기 vs 성숙기,107.3904,52.9369,54.4535,63.5539,0.0,***
기본 재무비율,매출채권회전율,도입기 vs 쇠퇴기,107.3904,74.6625,32.7278,16.4349,0.0009,***
기본 재무비율,매출채권회전율,성장기 vs 성숙기,57.0447,52.9369,4.1078,0.2989,0.9602,n.s.
기본 재무비율,매출채권회전율,성장기 vs 쇠퇴기,57.0447,74.6625,-17.6179,4.1402,0.2468,n.s.
기본 재무비율,매출채권회전율,성숙기 vs 쇠퇴기,52.9369,74.6625,-21.7256,9.3151,0.0255,*
기본 재무비율,매출채권회수기간,도입기 vs 성장기,101.0306,65.8537,35.1769,31.9062,0.0,***
기본 재무비율,매출채권회수기간,도입기 vs 성숙기,101.0306,70.6686,30.362,36.1491,0.0,***
기본 재무비율,매출채권회수기간,도입기 vs 쇠퇴기,101.0306,110.984,-9.9535,2.7812,0.4267,n.s.
기본 재무비율,매출채권회수기간,성장기 vs 성숙기,65.8537,70.6686,-4.8149,0.7513,0.8611,n.s.
기본 재무비율,매출채권회수기간,성장기 vs 쇠퇴기,65.8537,110.984,-45.1304,49.7044,0.0,***
기본 재무비율,매출채권회수기간,성숙기 vs 쇠퇴기,70.6686,110.984,-40.3155,58.6857,0.0,***
기본 재무비율,재고자산보유기간,도입기 vs 성장기,306.8479,154.8572,151.9907,62.249,0.0,***
기본 재무비율,재고자산보유기간,도입기 vs 성숙기,306.8479,147.5233,159.3246,104.0261,0.0,***
기본 재무비율,재고자산보유기간,도입기 vs 쇠퇴기,306.8479,280.8728,25.9751,1.9794,0.5767,n.s.
기본 재무비율,재고자산보유기간,성장기 vs 성숙기,154.8572,147.5233,7.3338,0.1822,0.9804,n.s.
기본 재무비율,재고자산보유기간,성장기 vs 쇠퇴기,154.8572,280.8728,-126.0157,40.4991,0.0,***
기본 재무비율,재고자산보유기간,성숙기 vs 쇠퇴기,147.5233,280.8728,-133.3495,67.0981,0.0,***
기본 재무비율,매입채무회전율,도입기 vs 성장기,317.4078,182.2574,135.1505,27.1291,0.0,***
