기준연도,사업자등록번호,회계년도,생애주기_최종,생애주기_점수,부실라벨_ICR3년
2015,1058160563,2015,쇠퇴기,100.0,0
2015,1058161131,2012,쇠퇴기,100.0,1
2015,1058161733,2015,성숙기,3.2,0
2015,1058162708,2015,조정기,32.8,0
2015,1058166548,2012,조정기,32.8,1
2015,1058166591,2015,도입기,75.7,0
2015,1058167488,2015,성숙기,3.2,0
2015,1058168075,2015,조정기,32.8,0
2015,1058170659,2014,조정기,32.8,0
2015,1058173938,2015,도입기,75.7,0
2015,1058175130,2015,성숙기,3.2,0
2015,1058176181,2015,성숙기,3.2,0
2015,1058176653,2015,성숙기,3.2,0
2015,1058182252,2015,성장기,0.0,0
2015,1058189575,2013,도입기,75.7,0
2015,1058191014,2015,도입기,75.7,0
2015,1058193818,2015,도입기,75.7,0
2015,1058194229,2015,조정기,32.8,0
2015,1058194888,2015,성숙기,3.2,0
2015,1058196057,2015,성장기,0.0,0
2015,1058196566,2015,조정기,32.8,0
2015,1058197037,2015,성숙기,3.2,0
2015,1058600333,2015,성숙기,3.2,0
2015,1058602796,2015,성장기,0.0,0
2015,1058604630,2015,성숙기,3.2,0
2015,1058605788,2015,성숙기,3.2,0
2015,1058607807,2014,조정기,32.8,0
2015,1058608276,2013,쇠퇴기,100.0,0
2015,1058608577,2015,성숙기,3.2,0
2015,1058613482,2015,쇠퇴기,100.0,1
2015,1058613560,2012,도입기,75.7,1
2015,1058614706,2015,성장기,0.0,0
2015,1058617227,2015,성숙기,3.2,0
2015,1058618226,2015,도입기,75.7,0
2015,1058619185,2015,도입기,75.7,0
2015,1058622905,2015,조정기,32.8,0
2015,1058627346,2015,쇠퇴기,100.0,0
2015,1058628549,2015,조정기,32.8,0
2015,1058632005,2015,성숙기,3.2,0
2015,1058633469,2013,조정기,32.8,1
2015,1058634361,2015,쇠퇴기,100.0,0
2015,1058642366,2013,쇠퇴기,100.0,0
2015,1058642880,2015,성숙기,3.2,0
2015,1058643929,2012,성숙기,3.2,1
2015,1058644587,2015,성숙기,3.2,0
2015,1058648792,2012,성숙기,3.2,0
2015,1058649812,2015,쇠퇴기,100.0,1
2015,1058652035,2015,성장기,0.0,0
2015,1058657665,2013,조정기,32.8,0
2015,1058659834,2015,성장기,0.0,0
2015,1058666714,2014,조정기,32.8,0
2015,1058668691,2015,성장기,0.0,0
2015,1058673438,2015,성숙기,3.2,0
2015,1058673836,2015,도입기,75.7,0
2015,1058680870,2014,성숙기,3.2,0
2015,1058681087,2013,성숙기,3.2,1
2015,1058682349,2015,성장기,0.0,0
2015,1058685496,2015,쇠퇴기,100.0,1
2015,1058691232,2015,도입기,75.7,0
2015,1058691552,2015,성숙기,3.2,0
2015,1058692212,2015,성숙기,3.2,0
2015,1058692454,2015,도입기,75.7,0
2015,1058700081,2015,조정기,32.8,0
2015,1058701208,2015,조정기,32.8,0
2015,1058711875,2015,성숙기,3.2,0
2015,1058714299,2015,조정기,32.8,0
2015,1058715075,2012,도입기,75.7,1
2015,1058721053,2015,성숙기,3.2,0
2015,1058723051,2015,성숙기,3.2,0
2015,1058729206,2015,성장기,0.0,0
2015,1058735969,2015,성숙기,3.2,0
2015,1058737803,2014,도입기,75.7,1
2015,1058738364,2015,성숙기,3.2,0
2015,1058739325,2015,도입기,75.7,0
2015,1058746961,2015,성장기,0.0,0
2015,1058747242,2015,쇠퇴기,100.0,0
2015,1058750505,2015,성장기,0.0,0
2015,1058758545,2015,성숙기,3.2,0
2015,1058769343,2014,성숙기,3.2,0
2015,1058776446,2015,도입기,75.7,0
2015,1058785310,2015,도입기,75.7,0
2015,1058791336,2015,성장기,0.0,0
2015,1068101704,2012,쇠퇴기,100.0,1
2015,1068101927,2013,쇠퇴기,100.0,0
2015,1068102284,2015,조정기,32.8,0
2015,1068103487,2015,성장기,0.0,0
2015,1068108726,2015,성장기,0.0,0
2015,1068109614,2015,성장기,0.0,0
2015,1068110071,2015,도입기,75.7,0
2015,1068112948,2015,성숙기,3.2,0
2015,1068120093,2015,조정기,32.8,0
2015,1068121127,2015,조정기,32.8,0
2015,1068123348,2015,성숙기,3.2,0
2015,1068123445,2014,쇠퇴기,100.0,1
2015,1068123498,2015,성장기,0.0,0
2015,1068124196,2015,쇠퇴기,100.0,0
2015,1068124691,2015,쇠퇴기,100.0,0
2015,1068126229,2015,성장기,0.0,0
2015,1068126234,2015,성숙기,3.2,0
2015,1068126684,2015,성숙기,3.2,0
2015,1068127494,2015,성숙기,3.2,0
2015,1068130984,2015,쇠퇴기,100.0,0
2015,1068136159,2015,조정기,32.8,0
2015,1068136673,2015,조정기,32.8,0
2015,1068138424,2012,쇠퇴기,100.0,1
2015,1068142952,2015,성장기,0.0,0
2015,1068143363,2015,성숙기,3.2,0
2015,1068146093,2015,조정기,32.8,0
2015,1068147563,2015,성숙기,3.2,0
2015,1068147845,2015,성숙기,3.2,0
2015,1068148000,2015,도입기,75.7,0
2015,1068148811,2015,도입기,75.7,0
2015,1068150113,2015,조정기,32.8,0
2015,1068150277,2015,조정기,32.8,0
2015,1068150622,2012,성장기,0.0,1
2015,1068151446,2013,조정기,32.8,0
2015,1068151785,2015,성장기,0.0,0
2015,1068152047,2015,쇠퇴기,100.0,0
2015,1068153274,2015,도입기,75.7,0
2015,1068155253,2015,성숙기,3.2,0
2015,1068158513,2013,성숙기,3.2,1
2015,1068160358,2015,성숙기,3.2,0
2015,1068160794,2015,성숙기,3.2,0
2015,1068161570,2015,성장기,0.0,0
2015,1068161643,2015,성숙기,3.2,0
2015,1068164164,2013,조정기,32.8,1
