부실확률_w,Porter5F_w,생애주기점수_w,산업충격민감도_w,기업충격민감도_w,부실확률변화_w,spearman_rho,p_value
0.3,0.1,0.35,0.05,0.15,0.05,0.4034234286485513,7.331922477522243e-20
0.4,0.05,0.2,0.05,0.1,0.2,0.4033660792874715,7.428583539572021e-20
0.25,0.05,0.25,0.05,0.15,0.25,0.40329694467893096,7.546778482201712e-20
0.25,0.05,0.3,0.05,0.05,0.3,0.40272658415847157,8.59526183764035e-20
0.35,0.05,0.35,0.05,0.15,0.05,0.4027239387015121,8.600444648161744e-20
0.5,0.05,0.1,0.05,0.1,0.2,0.40216527697960675,9.766827387888114e-20
0.4,0.05,0.35,0.05,0.1,0.05,0.4020726271980933,9.97478008000735e-20
0.6,0.05,0.05,0.15,0.1,0.05,0.4020237156383095,1.0086315123967065e-19
0.35,0.15,0.2,0.05,0.2,0.05,0.4020086659276068,1.0120880113140203e-19
0.35,0.05,0.3,0.05,0.1,0.15,0.4019193082703095,1.0328526068731274e-19
0.65,0.05,0.15,0.05,0.05,0.05,0.40190672765276897,1.0358095450061411e-19
0.4,0.05,0.25,0.05,0.05,0.2,0.4017989051940511,1.0614964526847877e-19
0.55,0.05,0.1,0.1,0.1,0.1,0.40158668614860693,1.1139006586582482e-19
0.5,0.05,0.15,0.1,0.15,0.05,0.4014031930820003,1.1612599662176945e-19
0.4,0.05,0.4,0.05,0.05,0.05,0.40130209376770154,1.1881953698468766e-19
0.35,0.05,0.25,0.05,0.25,0.05,0.40126577322081264,1.198021577037606e-19
0.55,0.05,0.1,0.05,0.05,0.2,0.4012414834093637,1.204637595575097e-19
0.35,0.05,0.25,0.05,0.2,0.1,0.40118692820806645,1.2196287292530605e-19
0.4,0.05,0.25,0.15,0.05,0.1,0.40110527176991784,1.2424109703484235e-19
0.25,0.05,0.35,0.05,0.05,0.25,0.4007235617246341,1.3545916954459833e-19
0.3,0.05,0.25,0.05,0.1,0.25,0.40052338881470173,1.417349781225332e-19
0.3,0.05,0.4,0.05,0.15,0.05,0.4005125130472017,1.4208403842668392e-19
0.35,0.05,0.25,0.1,0.05,0.2,0.4003085189216612,1.487904075005438e-19
0.55,0.1,0.1,0.15,0.05,0.05,0.40025737342044504,1.5052013650859264e-19
0.3,0.05,0.3,0.05,0.25,0.05,0.40022827339389094,1.5151311760431747e-19
0.3,0.1,0.3,0.05,0.2,0.05,0.40020705095028286,1.522413577358632e-19
0.3,0.1,0.35,0.05,0.05,0.15,0.4001206326896072,1.5524253923483312e-19
0.45,0.05,0.2,0.2,0.05,0.05,0.39996901861186396,1.6064931701845218e-19
0.35,0.1,0.3,0.05,0.15,0.05,0.39980846876839105,1.6657698397993436e-19
0.4,0.1,0.3,0.05,0.1,0.05,0.3997796626814991,1.676630971879201e-19
0.3,0.05,0.25,0.05,0.2,0.15,0.3995985370616748,1.7465390334208534e-19
0.35,0.15,0.2,0.1,0.15,0.05,0.3995863091717289,1.7513606818549776e-19
0.35,0.1,0.4,0.05,0.05,0.05,0.3995820176526613,1.753056001249088e-19
0.5,0.05,0.15,0.05,0.1,0.15,0.39953592791363435,1.7713654752150914e-19
0.35,0.05,0.2,0.05,0.2,0.15,0.3994070647657425,1.8235626870834365e-19
0.2,0.05,0.3,0.05,0.05,0.35,0.39904416685883715,1.9788361852648711e-19
0.35,0.15,0.3,0.05,0.1,0.05,0.3989409352494858,2.0253368831259994e-19
0.3,0.15,0.25,0.05,0.2,0.05,0.39892782554055334,2.0313186381912083e-19
0.65,0.05,0.1,0.1,0.05,0.05,0.39873852839812096,2.119656583420126e-19
0.55,0.05,0.2,0.05,0.1,0.05,0.39871442534582363,2.1311727012910187e-19
0.4,0.05,0.3,0.05,0.15,0.05,0.3985500542867426,2.2113667904710033e-19
0.45,0.05,0.15,0.1,0.15,0.1,0.3985124887979183,2.2301075610041385e-19
0.4,0.05,0.2,0.15,0.15,0.05,0.3985061397012156,2.2332904313061427e-19
0.45,0.05,0.15,0.05,0.1,0.2,0.39843712266854,2.2681793778813985e-19
0.4,0.05,0.3,0.05,0.1,0.1,0.39825147037791836,2.364715117250463e-19
0.5,0.05,0.1,0.1,0.1,0.15,0.3982483546174994,2.366369301530309e-19
0.45,0.05,0.1,0.05,0.05,0.3,0.39824770795024267,2.366712765580047e-19
0.45,0.1,0.3,0.05,0.05,0.05,0.39822160610824264,2.3806172858306607e-19
0.25,0.1,0.3,0.05,0.25,0.05,0.3980749890047562,2.4602288455039114e-19
0.5,0.05,0.1,0.15,0.05,0.15,0.39795423859154,2.527759321535785e-19
0.35,0.1,0.3,0.05,0.1,0.1,0.3979079724887157,2.554114874213622e-19
0.4,0.05,0.2,0.15,0.05,0.15,0.3978245524125941,2.6023208783147553e-19
0.4,0.05,0.15,0.1,0.15,0.15,0.3978202021055941,2.6048592274634005e-19
0.45,0.05,0.3,0.05,0.1,0.05,0.39765612498617525,2.7023972432982227e-19
0.4,0.05,0.2,0.05,0.2,0.1,0.3976558898344455,2.702539581794189e-19
0.35,0.05,0.3,0.05,0.05,0.2,0.397533199419459,2.777820577906537e-19
0.45,0.05,0.25,0.05,0.05,0.15,0.3974916951391617,2.803751512344259e-19
0.5,0.05,0.1,0.1,0.05,0.2,0.3974734120921753,2.8152498454261e-19
0.35,0.05,0.2,0.05,0.1,0.25,0.39742444174445907,2.8462769028167645e-19
0.3,0.1,0.3,0.05,0.1,0.15,0.39728587858771586,2.9359050938849906e-19
0.4,0.05,0.25,0.05,0.15,0.1,0.3971277978374051,3.041555604503706e-19
0.45,0.05,0.3,0.05,0.05,0.1,0.39703938078702666,3.1022711836842895e-19
0.5,0.05,0.25,0.05,0.05,0.1,0.39703162077994564,3.107656570536125e-19
0.55,0.05,0.15,0.05,0.1,0.1,0.3969069903631889,3.1954211612104316e-19
0.6,0.05,0.1,0.1,0.1,0.05,0.39689864247678347,3.201386186160777e-19
0.4,0.1,0.35,0.05,0.05,0.05,0.39674985021979703,3.3095648098344854e-19
0.4,0.05,0.2,0.05,0.15,0.15,0.39674044415060783,3.3165231418099043e-19
0.45,0.1,0.1,0.1,0.2,0.05,0.39672680535028354,3.3266383209794694e-19
0.3,0.05,0.2,0.05,0.1,0.3,0.39646737420445916,3.5249336546793653e-19
0.65,0.05,0.05,0.15,0.05,0.05,0.3964328656881214,3.552172228906615e-19
0.3,0.15,0.2,0.05,0.2,0.1,0.3963820729144998,3.5926419119079706e-19
0.5,0.05,0.2,0.05,0.05,0.15,0.3963017070853999,3.657603600329852e-19
0.45,0.1,0.25,0.05,0.1,0.05,0.3962840734311349,3.672011324101099e-19
0.5,0.05,0.1,0.05,0.05,0.25,0.3961122950925674,3.81532086600415e-19
0.5,0.05,0.25,0.05,0.1,0.05,0.3960569756481485,3.8626341273227957e-19
0.3,0.1,0.25,0.1,0.1,0.15,0.39599712953293226,3.9144696426570803e-19
0.5,0.05,0.1,0.1,0.15,0.1,0.39582646816508094,4.066078833674179e-19
0.5,0.1,0.25,0.05,0.05,0.05,0.3957896081314458,4.0995754453119856e-19
0.25,0.1,0.3,0.05,0.1,0.2,0.3957171226107567,4.166241304364956e-19
0.25,0.1,0.35,0.05,0.1,0.15,0.3957144771537972,4.1686944499767033e-19
0.7,0.05,0.05,0.1,0.05,0.05,0.3956745013597432,4.205937813239702e-19
0.2,0.1,0.35,0.05,0.25,0.05,0.39562495614145726,4.252551446768915e-19
0.35,0.05,0.4,0.05,0.1,0.05,0.3955857903697026,4.289759471257087e-19
0.45,0.05,0.1,0.1,0.15,0.15,0.39553511517194584,4.338377667713033e-19
0.4,0.05,0.1,0.05,0.05,0.35,0.39544076054039184,4.430352251635519e-19
0.3,0.05,0.35,0.05,0.1,0.15,0.3952567543118784,4.615274397208967e-19
0.5,0.05,0.15,0.05,0.2,0.05,0.3952193063989189,4.653829113843123e-19
0.35,0.05,0.35,0.05,0.05,0.15,0.3951907942516892,4.683396454745868e-19
0.35,0.05,0.35,0.05,0.1,0.1,0.39515246451974323,4.723436370285042e-19
0.2,0.05,0.3,0.05,0.2,0.2,0.3950859753681622,4.793693113461645e-19
0.4,0.1,0.3,0.05,0.05,0.1,0.39502665834433787,4.857239159776644e-19
0.35,0.1,0.3,0.05,0.05,0.15,0.3950084928732162,4.87686512467282e-19
0.3,0.05,0.2,0.1,0.05,0.3,0.39494382614754064,4.94736685441012e-19
0.45,0.05,0.25,0.15,0.05,0.05,0.39493959341640544,4.9520163477197965e-19
0.4,0.05,0.3,0.15,0.05,0.05,0.39493777099050004,4.954019537692257e-19
0.4,0.05,0.15,0.05,0.15,0.2,0.3948029114735001,5.1044910389413105e-19
0.3,0.15,0.2,0.05,0.25,0.05,0.39477533993318925,5.135803953475672e-19
0.45,0.05,0.15,0.05,0.2,0.1,0.3947572920379325,5.156403238224393e-19
0.25,0.05,0.2,0.05,0.1,0.35,0.3947442411169325,5.171349802001805e-19
0.45,0.05,0.25,0.1,0.1,0.05,0.39459638946686504,5.343684906021668e-19
0.45,0.05,0.2,0.05,0.15,0.1,0.39439909716562177,5.582482246961149e-19
0.55,0.05,0.1,0.1,0.05,0.15,0.39439656928452715,5.585609107818142e-19
0.35,0.1,0.3,0.1,0.05,0.1,0.3943220261862029,5.678594357032702e-19
0.5,0.05,0.3,0.05,0.05,0.05,0.39430368435128393,5.701706662462751e-19
0.25,0.05,0.35,0.05,0.1,0.2,0.3942270836753245,5.799235435065976e-19
0.4,0.05,0.25,0.05,0.1,0.15,0.394184462424311,5.854210575983029e-19
0.35,0.05,0.15,0.1,0.15,0.2,0.39403190773964886,6.055221693995819e-19
0.5,0.1,0.2,0.05,0.1,0.05,0.3939855828488921,6.117595084761174e-19
0.3,0.05,0.4,0.05,0.1,0.1,0.39392826461477054,6.195646433625258e-19
0.35,0.1,0.25,0.05,0.2,0.05,0.39390927611259485,6.2217190213502615e-19
0.5,0.05,0.1,0.15,0.15,0.05,0.3937628353729057,6.426454959871031e-19
0.6,0.1,0.05,0.15,0.05,0.05,0.3937261068908962,6.478836131641588e-19
0.25,0.05,0.25,0.05,0.2,0.2,0.39365125587714894,6.586891330911716e-19
0.3,0.05,0.35,0.05,0.15,0.1,0.3936412619286354,6.601452247670336e-19
0.4,0.1,0.15,0.05,0.2,0.1,0.39360557765364895,6.653702353657054e-19
0.3,0.1,0.3,0.05,0.05,0.2,0.3935894697601625,6.677421250606096e-19
0.4,0.05,0.35,0.1,0.05,0.05,0.3935577242766489,6.724410485588032e-19
0.2,0.15,0.35,0.05,0.2,0.05,0.3934683078314193,6.858520499566445e-19
0.35,0.05,0.15,0.1,0.1,0.25,0.39342151263720304,6.92975180578727e-19
0.4,0.1,0.3,0.1,0.05,0.05,0.39332680527805447,7.076150768210844e-19
0.5,0.05,0.2,0.05,0.1,0.1,0.39331669375367606,7.091959966155011e-19
0.2,0.1,0.35,0.05,0.2,0.1,0.39329511858247335,7.125808734759607e-19
0.55,0.1,0.15,0.05,0.1,0.05,0.3932849482701625,7.141819806883712e-19
0.25,0.1,0.3,0.05,0.2,0.1,0.3932251021549463,7.236755213064631e-19
0.35,0.05,0.3,0.05,0.2,0.05,0.39318112878148687,7.307302099915511e-19
0.25,0.05,0.2,0.05,0.05,0.4,0.39317730756587876,7.313464390774925e-19
0.35,0.05,0.45,0.05,0.05,0.05,0.3931246923663518,7.398836442923187e-19
0.65,0.05,0.05,0.1,0.05,0.1,0.39312069478694633,7.405362770654294e-19
0.35,0.1,0.25,0.05,0.15,0.1,0.3930537353319058,7.515525089518471e-19
0.6,0.05,0.15,0.05,0.1,0.05,0.39301370074991937,7.582159419367737e-19
0.4,0.15,0.3,0.05,0.05,0.05,0.39300088498064906,7.603612880876294e-19
0.25,0.1,0.4,0.05,0.05,0.15,0.3929596760914244,7.673001967843913e-19
0.45,0.1,0.15,0.05,0.15,0.1,0.39282816603516263,7.898639459568306e-19
0.45,0.1,0.1,0.05,0.15,0.15,0.3928201708763518,7.912565800183885e-19
0.35,0.1,0.35,0.05,0.05,0.1,0.3927858975117437,7.972539181785749e-19
0.3,0.1,0.3,0.05,0.15,0.1,0.392659914972541,8.196861023353543e-19
0.25,0.1,0.3,0.05,0.15,0.15,0.39256561912891946,8.368817398948308e-19
0.3,0.05,0.3,0.05,0.2,0.1,0.39239566321625724,8.687761120171266e-19
0.5,0.1,0.1,0.15,0.05,0.1,0.3923818480521357,8.714206785947615e-19
0.3,0.05,0.3,0.05,0.1,0.2,0.39234557589782487,8.784018514871452e-19
0.25,0.15,0.35,0.05,0.15,0.05,0.3923444001391762,8.786290644995831e-19
0.3,0.1,0.35,0.1,0.1,0.05,0.3922933134258924,8.885575436126487e-19
0.4,0.15,0.25,0.05,0.1,0.05,0.39226568309764914,8.939733159745922e-19
0.3,0.05,0.3,0.1,0.1,0.15,0.39215974724340597,9.15040424932435e-19
0.4,0.1,0.25,0.05,0.1,0.1,0.3921378193446087,9.194618215709161e-19
0.55,0.05,0.05,0.15,0.1,0.1,0.39210525083004116,9.260675658418328e-19
0.6,0.05,0.05,0.15,0.05,0.1,0.3920119543812709,9.452502304737928e-19
0.45,0.05,0.25,0.05,0.1,0.1,0.3919619846387033,9.556848209893095e-19
0.3,0.15,0.35,0.05,0.1,0.05,0.3919327670362844,9.618384379201684e-19
0.3,0.05,0.25,0.05,0.15,0.2,0.3918980281810254,9.692056802488657e-19
0.45,0.05,0.1,0.1,0.1,0.2,0.3915080830123926,1.0558125384807167e-18
0.25,0.1,0.35,0.05,0.15,0.1,0.39148303935317635,1.061628014354439e-18
0.3,0.15,0.3,0.05,0.1,0.1,0.39145740781463584,1.0676126549817484e-18
0.45,0.15,0.2,0.05,0.1,0.05,0.3914472962902575,1.0699826927069821e-18
0.2,0.1,0.4,0.05,0.1,0.15,0.39141919565855476,1.0765964248749755e-18
0.5,0.1,0.1,0.05,0.2,0.05,0.391385510173271,1.0845776543393253e-18
0.35,0.05,0.35,0.1,0.1,0.05,0.39137616289201427,1.0868026459530997e-18
0.6,0.05,0.05,0.1,0.1,0.1,0.3913294852736629,1.0979810332910258e-18
0.25,0.05,0.3,0.05,0.15,0.2,0.39132117645086045,1.099982668625893e-18
0.3,0.1,0.25,0.1,0.05,0.2,0.39132090223552773,1.100048789613389e-18
0.6,0.05,0.1,0.05,0.05,0.15,0.39124953368555476,1.1173914435165069e-18
0.35,0.1,0.2,0.05,0.25,0.05,0.39122637124017645,1.1230775892105334e-18
0.3,0.1,0.25,0.05,0.25,0.05,0.3912210215383251,1.1243949306427109e-18
0.25,0.1,0.35,0.05,0.05,0.2,0.39121285001571693,1.1264100703169681e-18
0.4,0.05,0.2,0.1,0.15,0.1,0.3912081469811224,1.1275714744333096e-18
0.25,0.05,0.25,0.05,0.1,0.3,0.39119750636535205,1.1302035037314192e-18
0.55,0.05,0.05,0.1,0.1,0.15,0.3911915195652856,1.131687037558694e-18
0.35,0.05,0.2,0.05,0.15,0.2,0.39114812450210884,1.1424978267200879e-18
0.5,0.1,0.15,0.15,0.05,0.05,0.39112284569116296,1.1488422004249389e-18
0.25,0.1,0.3,0.05,0.05,0.25,0.3910880552693279,1.1576305044900486e-18
0.45,0.15,0.05,0.15,0.15,0.05,0.39101079589194676,1.1773841184395922e-18
0.3,0.05,0.4,0.05,0.05,0.15,0.39100156618655485,1.1797660372085537e-18
0.3,0.15,0.3,0.05,0.15,0.05,0.3909377749173244,1.1963589006043655e-18
0.4,0.1,0.1,0.1,0.2,0.1,0.39092337823641976,1.2001353035366634e-18
0.45,0.05,0.15,0.2,0.1,0.05,0.3908426036172576,1.2215419802754249e-18
0.2,0.05,0.3,0.05,0.15,0.25,0.390832198153217,1.2243267943144414e-18
0.45,0.1,0.05,0.15,0.15,0.1,0.3907869407003903,1.2365119260017718e-18
0.35,0.05,0.15,0.05,0.15,0.25,0.39069786772760895,1.2608436859650616e-18
0.35,0.1,0.2,0.05,0.1,0.2,0.39064666343846033,1.2750436973456386e-18
0.3,0.1,0.4,0.1,0.05,0.05,0.39061679916878467,1.283398241142312e-18
0.2,0.1,0.3,0.05,0.1,0.25,0.39059356992985883,1.2899338693601822e-18
0.35,0.15,0.35,0.05,0.05,0.05,0.3904484305302982,1.3315175878775633e-18
0.3,0.15,0.2,0.1,0.15,0.1,0.3903725353095279,1.353784827156896e-18
0.4,0.05,0.25,0.2,0.05,0.05,0.39037135955087926,1.354132655644464e-18
0.45,0.1,0.1,0.15,0.15,0.05,0.39036947833704144,1.3546893642122499e-18
0.25,0.15,0.2,0.05,0.25,0.1,0.3902638364224604,1.386316251371563e-18
0.45,0.1,0.1,0.05,0.2,0.1,0.39021921638174417,1.399891824086926e-18
0.45,0.05,0.1,0.1,0.05,0.25,0.39013744236773074,1.4251119441876909e-18
0.25,0.1,0.2,0.1,0.3,0.05,0.3901179247741631,1.4311972167098278e-18
0.55,0.1,0.05,0.15,0.1,0.05,0.38995813917381184,1.481987169386416e-18
0.35,0.1,0.35,0.1,0.05,0.05,0.3899542003823388,1.4832613142182551e-18
0.35,0.05,0.25,0.15,0.15,0.05,0.389909227614028,1.4978860503209674e-18
0.3,0.05,0.2,0.1,0.1,0.25,0.38989429547919013,1.5027731613557551e-18
0.25,0.1,0.25,0.05,0.1,0.25,0.38967613346193347,1.5759906275134927e-18
0.6,0.05,0.05,0.1,0.05,0.15,0.3896489146492173,1.5853684221938934e-18
0.25,0.1,0.35,0.1,0.1,0.1,0.38954903395201457,1.6202536380958312e-18
0.45,0.1,0.2,0.05,0.15,0.05,0.3894955369335011,1.6392480883802177e-18
0.3,0.15,0.15,0.1,0.25,0.05,0.38943604354587946,1.6606290575318677e-18
0.5,0.1,0.05,0.15,0.1,0.1,0.38934451073508214,1.6940616309051633e-18
0.25,0.05,0.4,0.05,0.05,0.2,0.3892629718727984,1.7244012801582144e-18
0.4,0.05,0.3,0.1,0.1,0.05,0.3891554487443795,1.7652282831243774e-18
0.45,0.05,0.15,0.05,0.15,0.15,0.38912070507631197,1.778622877137712e-18
0.45,0.1,0.15,0.05,0.2,0.05,0.3890945444463795,1.788774460281774e-18
0.35,0.15,0.1,0.15,0.2,0.05,0.3889080691247039,1.8628065823423e-18
0.35,0.15,0.25,0.05,0.15,0.05,0.3888524557406228,1.88546359072877e-18
0.4,0.1,0.2,0.05,0.2,0.05,0.38882894056764983,1.895125112826043e-18
0.35,0.1,0.15,0.1,0.2,0.1,0.38882882299178495,1.8951735426568045e-18
0.4,0.05,0.25,0.1,0.15,0.05,0.3888150666155958,1.900848249784165e-18
0.3,0.1,0.4,0.05,0.05,0.1,0.38879937023763633,1.9073436664797053e-18
0.55,0.05,0.15,0.05,0.05,0.15,0.38874140533625795,1.9315203402175353e-18
0.4,0.1,0.15,0.05,0.25,0.05,0.3886648034321251,1.9639335574521464e-18
0.2,0.1,0.3,0.05,0.15,0.2,0.38865733859287965,1.9671207000610922e-18
0.35,0.1,0.2,0.05,0.15,0.15,0.38864810888748774,1.971068398354538e-18
0.45,0.1,0.1,0.15,0.1,0.1,0.3885404093952715,2.0177136039294387e-18
0.45,0.05,0.1,0.15,0.2,0.05,0.3882943231101094,2.128410791252922e-18
0.45,0.1,0.05,0.15,0.1,0.15,0.38824982064525804,2.149058018279189e-18
0.3,0.05,0.2,0.05,0.2,0.2,0.3882390036656905,2.1541063377846176e-18
0.4,0.15,0.15,0.05,0.2,0.05,0.38822648183608244,2.159964893764797e-18
0.35,0.05,0.4,0.05,0.05,0.1,0.38819708786986623,2.173779056757425e-18
0.4,0.1,0.2,0.05,0.15,0.1,0.38812501386470405,2.2080204587236903e-18
0.2,0.05,0.35,0.05,0.1,0.25,0.38800249981351487,2.2674474102846006e-18
0.35,0.1,0.15,0.1,0.25,0.05,0.387978044033623,2.279497091959589e-18
0.2,0.05,0.25,0.05,0.2,0.25,0.3879773973663662,2.2798165671277825e-18
0.25,0.05,0.35,0.05,0.15,0.15,0.3879746343335419,2.2811820938655235e-18
0.4,0.1,0.15,0.05,0.15,0.15,0.38793450435702975,2.301105835480075e-18
0.25,0.15,0.25,0.05,0.2,0.1,0.38785323725306897,2.3419793856215023e-18
0.4,0.1,0.1,0.15,0.2,0.05,0.38781096872965,2.3635201000176185e-18
0.4,0.15,0.2,0.05,0.15,0.05,0.38772813653285276,2.4062997136899025e-18
0.55,0.05,0.05,0.05,0.05,0.25,0.3877089716668798,2.416305665978155e-18
0.25,0.15,0.4,0.05,0.1,0.05,0.3876986249907717,2.4217246623653868e-18
0.25,0.1,0.25,0.1,0.1,0.2,0.3875065060275826,2.524546339186101e-18
