회사명,사업자등록번호,회계년도
(주)다이나칩,1138642921,2013
(주)다이나칩,1138642921,2014
(주)랭스토어,1138643819,2016
(주)랭스토어,1138643819,2017
(주)랭스토어,1138643819,2018
(주)랭스토어,1138643819,2019
(주)랭스토어,1138643819,2020
(주)랭스토어,1138643819,2021
헤레우스코리아주식회사,1138644012,2019
헤레우스코리아주식회사,1138644012,2020
헤레우스코리아주식회사,1138644012,2021
사토시홀딩스(주),1138645520,2014
사토시홀딩스(주),1138645520,2015
사토시홀딩스(주),1138645520,2016
사토시홀딩스(주),1138645520,2017
사토시홀딩스(주),1138645520,2018
(주)트랜드메카,1138648435,2017
(주)트랜드메카,1138648435,2018
(주)트랜드메카,1138648435,2019
(주)트랜드메카,1138648435,2020
(주)트랜드메카,1138648435,2021
서울이엔지(주),1138651283,2019
서울이엔지(주),1138651283,2020
서울이엔지(주),1138651283,2021
주연티앤에스주식회사,1138662892,2021
(주)드림유통,1138663741,2018
(주)드림유통,1138663741,2019
(주)드림유통,1138663741,2020
(주)드림유통,1138663741,2021
(주)씨에스비전,1138667752,2019
(주)씨에스비전,1138667752,2020
(주)씨에스비전,1138667752,2021
주식회사더유제약,1138669177,2018
주식회사더유제약,1138669177,2019
주식회사더유제약,1138669177,2020
주식회사더유제약,1138669177,2021
통우인터내셔널(주),1138673991,2021
주식회사하이푸헬스케어,1138674743,2016
주식회사하이푸헬스케어,1138674743,2017
주식회사하이푸헬스케어,1138674743,2018
주식회사하이푸헬스케어,1138674743,2019
(주)지우무역,1138677468,2018
(주)지우무역,1138677468,2019
(주)지우무역,1138677468,2020
(주)지우무역,1138677468,2021
(주)이랜드리테일,1148101855,2012
(주)이랜드리테일,1148101855,2013
(주)이랜드리테일,1148101855,2014
(주)이랜드리테일,1148101855,2015
(주)이랜드리테일,1148101855,2016
(주)이랜드리테일,1148101855,2017
(주)이랜드리테일,1148101855,2018
(주)이랜드리테일,1148101855,2019
(주)이랜드리테일,1148101855,2020
(주)이랜드리테일,1148101855,2021
주식회사부림약품,1148114122,2012
주식회사부림약품,1148114122,2013
주식회사부림약품,1148114122,2014
주식회사부림약품,1148114122,2015
주식회사부림약품,1148114122,2016
주식회사부림약품,1148114122,2017
주식회사부림약품,1148114122,2018
주식회사부림약품,1148114122,2019
주식회사부림약품,1148114122,2020
주식회사부림약품,1148114122,2021
(주)이원,1148116585,2012
(주)이원,1148116585,2013
(주)이원,1148116585,2014
(주)이원,1148116585,2015
(주)이원,1148116585,2016
(주)이원,1148116585,2017
(주)이원,1148116585,2018
(주)이원,1148116585,2019
(주)이원,1148116585,2020
(주)이원,1148116585,2021
(주)휘닉스무역,1148118171,2017
(주)휘닉스무역,1148118171,2018
(주)휘닉스무역,1148118171,2019
(주)휘닉스무역,1148118171,2020
(주)휘닉스무역,1148118171,2021
주식회사롯데아사히주류,1148122734,2012
주식회사롯데아사히주류,1148122734,2013
주식회사롯데아사히주류,1148122734,2014
주식회사롯데아사히주류,1148122734,2015
주식회사롯데아사히주류,1148122734,2016
주식회사롯데아사히주류,1148122734,2017
주식회사롯데아사히주류,1148122734,2018
주식회사롯데아사히주류,1148122734,2019
주식회사롯데아사히주류,1148122734,2020
주식회사롯데아사히주류,1148122734,2021
(주)소비코,1148133871,2012
(주)소비코,1148133871,2013
(주)소비코,1148133871,2014
(주)소비코,1148133871,2015
(주)소비코,1148133871,2016
삼원아트무역주식회사,1148136830,2013
삼원아트무역주식회사,1148136830,2014
삼원아트무역주식회사,1148136830,2015
삼원아트무역주식회사,1148136830,2016
삼원아트무역주식회사,1148136830,2020
삼원아트무역주식회사,1148136830,2021
한국쿄와기린(주),1148142327,2012
한국쿄와기린(주),1148142327,2013
한국쿄와기린(주),1148142327,2014
한국쿄와기린(주),1148142327,2015
한국쿄와기린(주),1148142327,2016
한국쿄와기린(주),1148142327,2017
한국쿄와기린(주),1148142327,2018
한국쿄와기린(주),1148142327,2019
한국쿄와기린(주),1148142327,2020
한국쿄와기린(주),1148142327,2021
(주)대신EDI,1148142711,2012
(주)대신EDI,1148142711,2013
(주)대신EDI,1148142711,2014
(주)대신EDI,1148142711,2015
(주)대신EDI,1148142711,2016
(주)대신EDI,1148142711,2017
(주)대신EDI,1148142711,2018
(주)대신EDI,1148142711,2019
(주)대신EDI,1148142711,2020
(주)신흥,1148143063,2012
(주)신흥,1148143063,2013
(주)신흥,1148143063,2014
(주)신흥,1148143063,2015
(주)신흥,1148143063,2016
(주)신흥,1148143063,2017
(주)신흥,1148143063,2018
(주)신흥,1148143063,2019
(주)신흥,1148143063,2020
(주)신흥,1148143063,2021
(주)미스토홀딩스,1148144271,2012
(주)미스토홀딩스,1148144271,2013
(주)미스토홀딩스,1148144271,2014
(주)미스토홀딩스,1148144271,2015
(주)미스토홀딩스,1148144271,2016
(주)미스토홀딩스,1148144271,2017
(주)미스토홀딩스,1148144271,2018
(주)미스토홀딩스,1148144271,2019
(주)미스토홀딩스,1148144271,2020
(주)미스토홀딩스,1148144271,2021
주식회사태경화성,1148145800,2012
주식회사태경화성,1148145800,2013
주식회사태경화성,1148145800,2014
주식회사태경화성,1148145800,2015
주식회사태경화성,1148145800,2016
주식회사태경화성,1148145800,2017
주식회사삼주유통,1148150676,2012
주식회사삼주유통,1148150676,2013
주식회사삼주유통,1148150676,2014
주식회사삼주유통,1148150676,2015
주식회사삼주유통,1148150676,2016
주식회사삼주유통,1148150676,2017
주식회사삼주유통,1148150676,2018
주식회사삼주유통,1148150676,2019
주식회사삼주유통,1148150676,2020
주식회사삼주유통,1148150676,2021
대홍테크뉴(주),1148152806,2012
대홍테크뉴(주),1148152806,2013
대홍테크뉴(주),1148152806,2014
대홍테크뉴(주),1148152806,2015
대홍테크뉴(주),1148152806,2016
대홍테크뉴(주),1148152806,2017
대홍테크뉴(주),1148152806,2018
대홍테크뉴(주),1148152806,2019
(주)건화코포레이션,1148153159,2017
(주)건화코포레이션,1148153159,2018
(주)건화코포레이션,1148153159,2019
(주)건화코포레이션,1148153159,2020
(주)건화코포레이션,1148153159,2021
(주)수인교역,1148153542,2012
(주)수인교역,1148153542,2013
(주)수인교역,1148153542,2014
(주)수인교역,1148153542,2015
주식회사이수유화,1148154430,2012
주식회사소화,1148155346,2012
주식회사소화,1148155346,2013
주식회사소화,1148155346,2014
주식회사소화,1148155346,2015
주식회사소화,1148155346,2016
주식회사소화,1148155346,2017
주식회사소화,1148155346,2018
주식회사소화,1148155346,2019
주식회사소화,1148155346,2020
주식회사소화,1148155346,2021
(주)썬리취,1148157418,2012
(주)썬리취,1148157418,2013
(주)썬리취,1148157418,2014
(주)썬리취,1148157418,2015
(주)썬리취,1148157418,2016
(주)썬리취,1148157418,2017
(주)썬리취,1148157418,2018
(주)썬리취,1148157418,2019
(주)썬리취,1148157418,2020
(주)썬리취,1148157418,2021
주식회사반포골프백화점,1148157456,2012
미래교역(주),1148159003,2012
미래교역(주),1148159003,2013
미래교역(주),1148159003,2014
미래교역(주),1148159003,2015
미래교역(주),1148159003,2016
미래교역(주),1148159003,2017
미래교역(주),1148159003,2018
미래교역(주),1148159003,2019
미래교역(주),1148159003,2020
미래교역(주),1148159003,2021
(주)젠니혼주류,1148159814,2021
주식회사솔버스,1148162435,2012
주식회사솔버스,1148162435,2013
주식회사솔버스,1148162435,2014
주식회사솔버스,1148162435,2015
주식회사솔버스,1148162435,2016
주식회사솔버스,1148162435,2017
주식회사솔버스,1148162435,2018
주식회사솔버스,1148162435,2019
주식회사솔버스,1148162435,2020
주식회사솔버스,1148162435,2021
(주)부쉬코리아,1148163278,2012
(주)부쉬코리아,1148163278,2013
(주)부쉬코리아,1148163278,2014
(주)부쉬코리아,1148163278,2015
(주)부쉬코리아,1148163278,2016
(주)부쉬코리아,1148163278,2017
(주)부쉬코리아,1148163278,2018
(주)부쉬코리아,1148163278,2019
(주)부쉬코리아,1148163278,2020
(주)부쉬코리아,1148163278,2021
(주)한불,1148163356,2012
(주)한불,1148163356,2013
(주)한불,1148163356,2014
(주)한불,1148163356,2015
(주)한불,1148163356,2016
(주)한불,1148163356,2017
(주)한불,1148163356,2018
(주)한불,1148163356,2019
(주)한불,1148163356,2020
(주)한불,1148163356,2021
주식회사지화이브,1148163598,2012
주식회사지화이브,1148163598,2013
주식회사지화이브,1148163598,2014
주식회사지화이브,1148163598,2015
주식회사지화이브,1148163598,2016
주식회사지화이브,1148163598,2017
주식회사지화이브,1148163598,2018
주식회사지화이브,1148163598,2019
주식회사지화이브,1148163598,2020
주식회사지화이브,1148163598,2021
(주)졸스,1148165451,2012
주식회사비엔에프통상,1148166275,2012
주식회사비엔에프통상,1148166275,2013
주식회사비엔에프통상,1148166275,2014
주식회사비엔에프통상,1148166275,2015
주식회사비엔에프통상,1148166275,2016
주식회사비엔에프통상,1148166275,2017
주식회사비엔에프통상,1148166275,2018
주식회사비엔에프통상,1148166275,2019
주식회사비엔에프통상,1148166275,2020
주식회사비엔에프통상,1148166275,2021
주식회사대화씨앤에프,1148172608,2012
주식회사대화씨앤에프,1148172608,2013
주식회사대화씨앤에프,1148172608,2014
주식회사대화씨앤에프,1148172608,2015
(주)한국인트라코상사,1148173271,2012
(주)한국인트라코상사,1148173271,2013
(주)한국인트라코상사,1148173271,2014
(주)한국인트라코상사,1148173271,2015
지에프머시닝솔루션즈주식회사,1148173887,2016
지에프머시닝솔루션즈주식회사,1148173887,2017
지에프머시닝솔루션즈주식회사,1148173887,2018
(주)디케이텍엔지니어링,1148175304,2012
(주)디케이텍엔지니어링,1148175304,2013
(주)디케이텍엔지니어링,1148175304,2014
(주)디케이텍엔지니어링,1148175304,2015
(주)디케이텍엔지니어링,1148175304,2016
(주)디케이텍엔지니어링,1148175304,2017
(주)디케이텍엔지니어링,1148175304,2018
(주)디케이텍엔지니어링,1148175304,2019
(주)디케이텍엔지니어링,1148175304,2020
(주)디케이텍엔지니어링,1148175304,2021
브랜탁코리아주식회사,1148177689,2017
브랜탁코리아주식회사,1148177689,2018
브랜탁코리아주식회사,1148177689,2019
브랜탁코리아주식회사,1148177689,2020
브랜탁코리아주식회사,1148177689,2021
(주)앱토크롬,1148182858,2012
(주)앱토크롬,1148182858,2013
갈더마코리아(주),1148186456,2012
갈더마코리아(주),1148186456,2013
갈더마코리아(주),1148186456,2014
갈더마코리아(주),1148186456,2015
갈더마코리아(주),1148186456,2016
갈더마코리아(주),1148186456,2017
텔콤인터내쇼날(주),1148193883,2012
텔콤인터내쇼날(주),1148193883,2013
텔콤인터내쇼날(주),1148193883,2014
텔콤인터내쇼날(주),1148193883,2015
텔콤인터내쇼날(주),1148193883,2016
텔콤인터내쇼날(주),1148193883,2017
텔콤인터내쇼날(주),1148193883,2018
텔콤인터내쇼날(주),1148193883,2019
텔콤인터내쇼날(주),1148193883,2020
텔콤인터내쇼날(주),1148193883,2021
행복나래(주),1148600579,2012
행복나래(주),1148600579,2013
행복나래(주),1148600579,2014
행복나래(주),1148600579,2015
행복나래(주),1148600579,2016
행복나래(주),1148600579,2017
행복나래(주),1148600579,2018
행복나래(주),1148600579,2019
행복나래(주),1148600579,2020
행복나래(주),1148600579,2021
유티모스트아이엔에스(주),1148600716,2012
유티모스트아이엔에스(주),1148600716,2013
유티모스트아이엔에스(주),1148600716,2014
유티모스트아이엔에스(주),1148600716,2018
유티모스트아이엔에스(주),1148600716,2019
유티모스트아이엔에스(주),1148600716,2020
유티모스트아이엔에스(주),1148600716,2021
디엠지모리코리아(주),1148601127,2012
디엠지모리코리아(주),1148601127,2013
디엠지모리코리아(주),1148601127,2014
디엠지모리코리아(주),1148601127,2015
디엠지모리코리아(주),1148601127,2016
디엠지모리코리아(주),1148601127,2017
디엠지모리코리아(주),1148601127,2018
디엠지모리코리아(주),1148601127,2019
디엠지모리코리아(주),1148601127,2020
디엠지모리코리아(주),1148601127,2021
주식회사렉스몬드,1148601582,2012
주식회사렉스몬드,1148601582,2013
주식회사렉스몬드,1148601582,2014
주식회사렉스몬드,1148601582,2015
주식회사렉스몬드,1148601582,2016
주식회사렉스몬드,1148601582,2017
주식회사렉스몬드,1148601582,2018
주식회사렉스몬드,1148601582,2019
주식회사렉스몬드,1148601582,2020
주식회사렉스몬드,1148601582,2021
(주)포탈하이웨이,1148606122,2012
(주)포탈하이웨이,1148606122,2013
(주)포탈하이웨이,1148606122,2014
(주)포탈하이웨이,1148606122,2015
(주)포탈하이웨이,1148606122,2016
(주)포탈하이웨이,1148606122,2017
(주)포탈하이웨이,1148606122,2018
(주)포탈하이웨이,1148606122,2019
(주)포탈하이웨이,1148606122,2020
(주)포탈하이웨이,1148606122,2021
두루약품(주),1148606670,2012
두루약품(주),1148606670,2013
두루약품(주),1148606670,2014
두루약품(주),1148606670,2015
두루약품(주),1148606670,2016
두루약품(주),1148606670,2017
두루약품(주),1148606670,2018
두루약품(주),1148606670,2019
두루약품(주),1148606670,2020
두루약품(주),1148606670,2021
(주)세정악기,1148608775,2012
주식회사이수엑사켐,1148611339,2012
주식회사이수엑사켐,1148611339,2013
주식회사이수엑사켐,1148611339,2014
주식회사이수엑사켐,1148611339,2015
자이온씨앤지주식회사,1148612658,2012
자이온씨앤지주식회사,1148612658,2013
(주)한국리모텍,1148620463,2014
(주)한국리모텍,1148620463,2015
(주)한국리모텍,1148620463,2016
(주)한국리모텍,1148620463,2017
(주)한국리모텍,1148620463,2018
(주)한국리모텍,1148620463,2019
(주)한국리모텍,1148620463,2020
(주)한국리모텍,1148620463,2021
제이큐브데이터(주),1148622554,2020
제이큐브데이터(주),1148622554,2021
케이엘에이취인터내셔날(주),1148623489,2019
케이엘에이취인터내셔날(주),1148623489,2020
케이엘에이취인터내셔날(주),1148623489,2021
제이엘메드(주),1148624440,2017
제이엘메드(주),1148624440,2018
제이엘메드(주),1148624440,2019
제이엘메드(주),1148624440,2020
제이엘메드(주),1148624440,2021
유사나헬스사이언스코리아(유한),1148625639,2019
유사나헬스사이언스코리아(유한),1148625639,2020
유사나헬스사이언스코리아(유한),1148625639,2021
이카드밴주식회사,1148625833,2017
이카드밴주식회사,1148625833,2018
이카드밴주식회사,1148625833,2019
주식회사넷티어시스템즈,1148631204,2014
주식회사넷티어시스템즈,1148631204,2015
주식회사넷티어시스템즈,1148631204,2016
주식회사넷티어시스템즈,1148631204,2017
주식회사넷티어시스템즈,1148631204,2018
주식회사넷티어시스템즈,1148631204,2019
주식회사넷티어시스템즈,1148631204,2020
주식회사넷티어시스템즈,1148631204,2021
하이호금속(주),1148631257,2012
하이호금속(주),1148631257,2013
하이호금속(주),1148631257,2014
하이호금속(주),1148631257,2015
하이호금속(주),1148631257,2016
하이호금속(주),1148631257,2017
하이호금속(주),1148631257,2018
하이호금속(주),1148631257,2019
하이호금속(주),1148631257,2020
하이호금속(주),1148631257,2021
(주)더홈,1148633459,2015
(주)더홈,1148633459,2016
(주)더홈,1148633459,2017
(주)더홈,1148633459,2018
(주)더홈,1148633459,2019
(주)더홈,1148633459,2020
(주)더홈,1148633459,2021
한국페링제약(주),1148633783,2012
한국페링제약(주),1148633783,2013
한국페링제약(주),1148633783,2014
한국페링제약(주),1148633783,2015
한국페링제약(주),1148633783,2016
한국페링제약(주),1148633783,2017
한국페링제약(주),1148633783,2018
한국페링제약(주),1148633783,2019
한국페링제약(주),1148633783,2020
한국페링제약(주),1148633783,2021
(주)네오디안테크놀로지,1148637187,2012
(주)네오디안테크놀로지,1148637187,2013
(주)네오디안테크놀로지,1148637187,2014
주식회사사이트플레너스,1148637829,2013
주식회사사이트플레너스,1148637829,2014
주식회사사이트플레너스,1148637829,2015
주식회사미래케어,1148638978,2012
주식회사미래케어,1148638978,2013
(주)중동텍스타일,1148642735,2021
(주)아이케어,1148644198,2012
(주)아이케어,1148644198,2013
(주)아이케어,1148644198,2014
(주)아이케어,1148644198,2015
(주)아이케어,1148644198,2016
(주)아이케어,1148644198,2017
(주)아이케어,1148644198,2018
(주)아이케어,1148644198,2019
(주)아이케어,1148644198,2021
씨앤토트(주),1148645028,2012
씨앤토트(주),1148645028,2013
씨앤토트(주),1148645028,2014
씨앤토트(주),1148645028,2015
씨앤토트(주),1148645028,2016
씨앤토트(주),1148645028,2017
씨앤토트(주),1148645028,2018
씨앤토트(주),1148645028,2019
씨앤토트(주),1148645028,2020
씨앤토트(주),1148645028,2021
(주)브랜드랩,1148646503,2012
(주)브랜드랩,1148646503,2013
(주)브랜드랩,1148646503,2014
(주)도체오,1148648404,2013
(주)도체오,1148648404,2014
(주)도체오,1148648404,2015
(주)도체오,1148648404,2016
(주)도체오,1148648404,2017
(주)도체오,1148648404,2018
(주)도체오,1148648404,2019
(주)파사디코리아,1148648520,2012
(주)파사디코리아,1148648520,2013
(주)파사디코리아,1148648520,2014
(주)파사디코리아,1148648520,2015
(주)파사디코리아,1148648520,2016
(주)파사디코리아,1148648520,2017
(주)파사디코리아,1148648520,2018
(주)파사디코리아,1148648520,2019
(주)파사디코리아,1148648520,2020
(주)파사디코리아,1148648520,2021
주식회사듀콘,1148651234,2012
주식회사듀콘,1148651234,2013
주식회사듀콘,1148651234,2014
주식회사듀콘,1148651234,2015
주식회사듀콘,1148651234,2016
주식회사듀콘,1148651234,2017
주식회사듀콘,1148651234,2018
도요잉크코리아(주),1148651331,2017
도요잉크코리아(주),1148651331,2018
주식회사씨스페이시스,1148651971,2012
한성자동차,1148652489,2012
한성자동차,1148652489,2013
한성자동차,1148652489,2014
한성자동차,1148652489,2015
한성자동차,1148652489,2016
한성자동차,1148652489,2017
한성자동차,1148652489,2018
한성자동차,1148652489,2019
한성자동차,1148652489,2020
한성자동차,1148652489,2021
(주)아성냉기,1148652650,2017
(주)아성냉기,1148652650,2018
(주)아성냉기,1148652650,2019
(주)아성냉기,1148652650,2020
(주)아성냉기,1148652650,2021
(주)대농석유,1148653023,2012
(주)대농석유,1148653023,2013
(주)대농석유,1148653023,2014
(주)대농석유,1148653023,2016
(주)대농석유,1148653023,2017
(주)대농석유,1148653023,2018
마이스터모터스주식회사,1148656302,2012
마이스터모터스주식회사,1148656302,2013
마이스터모터스주식회사,1148656302,2014
마이스터모터스주식회사,1148656302,2015
마이스터모터스주식회사,1148656302,2016
마이스터모터스주식회사,1148656302,2017
마이스터모터스주식회사,1148656302,2018
마이스터모터스주식회사,1148656302,2019
마이스터모터스주식회사,1148656302,2020
마이스터모터스주식회사,1148656302,2021
우신에너지주식회사,1148660830,2012
우신에너지주식회사,1148660830,2013
우신에너지주식회사,1148660830,2014
우신에너지주식회사,1148660830,2015
우신에너지주식회사,1148660830,2016
우신에너지주식회사,1148660830,2017
우신에너지주식회사,1148660830,2018
우신에너지주식회사,1148660830,2019
우신에너지주식회사,1148660830,2020
우신에너지주식회사,1148660830,2021
씨에스알와인주식회사,1148660897,2021
(주)오피스넥스,1148662046,2021
주식회사대신성에너지,1148663609,2017
주식회사대신성에너지,1148663609,2018
주식회사대신성에너지,1148663609,2019
주식회사대신성에너지,1148663609,2020
주식회사대신성에너지,1148663609,2021
(주)대승써지칼,1148663797,2020
(주)대승써지칼,1148663797,2021
주식회사애스큠케어,1148663894,2012
주식회사애스큠케어,1148663894,2013
주식회사애스큠케어,1148663894,2014
주식회사애스큠케어,1148663894,2015
데이즈온(주),1148667134,2019
데이즈온(주),1148667134,2020
데이즈온(주),1148667134,2021
카파코리아주식회사,1148668754,2012
카파코리아주식회사,1148668754,2013
카파코리아주식회사,1148668754,2014
카파코리아주식회사,1148668754,2015
(주)엠아이커피,1148671787,2016
(주)엠아이커피,1148671787,2017
(주)엠아이커피,1148671787,2018
(주)엠아이커피,1148671787,2019
(주)엠아이커피,1148671787,2020
(주)엠아이커피,1148671787,2021
주식회사포디아이,1148672995,2020
주식회사포디아이,1148672995,2021
실란트로주식회사,1148673413,2018
실란트로주식회사,1148673413,2019
실란트로주식회사,1148673413,2020
실란트로주식회사,1148673413,2021
휴젤파마(주),1148674197,2013
휴젤파마(주),1148674197,2014
휴젤파마(주),1148674197,2015
휴젤파마(주),1148674197,2016
휴젤파마(주),1148674197,2017
보성글로벌(주),1148674561,2016
보성글로벌(주),1148674561,2017
보성글로벌(주),1148674561,2018
보성글로벌(주),1148674561,2019
보성글로벌(주),1148674561,2020
보성글로벌(주),1148674561,2021
에이치에스효성토요타주식회사,1148676287,2013
에이치에스효성토요타주식회사,1148676287,2014
에이치에스효성토요타주식회사,1148676287,2015
에이치에스효성토요타주식회사,1148676287,2016
에이치에스효성토요타주식회사,1148676287,2017
에이치에스효성토요타주식회사,1148676287,2018
에이치에스효성토요타주식회사,1148676287,2019
에이치에스효성토요타주식회사,1148676287,2020
에이치에스효성토요타주식회사,1148676287,2021
현대머티리얼(주),1148681591,2012
현대머티리얼(주),1148681591,2013
현대머티리얼(주),1148681591,2014
현대머티리얼(주),1148681591,2015
현대머티리얼(주),1148681591,2016
현대머티리얼(주),1148681591,2017
현대머티리얼(주),1148681591,2018
현대머티리얼(주),1148681591,2019
현대머티리얼(주),1148681591,2020
현대머티리얼(주),1148681591,2021
에스앤에스케어텍(주),1148687289,2016
에스앤에스케어텍(주),1148687289,2017
에스앤에스케어텍(주),1148687289,2018
에스앤에스케어텍(주),1148687289,2019
주식회사지지엠,1148689614,2018
주식회사지지엠,1148689614,2019
주식회사지지엠,1148689614,2020
주식회사지지엠,1148689614,2021
주식회사올에프엔비,1148701309,2020
주식회사올에프엔비,1148701309,2021
주식회사솔머퓨처,1148701444,2019
주식회사솔머퓨처,1148701444,2020
주식회사솔머퓨처,1148701444,2021
주식회사인이스홀딩스,1148701594,2019
주식회사인이스홀딩스,1148701594,2020
주식회사인이스홀딩스,1148701594,2021
대신석유주식회사,1148705566,2012
대신석유주식회사,1148705566,2013
대신석유주식회사,1148705566,2014
대신석유주식회사,1148705566,2015
대신석유주식회사,1148705566,2016
(주)혜인자동차,1148707491,2013
(주)혜인자동차,1148707491,2014
(주)혜인자동차,1148707491,2015
주식회사플라워마트,1148709261,2017
주식회사플라워마트,1148709261,2018
(주)창현,1148712295,2018
(주)창현,1148712295,2019
(주)창현,1148712295,2020
(주)창현,1148712295,2021
주식회사비엘팜,1148713329,2015
주식회사비엘팜,1148713329,2016
주식회사비엘팜,1148713329,2017
주식회사비엘팜,1148713329,2018
주식회사비엘팜,1148713329,2019
주식회사비엘팜,1148713329,2020
주식회사비엘팜,1148713329,2021
오아(주),1148714895,2018
오아(주),1148714895,2019
오아(주),1148714895,2020
오아(주),1148714895,2021
(주)이젠위드,1148716404,2019
(주)이젠위드,1148716404,2020
(주)이젠위드,1148716404,2021
주식회사라비오뜨,1148720572,2016
주식회사라비오뜨,1148720572,2017
주식회사라비오뜨,1148720572,2018
주식회사라비오뜨,1148720572,2019
(주)에스엘메디케어,1148720795,2020
(주)에스엘메디케어,1148720795,2021
주)루밍,1148723147,2020
주)루밍,1148723147,2021
주식회사딩동펫,1158700680,2020
주식회사딩동펫,1158700680,2021
한국통상(주),1168100551,2014
한국통상(주),1168100551,2015
한국통상(주),1168100551,2016
한국통상(주),1168100551,2017
한국통상(주),1168100551,2018
한국통상(주),1168100551,2019
바이온(주),1168100978,2012
(주)동인인터내쇼날,1168100997,2012
(주)동인인터내쇼날,1168100997,2013
남덕물산(주),1168101749,2012
남덕물산(주),1168101749,2013
남덕물산(주),1168101749,2014
대한주정판매주식회사,1168102786,2012
대한주정판매주식회사,1168102786,2013
대한주정판매주식회사,1168102786,2014
대한주정판매주식회사,1168102786,2015
대한주정판매주식회사,1168102786,2016
대한주정판매주식회사,1168102786,2017
대한주정판매주식회사,1168102786,2018
대한주정판매주식회사,1168102786,2019
대한주정판매주식회사,1168102786,2020
대한주정판매주식회사,1168102786,2021
한국아이비엠,1168103897,2012
한국아이비엠,1168103897,2013
한국아이비엠,1168103897,2014
한국아이비엠,1168103897,2015
한국아이비엠,1168103897,2016
한국아이비엠,1168103897,2017
한국아이비엠,1168103897,2018
한국아이비엠,1168103897,2019
한국아이비엠,1168103897,2020
한국아이비엠,1168103897,2021
신송홀딩스(주),1168104391,2012
신송홀딩스(주),1168104391,2013
신송홀딩스(주),1168104391,2014
신송홀딩스(주),1168104391,2015
신송홀딩스(주),1168104391,2016
신송홀딩스(주),1168104391,2017
신송홀딩스(주),1168104391,2018
한국쓰리엠주식회사,1168106399,2012
한국쓰리엠주식회사,1168106399,2013
한국쓰리엠주식회사,1168106399,2014
한국쓰리엠주식회사,1168106399,2015
한국쓰리엠주식회사,1168106399,2016
한국쓰리엠주식회사,1168106399,2017
한국쓰리엠주식회사,1168106399,2018
한국쓰리엠주식회사,1168106399,2019
한국쓰리엠주식회사,1168106399,2020
한국쓰리엠주식회사,1168106399,2021
에스케이가스(주),1168112528,2012
에스케이가스(주),1168112528,2013
에스케이가스(주),1168112528,2014
에스케이가스(주),1168112528,2015
에스케이가스(주),1168112528,2016
에스케이가스(주),1168112528,2017
에스케이가스(주),1168112528,2018
에스케이가스(주),1168112528,2019
에스케이가스(주),1168112528,2020
에스케이가스(주),1168112528,2021
공신세미콘닥터(주),1168115772,2012
(주)한석상사,1168117881,2012
(주)한석상사,1168117881,2013
(주)한석상사,1168117881,2014
(주)한석상사,1168117881,2015
(주)한석상사,1168117881,2016
(주)한석상사,1168117881,2017
(주)한석상사,1168117881,2018
(주)한석상사,1168117881,2019
(주)한석상사,1168117881,2020
(주)한석상사,1168117881,2021
(주)엘엑스인터내셔널,1168118686,2012
(주)엘엑스인터내셔널,1168118686,2013
(주)엘엑스인터내셔널,1168118686,2014
(주)엘엑스인터내셔널,1168118686,2015
(주)엘엑스인터내셔널,1168118686,2016
(주)엘엑스인터내셔널,1168118686,2017
(주)엘엑스인터내셔널,1168118686,2018
(주)엘엑스인터내셔널,1168118686,2019
(주)엘엑스인터내셔널,1168118686,2020
(주)엘엑스인터내셔널,1168118686,2021
(주)지에스리테일,1168118745,2012
(주)지에스리테일,1168118745,2013
(주)지에스리테일,1168118745,2014
(주)지에스리테일,1168118745,2015
(주)지에스리테일,1168118745,2016
(주)지에스리테일,1168118745,2017
(주)지에스리테일,1168118745,2018
(주)지에스리테일,1168118745,2019
(주)지에스리테일,1168118745,2020
(주)지에스리테일,1168118745,2021
(주)디티엘,1168122574,2012
(주)디티엘,1168122574,2013
(주)디티엘,1168122574,2014
(주)디티엘,1168122574,2015
(주)디티엘,1168122574,2016
(주)디티엘,1168122574,2017
(주)디티엘,1168122574,2018
(주)디티엘,1168122574,2019
인텔코리아주식회사,1168127808,2012
인텔코리아주식회사,1168127808,2013
인텔코리아주식회사,1168127808,2014
인텔코리아주식회사,1168127808,2015
인텔코리아주식회사,1168127808,2016
인텔코리아주식회사,1168127808,2017
인텔코리아주식회사,1168127808,2018
인텔코리아주식회사,1168127808,2019
인텔코리아주식회사,1168127808,2020
인텔코리아주식회사,1168127808,2021
(주)상기코퍼레이션,1168130055,2020
(주)상기코퍼레이션,1168130055,2021
(주)LF네트웍스,1168130069,2012
(주)LF네트웍스,1168130069,2013
(주)LF네트웍스,1168130069,2014
(주)LF네트웍스,1168130069,2015
(주)LF네트웍스,1168130069,2016
(주)LF네트웍스,1168130069,2017
(주)LF네트웍스,1168130069,2018
(주)LF네트웍스,1168130069,2019
(주)LF네트웍스,1168130069,2020
(주)LF네트웍스,1168130069,2021
리치우드인터내셔날(주),1168130899,2017
리치우드인터내셔날(주),1168130899,2018
리치우드인터내셔날(주),1168130899,2019
넬레스코리아주식회사,1168131807,2012
넬레스코리아주식회사,1168131807,2013
넬레스코리아주식회사,1168131807,2014
넬레스코리아주식회사,1168131807,2015
넬레스코리아주식회사,1168131807,2016
한국정보통신서비스주식회사,1168132413,2012
한국정보통신서비스주식회사,1168132413,2013
한국정보통신서비스주식회사,1168132413,2014
한국정보통신서비스주식회사,1168132413,2015
한국정보통신서비스주식회사,1168132413,2016
