산업명,연도,F1,F2,F3,F4,F5,최종점수
도소매업,2015,0.02262139760633978,0.49161654244215164,6.153290605684113,-8.883182047546576,1.0251197940154384,-0.23810674155970676
도소매업,2016,0.027968807220809955,0.46376047751102933,0.8900272941820792,-10.305140619827519,1.5965338508080507,-1.4653700380211099
도소매업,2017,0.02927801487191879,0.46319881597889806,-3.1001741741674254,-7.7408670209915655,0.016646891673524067,-2.06638349452693
도소매업,2018,0.025953032031247974,0.4900614428733534,-3.2086728052528386,-8.848407514822377,-0.0955698978926165,-2.327327148612646
도소매업,2019,0.026603890477259445,0.5065009438308454,2.7827762563017444,-9.367643534689929,-1.2145259815295262,-1.4532576851219212
도소매업,2020,0.010489676545871497,0.691840160380525,-7.5686016676505155,-7.63408458153371,-0.7198230749275396,-3.044035897437074
도소매업,2021,0.029002501420843995,0.6462701923277916,1.535954508791793,-4.998443294591297,-1.57836910194424,-0.8731170387990218
도소매업,2022,0.03296116872693236,0.6001940784466786,4.509880067574232,-5.377801629872945,-2.612600236128273,-0.5694733102506749
도소매업,2023,0.02922441990887879,0.7937392049084939,1.8910341008036098,-4.8776686821158854,-4.293282165526868,-1.2913906244043543
도소매업,2024,0.03296270576160547,0.8314611708415667,4.007245861262098,-4.541079589620587,-4.681521019527281,-0.8701861742565196
