사업자등록번호,회사명,테스트_연도,훈련_끝,beta_i,beta_i_raw,beta_sign,beta_quality,beta_src,S2,r2,n_obs,granger_p
1018104026,동화전자공업주식회사,2015,2014,1.0974647785847207,,1.0,,global_median,0.1609078590785908,,,
1018119252,주식회사대경바스컴,2015,2014,18.15552804689214,29.527570225763753,1.0,low,ols_shrunk,0.5873983739837398,0.07290020465862934,3.0,
1018139184,동화이에스주식회사,2015,2014,119.72953469001686,198.8175812976383,1.0,low,ols_shrunk,0.9552845528455285,0.9603998723352539,3.0,
1018146443,아이지기술(주),2015,2014,1.0974647785847207,,1.0,,global_median,0.1609078590785908,,,
1018651714,(주)에이치제이피엔에이,2015,2014,1.0974647785847207,,1.0,,global_median,0.1609078590785908,,,
1028144128,청호메카트로닉스주식회사,2015,2014,25.67173759709335,42.05458614276577,1.0,low,ols_shrunk,0.6781842818428184,0.49389683332201173,3.0,
1048157634,쿠도커뮤니케이션(주),2015,2014,51.1820564741576,84.57178427120618,1.0,low,ols_shrunk,0.8367208672086721,0.9780229141741851,3.0,
1048194599,엘티소재(주),2015,2014,23.442398780194367,38.33902144793413,1.0,low,ols_shrunk,0.6483739837398373,0.6170928407288109,3.0,
1048648203,에스케이인텔릭스(주),2015,2014,1.0974647785847207,,1.0,,global_median,0.1609078590785908,,,
1058137946,(주)에이스넷,2015,2014,1.0974647785847207,,1.0,,global_median,0.1609078590785908,,,
1058145223,코스탯아이앤씨,2015,2014,-18.970340259975732,-32.34887695234937,-1.0,low,ols_shrunk,0.5989159891598916,0.9360936321685956,3.0,
1058146727,(주)제이오텍,2015,2014,-130.24100831816185,-217.79999038265956,-1.0,low,ols_shrunk,0.9627371273712737,0.9885420656448677,3.0,
1058152326,(주)피델릭스,2015,2014,-21.751140597501323,-36.983544181558685,-1.0,low,ols_shrunk,0.6300813008130082,0.8201697614086093,3.0,
1058153698,진우에이티에스(주),2015,2014,1.0974647785847207,,1.0,,global_median,0.1609078590785908,,,
1058170436,코마테크주식회사,2015,2014,-58.84509804334135,-98.80680659129207,-1.0,low,ols_shrunk,0.8651761517615176,0.1711989004213056,3.0,
1058174316,엘지이노텍(주),2015,2014,-4.83805744760935,-8.795072265072063,-1.0,low,ols_shrunk,0.36653116531165314,0.08977503119248686,3.0,
1058174510,다산일렉트론(주),2015,2014,1.0974647785847207,,1.0,,global_median,0.1609078590785908,,,
1058178229,아마노코리아(주),2015,2014,5.267817914994795,8.048053339268177,1.0,low,ols_shrunk,0.3719512195121951,0.8675918471462662,3.0,
