column,n_distress,n_normal,mean_distress,mean_normal,median_distress,median_normal,cohens_d,cles,direction,mw_stat,p_value_raw,p_value_fdr,significant_fdr,keep,remove_reason
순운전자본대총자본_ratio_industry,125,2442,0.454776,0.69389,0.547171,0.69038,-1.1066,0.2122,normal_high,64767.0,1.5956160125799486e-27,1.0781189274188843e-26,1.0,1,
비유동비율_diff_industry,125,2442,0.995182,0.147438,0.091474,0.028149,0.3124,0.7878,distress_high,240491.0,1.5781238683519042e-27,1.0781189274188843e-26,1.0,1,
비유동비율_ratio_industry,125,2442,1.071142,0.15858,0.098349,0.029967,0.3116,0.7878,distress_high,240484.0,1.593177297192647e-27,1.0781189274188843e-26,1.0,1,
비유동장기적합률_diff_industry,125,2442,0.449181,0.091904,0.126655,0.067034,1.3414,0.7855,distress_high,239765.0,4.2082680939420595e-27,2.2871022249685107e-26,1.0,1,
비유동장기적합률_ratio_industry,125,2442,0.474071,0.094419,0.131269,0.067867,1.3388,0.7852,distress_high,239681.0,4.7114658035006424e-27,2.5060988316492778e-26,1.0,1,
차입금의존도_diff_industry,125,2442,0.672837,0.390587,0.593911,0.403344,1.0617,0.7249,distress_high,221283.5,1.9718487049465776e-17,5.290538069309374e-17,1.0,1,
차입금의존도_ratio_industry,125,2442,0.653006,0.358082,0.565351,0.37077,1.0694,0.7259,distress_high,221574.0,1.3895011278829828e-17,3.7758182822907137e-17,1.0,1,
총자산회전율_diff_industry,125,2442,0.321733,0.381787,0.228684,0.309658,-0.0796,0.3821,normal_high,116644.0,8.511724781277032e-06,1.346791895771682e-05,1.0,1,
총자산회전율_ratio_industry,125,2442,0.305363,0.374371,0.209929,0.290488,-0.0794,0.3767,normal_high,114975.0,3.186798849792141e-06,5.107049438769457e-06,1.0,1,
자기자본회전율_diff_industry,125,2442,0.195233,0.181728,0.08389,0.086536,0.0109,0.4644,ambiguous,141743.0,0.17817486564345075,0.20527058253853772,0.0,0,FDR 비유의
자기자본회전율_ratio_industry,125,2442,0.181046,0.165178,0.056357,0.059859,0.0116,0.4501,ambiguous,137405.0,0.05968034152795579,0.0710480256285188,0.0,0,FDR 비유의
비유동자산회전율_diff_industry,125,2442,0.36263,1.051873,0.112496,0.174742,-0.0405,0.3595,normal_high,109743.0,1.1220656515503522e-07,1.9894781055857309e-07,1.0,1,
비유동자산회전율_ratio_industry,125,2442,0.365987,1.141134,0.08949,0.156252,-0.0402,0.3512,normal_high,107196.0,1.8996662159094816e-08,3.39226109983836e-08,1.0,1,
유형자산회전율_diff_industry,125,2442,1.54065,1.885086,0.081759,0.116657,-0.0144,0.3619,normal_high,110484.0,1.8472574262759543e-07,3.229471024957962e-07,1.0,1,
유형자산회전율_ratio_industry,125,2442,1.754666,2.034656,0.045379,0.087706,-0.0108,0.3454,normal_high,105436.0,5.261597483123167e-09,9.672054196917587e-09,1.0,1,
재고자산회전율_diff_industry,125,2442,0.180632,0.341126,0.081634,0.073339,-0.0372,0.5007,ambiguous,152834.0,0.9794181136171456,0.9794181136171456,0.0,0,FDR 비유의
재고자산회전율_ratio_industry,125,2442,0.185638,0.35971,0.072947,0.064111,-0.0356,0.499,ambiguous,152305.0,0.968465565518533,0.9723549854603746,0.0,0,FDR 비유의
매출채권회전율_diff_industry,125,2442,0.245109,0.209754,0.07171,0.068604,0.0392,0.5147,ambiguous,157109.0,0.5790652957847212,0.6082618653200853,0.0,0,FDR 비유의
매출채권회전율_ratio_industry,125,2442,0.230372,0.194435,0.070567,0.06761,0.0441,0.5148,ambiguous,157148.0,0.5757686238793911,0.6073508690710876,0.0,0,FDR 비유의
매입채무회전율_diff_industry,125,2442,0.118296,0.301314,0.041399,0.051022,-0.0599,0.4295,normal_high,131120.0,0.007794474466486223,0.010202191710060501,1.0,1,
매입채무회전율_ratio_industry,125,2442,0.121625,0.308066,0.041331,0.051383,-0.0601,0.4292,normal_high,131002.0,0.007462978326771163,0.0098197083246989,1.0,1,
총자산증가율_diff_industry,125,2442,0.302176,0.36839,0.284819,0.335843,-0.3473,0.3193,normal_high,97479.0,8.904103228705146e-12,1.8396907497324682e-11,1.0,1,
총자산증가율_ratio_industry,125,2442,0.402286,0.468795,0.346322,0.406958,-0.1781,0.315,normal_high,96150.0,2.795490261228988e-12,5.922648858535992e-12,1.0,1,
유형자산증가율_diff_industry,125,2442,0.168295,0.209658,0.132946,0.142509,-0.039,0.3959,normal_high,120834.0,8.372565469321827e-05,0.00012841358081781942,1.0,1,
유형자산증가율_ratio_industry,125,2442,0.327874,0.378861,0.307145,0.310432,-0.0399,0.4138,normal_high,126306.5,0.0011282857031663623,0.0016495405017052079,1.0,1,
자기자본증가율_diff_industry,125,2442,-0.800157,0.242331,0.193232,0.217299,-0.5763,0.3003,normal_high,91680.5,4.6724504891278766e-14,1.0337279843203267e-13,1.0,1,
자기자본증가율_ratio_industry,125,2442,-0.475158,0.247668,0.214036,0.22609,-0.5651,0.3052,normal_high,93164.0,1.8709414840840975e-13,4.1029418510616173e-13,1.0,1,
매출액증가율_diff_industry,125,2442,0.253261,0.224684,0.155797,0.162338,0.0112,0.4306,normal_high,131432.5,0.008738793059430419,0.011319680128795879,1.0,1,
매출액증가율_ratio_industry,125,2442,0.086836,0.122546,0.121418,0.119639,-0.1082,0.5242,ambiguous,160025.5,0.3598700136285876,0.3945943131892408,0.0,0,FDR 비유의
