사업자등록번호,회사명,prob_2021,prob_2022,prob_2023,prob_2024,pred_label_2021,pred_label_2022,pred_label_2023,pred_label_2024,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score
2118106898,(주)새서울석유,0.1929,0.0024,0.0497,0.3482,0,0,0,0,-0.1905,0.0473,0.2985,74.88
1018157125,단암엔지니어링(주),0.0027,0.001,0.0754,0.2743,0,0,0,0,-0.0017,0.0744,0.1989,74.85
2118879745,(주)비엠케이유통,0.0388,0.0091,0.0111,0.3972,0,0,0,0,-0.0297,0.002,0.3861,74.76
1398120905,원일금속(주),0.0017,0.912,0.5287,0.632,0,1,1,1,0.9103,-0.3833,0.1033,74.74
8948100248,주식회사평안철강,0.0013,0.1334,0.0098,0.4369,0,0,0,0,0.1321,-0.1236,0.4271,74.69
2208101107,스와치그룹코리아(주),0.0003,0.0002,0.0001,0.4804,0,0,0,1,-0.0001,-0.0001,0.4803,74.65
6018134020,(주)삼지페이퍼,0.2215,0.2458,0.0291,0.4832,0,0,0,1,0.0243,-0.2167,0.4541,74.57
5038124854,(주)에이엔에이스포츠,0.0245,0.2522,0.2008,0.4764,0,0,0,1,0.2277,-0.0514,0.2756,74.57
2148808313,(주)블루존닷컴,0.0001,0.0,0.0001,0.3336,0,0,0,0,-0.0001,0.0001,0.3335,74.54
5068113996,(주)리플러스,0.0006,0.0008,0.0997,0.1223,0,0,0,0,0.0002,0.0989,0.0226,74.46
2118650574,(주)미건씨스템,0.0012,0.0079,0.0217,0.081,0,0,0,0,0.0067,0.0138,0.0593,74.45
1068651704,(주)파인인포메이션,0.0092,0.001,0.0017,0.4231,0,0,0,0,-0.0082,0.0007,0.4214,74.42
1418135978,주식회사커피에반하다,0.1021,0.0181,0.006,0.812,0,0,0,1,-0.084,-0.0121,0.806,74.25
1258623534,모바일면세점주식회사,0.0073,0.0046,0.3204,0.3617,0,0,0,0,-0.0027,0.3158,0.0413,74.25
3178106876,(주)유석철강산업,0.0006,0.0004,0.0017,0.199,0,0,0,0,-0.0002,0.0013,0.1973,74.23
6058605177,에스앤글로벌주식회사,0.0664,0.3314,0.8777,0.844,0,0,1,1,0.265,0.5463,-0.0337,74.21
6068144125,삼우강업(주),0.0005,0.0003,0.0004,0.3536,0,0,0,0,-0.0002,0.0001,0.3532,74.2
1238604036,제이에프글로벌(주),0.0004,0.3171,0.0011,0.4108,0,0,0,0,0.3167,-0.316,0.4097,74.17
1068612356,(주)동양엠에스티,0.0012,0.0007,0.0014,0.2826,0,0,0,0,-0.0005,0.0007,0.2812,74.17
5038156341,주식회사호성상사,0.0011,0.0081,0.0286,0.0779,0,0,0,0,0.007,0.0205,0.0493,74.12
1098184742,신평아이엔티(주),0.0007,0.4063,0.0006,0.4056,0,0,0,0,0.4056,-0.4057,0.405,74.07
6528101639,주식회사테퍼,0.0029,0.0862,0.9468,0.8628,0,0,1,1,0.0833,0.8606,-0.084,74.07
2608101255,주식회사우리홀푸드마트,0.0079,0.0224,0.0774,0.0911,0,0,0,0,0.0145,0.055,0.0137,74.06
1058634018,주식회사인플라스트,0.0013,0.0009,0.0518,0.1667,0,0,0,0,-0.0004,0.0509,0.1149,74.06
2118871082,(주)엔에이치인터내셔날,0.001,0.0738,0.902,0.8449,0,0,1,1,0.0728,0.8282,-0.0571,74.02
2118101952,(주)이엠케이,0.0014,0.5272,0.9571,0.8744,0,1,1,1,0.5258,0.4299,-0.0827,73.99
2618106646,주식회사레이덴트,0.0016,0.0584,0.8849,0.8388,0,0,1,1,0.0568,0.8265,-0.0461,73.98
2118141779,(주)에스에스모터스,0.0144,0.003,0.0254,0.2785,0,0,0,0,-0.0114,0.0224,0.2531,73.91
1208777731,주식회사고시다코리아,0.0033,0.0008,0.0012,0.4075,0,0,0,0,-0.0025,0.0004,0.4063,73.89
1068126684,신동와인주식회사,0.0001,0.0001,0.0182,0.0991,0,0,0,0,0.0,0.0181,0.0809,73.88
1018624901,(주)토즈코리아,0.5476,0.0808,0.359,0.4145,1,0,0,0,-0.4668,0.2782,0.0555,73.87
6068156733,주식회사동아특강,0.025,0.0391,0.0142,0.4182,0,0,0,0,0.0141,-0.0249,0.404,73.82
1068650966,에이치엠티(주),0.0015,0.0081,0.0012,0.4003,0,0,0,0,0.0066,-0.0069,0.3991,73.74
1238179788,(주)에스엘시스템,0.0023,0.0064,0.0272,0.0736,0,0,0,0,0.0041,0.0208,0.0464,73.71
2158775157,주식회사윈플러스마트남부,0.0004,0.5864,0.851,0.8278,0,1,1,1,0.586,0.2646,-0.0232,73.68
8778701583,주식회사대부메탈,0.0015,0.0006,0.108,0.1997,0,0,0,0,-0.0009,0.1074,0.0917,73.68
1048167447,한국가네마쯔주식회사,0.0472,0.0439,0.062,0.2695,0,0,0,0,-0.0033,0.0181,0.2075,73.67
6208104925,금강철강,0.0154,0.001,0.0046,0.3143,0,0,0,0,-0.0144,0.0036,0.3097,73.66
2148746644,(주)풍산화동양행,0.0023,0.2584,0.9596,0.8297,0,0,1,1,0.2561,0.7012,-0.1299,73.5
3048700238,원더그린주식회사,0.0006,0.0005,0.0187,0.1055,0,0,0,0,-0.0001,0.0182,0.0868,73.47
1228176890,코토세라믹(주),0.0007,0.577,0.9169,0.8491,0,1,1,1,0.5763,0.3399,-0.0678,73.46
6168152146,(주)한라에너지,0.0052,0.0058,0.0132,0.0797,0,0,0,0,0.0006,0.0074,0.0665,73.44
1288616385,주식회사파크론,0.0002,0.3325,0.0158,0.371,0,0,0,0,0.3323,-0.3167,0.3552,73.42
6028128216,주식회사부림교역,0.0025,0.0651,0.8777,0.8164,0,0,1,1,0.0626,0.8126,-0.0613,73.38
1218158114,한미합판주식회사,0.0122,0.0599,0.0667,0.0854,0,0,0,0,0.0477,0.0068,0.0187,73.38
4098629192,농업회사법인주식회사스마일팜,0.0016,0.4413,0.0018,0.3665,0,1,0,0,0.4397,-0.4395,0.3647,73.36
2208730507,(주)신기씨앤에스,0.0195,0.1931,0.1116,0.401,0,0,0,0,0.1736,-0.0815,0.2894,73.36
4248600156,(주)스내지,0.0398,0.5146,0.0185,0.3682,0,1,0,0,0.4748,-0.4961,0.3497,73.34
6038165252,(주)해천글로벌,0.0299,0.0461,0.0388,0.3759,0,0,0,0,0.0162,-0.0073,0.3371,73.33
7698701531,주식회사오창할인마트,0.6809,0.0033,0.0436,0.2822,1,0,0,0,-0.6776,0.0403,0.2386,73.24
8778801386,에스에이치피피코리아,0.0009,0.0198,0.0707,0.0799,0,0,0,0,0.0189,0.0509,0.0092,73.22
1268163742,(주)대림골재,0.0312,0.0019,0.027,0.2558,0,0,0,0,-0.0293,0.0251,0.2288,73.15
1108125909,주식회사델몬트음료,0.0134,0.2781,0.8524,0.7956,0,0,1,1,0.2647,0.5743,-0.0568,73.13
1208125793,(주)코리아인터내셔날,0.0003,0.0002,0.0007,0.171,0,0,0,0,-0.0001,0.0005,0.1703,73.1
2208185198,(주)씽크론,0.001,0.5845,0.9597,0.8431,0,1,1,1,0.5835,0.3752,-0.1166,73.09
1058772741,주식회사플레이컴퍼니,0.0001,0.0001,0.0003,0.1873,0,0,0,0,0.0,0.0002,0.187,73.08
6038168036,주식회사해창트레이딩,0.0007,0.0007,0.0007,0.2993,0,0,0,0,0.0,0.0,0.2986,73.08
1388172768,오토앤(주),0.0003,0.4924,0.9489,0.8256,0,1,1,1,0.4921,0.4565,-0.1233,73.04
1068103487,대원미디어(주),0.001,0.0004,0.0008,0.2758,0,0,0,0,-0.0006,0.0004,0.275,73.03
1048124225,청우통상(주),0.0059,0.2336,0.0531,0.3668,0,0,0,0,0.2277,-0.1805,0.3137,72.98
2108160977,주식회사예건에프앤씨,0.0122,0.0387,0.8342,0.7938,0,0,1,1,0.0265,0.7955,-0.0404,72.98
6728601244,주식회사월드마트,0.0056,0.8563,0.9897,0.8838,0,1,1,1,0.8507,0.1334,-0.1059,72.96
2218100377,(주)새시대체인,0.0011,0.0005,0.0091,0.1595,0,0,0,0,-0.0006,0.0086,0.1504,72.93
2108801701,주식회사유니드에너지,0.0282,0.0218,0.3259,0.3473,0,0,0,0,-0.0064,0.3041,0.0214,72.92
6078165841,(주)재호물산,0.0034,0.0004,0.017,0.2125,0,0,0,0,-0.003,0.0166,0.1955,72.91
2118628581,코튼클럽주식회사,0.0014,0.0288,0.0237,0.3348,0,0,0,0,0.0274,-0.0051,0.3111,72.89
5048164640,(주)경상스틸,0.0006,0.0027,0.0068,0.068,0,0,0,0,0.0021,0.0041,0.0612,72.81
6678600637,(주)학하,0.1868,0.0185,0.4389,0.4473,0,0,0,1,-0.1683,0.4204,0.0084,72.81
5538101249,에이제이에너지주식회사,0.0148,0.0009,0.0161,0.2373,0,0,0,0,-0.0139,0.0152,0.2212,72.75
6598102473,농업회사법인순천만가든마켓주식회사,0.0058,0.0048,0.1467,0.2003,0,0,0,0,-0.001,0.1419,0.0536,72.75
2028133881,(주)영흥화학상사,0.0854,0.0735,0.1396,0.259,0,0,0,0,-0.0119,0.0661,0.1194,72.7
2038123576,(주)하이퍼코퍼레이션,0.0795,0.7677,0.9574,0.8567,0,1,1,1,0.6882,0.1897,-0.1007,72.69
1198164933,드림스틸주식회사,0.0002,0.0024,0.0031,0.0877,0,0,0,0,0.0022,0.0007,0.0846,72.66
2068195012,주식회사에코트리,0.0017,0.0003,0.0001,0.5753,0,0,0,1,-0.0014,-0.0002,0.5752,72.65
1488800576,주식회사성담개발,0.0004,0.0101,0.9059,0.8181,0,0,1,1,0.0097,0.8958,-0.0878,72.64
1318154449,태창금속공업(주),0.0005,0.0009,0.0021,0.0871,0,0,0,0,0.0004,0.0012,0.085,72.63
1058617227,(주)플랫폼,0.0007,0.0002,0.0005,0.2635,0,0,0,0,-0.0005,0.0003,0.263,72.59
1198137606,(주)포니링크,0.1564,0.7839,0.9245,0.8523,0,1,1,1,0.6275,0.1406,-0.0722,72.59
1018119311,(주)갤러리현대,0.0012,0.0003,0.0013,0.2396,0,0,0,0,-0.0009,0.001,0.2383,72.58
1048193116,(주)케이피아이씨코포레이션,0.0004,0.3656,0.8224,0.7683,0,0,1,1,0.3652,0.4568,-0.0541,72.55
6028114901,에스씨주식회사,0.0006,0.0009,0.0013,0.1152,0,0,0,0,0.0003,0.0004,0.1139,72.52
3168600516,에이치모터스판매주식회사,0.0011,0.0008,0.0282,0.1105,0,0,0,0,-0.0003,0.0274,0.0823,72.4
2018610537,주식회사키에나,0.0032,0.063,0.025,0.3277,0,0,0,0,0.0598,-0.038,0.3027,72.38
5148186049,주식회사포파코,0.0046,0.0115,0.0146,0.0626,0,0,0,0,0.0069,0.0031,0.048,72.37
2128153870,농업회사법인(주)순우리,0.0075,0.7169,0.8982,0.8222,0,1,1,1,0.7094,0.1813,-0.076,72.34
2128165532,(주)봄메디칼,0.0005,0.0001,0.0003,0.2631,0,0,0,0,-0.0004,0.0002,0.2628,72.33
2128161711,원형철강주식회사,0.0013,0.0029,0.0011,0.3276,0,0,0,0,0.0016,-0.0018,0.3265,72.32
1728801879,오펠라헬스케어코리아주식회사,0.0008,0.006,0.0008,0.3236,0,0,0,0,0.0052,-0.0052,0.3228,72.32
2068632953,주식회사회산디지털,0.0001,0.3233,0.0004,0.3172,0,0,0,0,0.3232,-0.3229,0.3168,72.31
2268127051,(주)서호메디코,0.0023,0.001,0.0342,0.159,0,0,0,0,-0.0013,0.0332,0.1248,72.29
1258153163,(주)안성모바일통신,0.0016,0.0244,0.0012,0.3223,0,0,0,0,0.0228,-0.0232,0.3211,72.25
1048116860,롯데하이마트(주),0.0033,0.7089,0.8446,0.801,0,1,1,1,0.7056,0.1357,-0.0436,72.19
2118139574,(주)한국아이티에스,0.0001,0.0002,0.0019,0.0803,0,0,0,0,0.0001,0.0017,0.0784,72.19
1148660897,씨에스알와인주식회사,0.0008,0.0001,0.0001,0.4118,0,0,0,0,-0.0007,0.0,0.4117,72.1
1208128577,(주)은마유통,0.001,0.0585,0.8318,0.755,0,0,1,1,0.0575,0.7733,-0.0768,72.07
6178153264,트라이얼코리아주식회사,0.0033,0.0023,0.0221,0.1474,0,0,0,0,-0.001,0.0198,0.1253,72.05
1288615751,(주)트루라이프,0.1733,0.4242,0.0661,0.3331,0,0,0,0,0.2509,-0.3581,0.267,72.0
1058687626,(주)평생동반자우리,0.0004,0.0002,0.0002,0.3176,0,0,0,0,-0.0002,0.0,0.3174,71.88
1148601127,디엠지모리코리아(주),0.3906,0.0214,0.0743,0.2238,0,0,0,0,-0.3692,0.0529,0.1495,71.81
3178600858,주식회사혜우,0.0164,0.0154,0.1505,0.1836,0,0,0,0,-0.001,0.1351,0.0331,71.79
2208730230,주식회사엔잭타,0.0001,0.0001,0.0001,0.2407,0,0,0,0,0.0,0.0,0.2406,71.74
2018611119,세현텍스주식회사,0.0009,0.0002,0.0099,0.1311,0,0,0,0,-0.0007,0.0097,0.1212,71.73
2158742490,주식회사씨앤코어,0.0022,0.0526,0.8486,0.7456,0,0,1,1,0.0504,0.796,-0.103,71.72
2148733848,(주)비어케이,0.0001,0.2364,0.6731,0.665,0,0,1,1,0.2363,0.4367,-0.0081,71.69
1408174089,(주)아스포메탈,0.0022,0.002,0.0017,0.4109,0,0,0,0,-0.0002,-0.0003,0.4092,71.64
1208690396,엘에스글로벌인코퍼레이티드(주),0.2318,0.034,0.1163,0.2222,0,0,0,0,-0.1978,0.0823,0.1059,71.56
1238801799,(주)공감이엔씨,0.0051,0.0004,0.0018,0.2355,0,0,0,0,-0.0047,0.0014,0.2337,71.53
1078154276,(주)경기화학약품상사,0.0048,0.0387,0.7522,0.7083,0,0,1,1,0.0339,0.7135,-0.0439,71.5
4338700730,(주)교원헬스케어,0.0207,0.4865,0.8839,0.7518,0,1,1,1,0.4658,0.3974,-0.1321,71.49
5958602043,(주)아우룸거래소,0.0003,0.0004,0.0004,0.1996,0,0,0,0,0.0001,0.0,0.1992,71.49
1178158115,주식회사뮤제오,0.0003,0.0002,0.0016,0.0936,0,0,0,0,-0.0001,0.0014,0.092,71.47
4938600996,무프주식회사,0.0086,0.2318,0.1637,0.3235,0,0,0,0,0.2232,-0.0681,0.1598,71.42
1198137299,림스케이블주식회사,0.0284,0.1453,0.1422,0.2823,0,0,0,0,0.1169,-0.0031,0.1401,71.36
8438600963,주식회사모던웍스,0.0015,0.0701,0.8672,0.7254,0,0,1,1,0.0686,0.7971,-0.1418,71.34
3058182018,(주)화성스틸,0.4954,0.0018,0.0534,0.1946,1,0,0,0,-0.4936,0.0516,0.1412,71.3
1228127216,아시아케미칼(주),0.0004,0.0003,0.0013,0.0985,0,0,0,0,-0.0001,0.001,0.0972,71.28
6868601016,알엔티주식회사,0.0002,0.0039,0.0014,0.2689,0,0,0,0,0.0037,-0.0025,0.2675,71.28
2728800675,주식회사스카이원네트웍스,0.0012,0.003,0.0291,0.0485,0,0,0,0,0.0018,0.0261,0.0194,71.2
6348700992,주식회사디엘통상,0.0004,0.0005,0.0345,0.0578,0,0,0,0,0.0001,0.034,0.0233,71.14
1248736130,주식회사케이샤인코리아,0.0211,0.5716,0.7036,0.6915,0,1,1,1,0.5505,0.132,-0.0121,71.1
2068653429,유원미트코리아,0.0011,0.0987,0.0098,0.2682,0,0,0,0,0.0976,-0.0889,0.2584,71.1
2058121628,금강주류,0.2376,0.0059,0.0987,0.1934,0,0,0,0,-0.2317,0.0928,0.0947,71.08
1078160405,(주)다우스틸,0.0005,0.0007,0.0375,0.0563,0,0,0,0,0.0002,0.0368,0.0188,71.04
2118673432,(주)에스엔에이,0.1533,0.5681,0.0015,0.2588,0,1,0,0,0.4148,-0.5666,0.2573,70.96
6478600555,주식회사케어마일,0.0017,0.0016,0.8489,0.8246,0,0,1,1,-0.0001,0.8473,-0.0243,70.87
2158103379,다농산업주식회사,0.3145,0.0004,0.0012,0.273,0,0,0,0,-0.3141,0.0008,0.2718,70.84
6098600612,동인철강,0.0007,0.0036,0.0006,0.2565,0,0,0,0,0.0029,-0.003,0.2559,70.84
1248660201,(주)이투비플러스,0.0066,0.0036,0.0922,0.1556,0,0,0,0,-0.003,0.0886,0.0634,70.83
3128626227,농업회사법인팜앤피아주식회사,0.0759,0.0505,0.0604,0.1875,0,0,0,0,-0.0254,0.0099,0.1271,70.8
1058781968,(주)푸드나무,0.0031,0.6164,0.7667,0.7158,0,1,1,1,0.6133,0.1503,-0.0509,70.77
2068626408,(주)캠포에버코리아,0.0018,0.0012,0.0104,0.1008,0,0,0,0,-0.0006,0.0092,0.0904,70.77
1198151480,일이삼철강(주),0.002,0.0004,0.0004,0.4009,0,0,0,0,-0.0016,0.0,0.4005,70.75
5028612501,한정보통신주식회사,0.0373,0.5968,0.0247,0.2467,0,1,0,0,0.5595,-0.5721,0.222,70.58
4018157326,주식회사학메디칼,0.0009,0.0001,0.0001,0.3384,0,0,0,0,-0.0008,0.0,0.3383,70.55
1058723051,(주)유파인메드,0.0001,0.0002,0.0001,0.212,0,0,0,0,0.0001,-0.0001,0.2119,70.49
1108184311,지오영네트웍스,0.0098,0.0025,0.0385,0.1419,0,0,0,0,-0.0073,0.036,0.1034,70.48
1308708532,(주)아이지비코퍼레이션,0.0006,0.0003,0.0154,0.078,0,0,0,0,-0.0003,0.0151,0.0626,70.45
6218187351,신영건설산업(주),0.0022,0.122,0.8605,0.6801,0,0,1,1,0.1198,0.7385,-0.1804,70.43
2208147821,(주)그래디언트,0.4954,0.1001,0.084,0.6581,1,0,0,1,-0.3953,-0.0161,0.5741,70.42
1078715163,일신그린철강주식회사,0.0015,0.0009,0.0095,0.0941,0,0,0,0,-0.0006,0.0086,0.0846,70.41
1068622816,(주)이엠텍아이엔씨,0.0006,0.4843,0.9246,0.6984,0,1,1,1,0.4837,0.4403,-0.2262,70.38
1058659834,주)지어신코리아,0.011,0.0013,0.0002,0.5592,0,0,0,1,-0.0097,-0.0011,0.559,70.36
1268653031,우대에너지(주),0.9407,0.0397,0.0708,0.1886,1,0,0,0,-0.901,0.0311,0.1178,70.36
2638701407,주식회사동오네트웍스,0.0807,0.0826,0.015,0.284,0,0,0,0,0.0019,-0.0676,0.269,70.35
1218179609,태인철강(주),0.0029,0.0023,0.0015,0.4359,0,0,0,0,-0.0006,-0.0008,0.4344,70.33
4188105597,주식회사제일철강,0.0004,0.0142,0.676,0.6519,0,0,1,1,0.0138,0.6618,-0.0241,70.31
2178102639,주식회사노일가스,0.2874,0.729,0.6292,0.6309,0,1,1,1,0.4416,-0.0998,0.0017,70.25
5028626441,대구철강주식회사,0.0019,0.0003,0.0006,0.2291,0,0,0,0,-0.0016,0.0003,0.2285,70.23
1348197919,(주)오앤와이스틸,0.0025,0.0008,0.0007,0.4343,0,0,0,0,-0.0017,-0.0001,0.4336,70.2
1388100532,미성통상(주),0.0012,0.0022,0.0046,0.0423,0,0,0,0,0.001,0.0024,0.0377,70.14
1248100718,에스케이네트웍스(주),0.4703,0.3279,0.182,0.6862,1,0,0,1,-0.1424,-0.1459,0.5042,70.03
3048102914,주식회사에이치앤케이홀딩스,0.093,0.0761,0.0119,0.6084,0,0,0,1,-0.0169,-0.0642,0.5965,69.99
1318149645,주식회사씨맥,0.001,0.0017,0.0279,0.0398,0,0,0,0,0.0007,0.0262,0.0119,69.95
1388116922,(주)지은정보통신,0.0036,0.0031,0.003,0.3375,0,0,0,0,-0.0005,-0.0001,0.3345,69.92
2118149937,(주)한국산업양행,0.0009,0.0003,0.0032,0.0948,0,0,0,0,-0.0006,0.0029,0.0916,69.92
1348685228,(주)화신에스티,0.002,0.0014,0.0128,0.0841,0,0,0,0,-0.0006,0.0114,0.0713,69.89
6028111374,인트라통상(주),0.009,0.0012,0.0149,0.1299,0,0,0,0,-0.0078,0.0137,0.115,69.87
8398700205,가네마츠주식회사,0.0002,0.531,0.0017,0.1987,0,1,0,0,0.5308,-0.5293,0.197,69.87
5058131351,현대강업(주),0.0006,0.0003,0.0132,0.071,0,0,0,0,-0.0003,0.0129,0.0578,69.85
2148687314,주식회사코세코리아,0.0009,0.0005,0.0023,0.0883,0,0,0,0,-0.0004,0.0018,0.086,69.81
1058161733,주식회사다림양행,0.0021,0.0006,0.0042,0.117,0,0,0,0,-0.0015,0.0036,0.1128,69.77
6068153702,(주)성진철강,0.0049,0.0461,0.0233,0.2033,0,0,0,0,0.0412,-0.0228,0.18,69.75
1198170736,(주)영산글로넷,0.8572,0.04,0.0579,0.1645,1,0,0,0,-0.8172,0.0179,0.1066,69.69
5858100330,주식회사한국유통마트,0.0007,0.0061,0.0188,0.0312,0,0,0,0,0.0054,0.0127,0.0124,69.67
1068632236,(주)이에스메디케어,0.0056,0.0023,0.0028,0.1958,0,0,0,0,-0.0033,0.0005,0.193,69.65
5828101344,주식회사태성상사,0.0025,0.0933,0.7248,0.636,0,0,1,1,0.0908,0.6315,-0.0888,69.64
1208115510,삼동흥산주식회사,0.0857,0.1069,0.0973,0.235,0,0,0,0,0.0212,-0.0096,0.1377,69.57
6068128936,주식회사원진인터내셔날,0.0129,0.165,0.8297,0.6454,0,0,1,1,0.1521,0.6647,-0.1843,69.54
1198187523,(주)진도,0.0013,0.0005,0.0011,0.1369,0,0,0,0,-0.0008,0.0006,0.1358,69.54
6138131083,(주)에이치에스세라믹,0.0002,0.0194,0.0402,0.0426,0,0,0,0,0.0192,0.0208,0.0024,69.54
2118638662,(주)씨이오인터내셔널,0.0002,0.0001,0.0001,0.1718,0,0,0,0,-0.0001,0.0,0.1717,69.5
1298135610,(주)플로우테크,0.0001,0.0001,0.0008,0.063,0,0,0,0,0.0,0.0007,0.0622,69.46
1388166285,(주)그린스토어,0.0001,0.3162,0.7153,0.6342,0,0,1,1,0.3161,0.3991,-0.0811,69.45
2038155592,(주)한국모터트레이딩,0.0003,0.0003,0.0007,0.0728,0,0,0,0,0.0,0.0004,0.0721,69.42
1218622299,주식회사청해수산,0.0003,0.0005,0.0002,0.1928,0,0,0,0,0.0002,-0.0003,0.1926,69.39
8598100551,주식회사행복한식자재마트,0.0025,0.0027,0.711,0.6767,0,0,1,1,0.0002,0.7083,-0.0343,69.31
1238146235,(주)에이원스포츠,0.0176,0.0269,0.7343,0.6499,0,0,1,1,0.0093,0.7074,-0.0844,69.29
5178101597,선인에너지주식회사,0.0024,0.0002,0.0004,0.2223,0,0,0,0,-0.0022,0.0002,0.2219,69.27
5368800021,(주)골프존커머스,0.0011,0.0004,0.0006,0.1636,0,0,0,0,-0.0007,0.0002,0.163,69.27
1208163458,컬럼비아스포츠웨어코리아,0.0002,0.0001,0.0331,0.0527,0,0,0,0,-0.0001,0.033,0.0196,69.24
1298627814,주식회사에이치모터스,0.0029,0.001,0.0054,0.1055,0,0,0,0,-0.0019,0.0044,0.1001,69.22
2158603938,주식회사씨피에프,0.0007,0.0041,0.0046,0.0469,0,0,0,0,0.0034,0.0005,0.0423,69.13
7778600399,(주)에스지프라자,0.2765,0.473,0.2593,0.3196,0,1,0,0,0.1965,-0.2137,0.0603,69.11
1018121379,(주)영진종합전자,0.0002,0.0001,0.0021,0.0562,0,0,0,0,-0.0001,0.002,0.0541,69.11
6068701977,(주)아산마트오송점,0.006,0.1367,0.0704,0.1951,0,0,0,0,0.1307,-0.0663,0.1247,69.09
6068613419,에스디티주식회사,0.0002,0.0002,0.0002,0.1341,0,0,0,0,0.0,0.0,0.1339,69.01
6168100411,삼남석유주식회사,0.0113,0.0107,0.0378,0.0757,0,0,0,0,-0.0006,0.0271,0.0379,68.94
1308609849,주식회사리치바이오,0.0022,0.0059,0.009,0.0284,0,0,0,0,0.0037,0.0031,0.0194,68.94
1068143738,(주)아나로그월드,0.0002,0.0001,0.0003,0.0909,0,0,0,0,-0.0001,0.0002,0.0906,68.91
1238614548,주식회사돈구라,0.0002,0.6686,0.9517,0.6603,0,1,1,1,0.6684,0.2831,-0.2914,68.9
1298661980,주식회사다음네트웍스,0.001,0.0017,0.0006,0.1755,0,0,0,0,0.0007,-0.0011,0.1749,68.87
7808700354,주식회사제이앤코슈,0.1603,0.5289,0.3346,0.3584,0,1,0,0,0.3686,-0.1943,0.0238,68.82
6158195287,주식회사에이비씨,0.0027,0.0421,0.0176,0.1695,0,0,0,0,0.0394,-0.0245,0.1519,68.81
3148622907,주식회사두드림,0.0001,0.0001,0.0027,0.0402,0,0,0,0,0.0,0.0026,0.0375,68.8
1318143466,제일볼트앤로프(주),0.0021,0.0065,0.0006,0.1703,0,0,0,0,0.0044,-0.0059,0.1697,68.79
2038143363,(주)호텔신라,0.016,0.0049,0.0033,0.4855,0,0,0,1,-0.0111,-0.0016,0.4822,68.79
3548800701,주식회사진선팜,0.0328,0.003,0.0174,0.1074,0,0,0,0,-0.0298,0.0144,0.09,68.77
1078130954,롯데역사주식회사,0.8946,0.4025,0.2401,0.6621,1,0,0,1,-0.4921,-0.1624,0.422,68.77
1428148651,프레시원주식회사,0.0029,0.0003,0.0002,0.3796,0,0,0,0,-0.0026,-0.0001,0.3794,68.74
1168118745,(주)지에스리테일,0.0009,0.0032,0.0047,0.0308,0,0,0,0,0.0023,0.0015,0.0261,68.74
1408140463,주식회사무진유통,0.0398,0.2203,0.1563,0.2309,0,0,0,0,0.1805,-0.064,0.0746,68.74
1078616544,(주)선경DFS,0.1167,0.0799,0.1159,0.1534,0,0,0,0,-0.0368,0.036,0.0375,68.71
2208741611,헬름코리아(주),0.0004,0.0001,0.0002,0.1408,0,0,0,0,-0.0003,0.0001,0.1406,68.69
2158671590,유앤에스컴퍼니,0.0018,0.0293,0.5663,0.5495,0,0,1,1,0.0275,0.537,-0.0168,68.69
1168117881,(주)한석상사,0.0003,0.0002,0.0749,0.0768,0,0,0,0,-0.0001,0.0747,0.0019,68.67
1058644651,신지글로벌(주),0.0023,0.207,0.8037,0.5939,0,0,1,1,0.2047,0.5967,-0.2098,68.67
1308643207,(주)월드할인마트,0.0007,0.0004,0.0008,0.0917,0,0,0,0,-0.0003,0.0004,0.0909,68.65
2208603911,(주)삼우에스앤티,0.001,0.0014,0.8746,0.6795,0,0,1,1,0.0004,0.8732,-0.1951,68.63
1218131866,(주)한국물류,0.1808,0.0089,0.2059,0.2116,0,0,0,0,-0.1719,0.197,0.0057,68.62
2208871785,주식회사컨셀렉션,0.0004,0.0005,0.0051,0.0318,0,0,0,0,0.0001,0.0046,0.0267,68.59
1088198374,주식회사복시약품,0.2447,0.0044,0.0057,0.157,0,0,0,0,-0.2403,0.0013,0.1513,68.58
5048146467,주식회사신기석유,0.0041,0.0038,0.0015,0.3211,0,0,0,0,-0.0003,-0.0023,0.3196,68.57
1268193590,농업회사법인델프리스(주),0.0027,0.0584,0.6831,0.5824,0,0,1,1,0.0557,0.6247,-0.1007,68.53
1318151097,제일스텐철강주식회사,0.0005,0.0003,0.001,0.0727,0,0,0,0,-0.0002,0.0007,0.0717,68.51
1308651691,용문철강주식회사,0.0015,0.0002,0.0005,0.1507,0,0,0,0,-0.0013,0.0003,0.1502,68.45
6168137747,(주)두산종합건재,0.0026,0.1464,0.9001,0.5847,0,0,1,1,0.1438,0.7537,-0.3154,68.45
4188132003,(주)호남지오영,0.2766,0.1226,0.0333,0.5733,0,0,0,1,-0.154,-0.0893,0.54,68.43
2028114598,대원지업주식회사,0.0005,0.0009,0.0024,0.0323,0,0,0,0,0.0004,0.0015,0.0299,68.31
1018657004,(주)앤드스타일,0.0017,0.2977,0.1102,0.1936,0,0,0,0,0.296,-0.1875,0.0834,68.31
1308135788,삼덕여과산업주식회사,0.0003,0.0002,0.0034,0.0428,0,0,0,0,-0.0001,0.0032,0.0394,68.3
1018145255,(주)일월세미컴,0.0004,0.0003,0.0002,0.1716,0,0,0,0,-0.0001,-0.0001,0.1714,68.23
1208638385,주식회사재원인더스트리,0.0004,0.0005,0.0009,0.0532,0,0,0,0,0.0001,0.0004,0.0523,68.19
