사업자등록번호,회사명,prob_2021,prob_2022,prob_2023,prob_2024,pred_label_2021,pred_label_2022,pred_label_2023,pred_label_2024,change_2021_2022,change_2022_2023,change_2023_2024
1068609583,게임피아(주),0.0005,0.0048,0.0451,0.1239,0,0,0,0,860.0,839.58,174.72
2118621399,두일지엘주식회사,0.0014,0.0003,0.0006,0.1233,0,0,0,0,-78.57,100.0,20450.0
2138103413,(주)리드코프,0.0007,0.0007,0.3492,0.1229,0,0,0,0,0.0,49785.71,-64.81
6068116838,주식회사지비에스,0.0168,0.2654,0.618,0.1223,0,0,1,0,1479.76,132.86,-80.21
5068113996,(주)리플러스,0.0006,0.0008,0.0997,0.1223,0,0,0,0,33.33,12362.5,22.67
5348700407,(주)동북엘앤알,0.0023,0.002,0.0006,0.1207,0,0,0,0,-13.04,-70.0,20016.67
2018196582,(주)에이젯시스템,0.0003,0.0002,0.0001,0.1204,0,0,0,0,-33.33,-50.0,120300.0
1548100529,(주)케이엔비코스,0.0002,0.1933,0.2871,0.1201,0,0,0,0,96550.0,48.53,-58.17
3058605199,주식회사편한세상,0.001,0.0623,0.0012,0.1194,0,0,0,0,6130.0,-98.07,9850.0
8938600804,산하한국주식회사,0.0016,0.0003,0.0008,0.1186,0,0,0,0,-81.25,166.67,14725.0
1058161733,주식회사다림양행,0.0021,0.0006,0.0042,0.117,0,0,0,0,-71.43,600.0,2685.71
4108640294,(주)E&T,0.0103,0.6364,0.0172,0.1162,0,1,0,0,6078.64,-97.3,575.58
2068645254,(주)다원씨앤씨,0.0001,0.0002,0.0001,0.1161,0,0,0,0,100.0,-50.0,116000.0
6018132736,주식회사영도우리마트,0.0152,0.109,0.1519,0.1161,0,0,0,0,617.11,39.36,-23.57
1018801464,퀀텀리커주식회사,0.0117,0.0592,0.0509,0.1153,0,0,0,0,405.98,-14.02,126.52
6028114901,에스씨주식회사,0.0006,0.0009,0.0013,0.1152,0,0,0,0,50.0,44.44,8761.54
4158130592,완도전복(주),0.0002,0.023,0.0314,0.113,0,0,0,0,11400.0,36.52,259.87
1378113219,(주)대경유업,0.0012,0.0007,0.0004,0.1127,0,0,0,0,-41.67,-42.86,28075.0
1358645404,(주)씨앤씨유통,0.077,0.1882,0.0144,0.1121,0,0,0,0,144.42,-92.35,678.47
3168600516,에이치모터스판매주식회사,0.0011,0.0008,0.0282,0.1105,0,0,0,0,-27.27,3425.0,291.84
2158169804,글로벌통상주식회사,0.5562,0.1228,0.7846,0.1097,1,0,1,0,-77.92,538.93,-86.02
1018155791,비멕스트레이딩(주),0.0015,0.0005,0.0008,0.1084,0,0,0,0,-66.67,60.0,13450.0
1208735973,주식회사폴맥,0.0005,0.0004,0.0001,0.1076,0,0,0,0,-20.0,-75.0,107500.0
3548800701,주식회사진선팜,0.0328,0.003,0.0174,0.1074,0,0,0,0,-90.85,480.0,517.24
1348134914,주식회사삼원색,0.0384,0.0103,0.7196,0.1057,0,0,1,0,-73.18,6886.41,-85.31
2298700048,주식회사자연라이프,0.3388,0.0088,0.0036,0.1057,0,0,0,0,-97.4,-59.09,2836.11
1298627814,주식회사에이치모터스,0.0029,0.001,0.0054,0.1055,0,0,0,0,-65.52,440.0,1853.7
3048700238,원더그린주식회사,0.0006,0.0005,0.0187,0.1055,0,0,0,0,-16.67,3640.0,464.17
2148777166,(주)한미유나이티드,0.0008,0.0621,0.4231,0.1042,0,0,0,0,7662.5,581.32,-75.37
1208174917,(주)한국윈텍,0.0419,0.0048,0.0051,0.1033,0,0,0,0,-88.54,6.25,1925.49
6068129992,스타자동차(주),0.0006,0.0003,0.1115,0.1032,0,0,0,0,-50.0,37066.67,-7.44
1148701594,주식회사인이스홀딩스,0.7074,0.0306,0.0316,0.1021,1,0,0,0,-95.67,3.27,223.1
3448800247,애니스틸주식회사,0.0026,0.0006,0.0007,0.1009,0,0,0,0,-76.92,16.67,14314.29
6048101061,한국가스산업주식회사,0.0966,0.2379,0.1283,0.1009,0,0,0,0,146.27,-46.07,-21.36
6188116919,에스케이에프코리아(주),0.0005,0.0001,0.127,0.1009,0,0,0,0,-80.0,126900.0,-20.55
2068626408,(주)캠포에버코리아,0.0018,0.0012,0.0104,0.1008,0,0,0,0,-33.33,766.67,869.23
1228186933,로얄아이도스(주),0.0089,0.3566,0.7231,0.1006,0,0,1,0,3906.74,102.78,-86.09
6068158196,(주)오에스에너지,0.0198,0.0004,0.0016,0.1005,0,0,0,0,-97.98,300.0,6181.25
2118812026,(주)배재통상,0.1167,0.2957,0.2004,0.1005,0,0,0,0,153.38,-32.23,-49.85
5898600735,주식회사티디지,0.004,0.0062,0.0421,0.0996,0,0,0,0,55.0,579.03,136.58
1068126684,신동와인주식회사,0.0001,0.0001,0.0182,0.0991,0,0,0,0,0.0,18100.0,444.51
1228127216,아시아케미칼(주),0.0004,0.0003,0.0013,0.0985,0,0,0,0,-25.0,333.33,7476.92
8598602307,지에너지주식회사,0.0012,0.0028,0.0441,0.0981,0,0,0,0,133.33,1475.0,122.45
1348620225,에이원스틸(주),0.0187,0.0169,0.724,0.0968,0,0,1,0,-9.63,4184.02,-86.63
2158113294,수일통상주식회사,0.0002,0.0058,0.0002,0.0964,0,0,0,0,2800.0,-96.55,48100.0
2068639825,와이케이지,0.0004,0.0001,0.0,0.0963,0,0,0,0,-75.0,-100.0,0.0
2298111975,(주)신기사,0.032,0.0432,0.0319,0.0948,0,0,0,0,35.0,-26.16,197.18
2118149937,(주)한국산업양행,0.0009,0.0003,0.0032,0.0948,0,0,0,0,-66.67,966.67,2862.5
1078715163,일신그린철강주식회사,0.0015,0.0009,0.0095,0.0941,0,0,0,0,-40.0,955.56,890.53
3038103017,경동약품주식회사,0.037,0.0084,0.0041,0.094,0,0,0,0,-77.3,-51.19,2192.68
1148663609,주식회사대신성에너지,0.0255,0.0408,0.1437,0.0938,0,0,0,0,60.0,252.21,-34.73
1178158115,주식회사뮤제오,0.0003,0.0002,0.0016,0.0936,0,0,0,0,-33.33,700.0,5750.0
1058714362,(주)가을디에스,0.0028,0.0008,0.1919,0.0918,0,0,0,0,-71.43,23887.5,-52.16
1308643207,(주)월드할인마트,0.0007,0.0004,0.0008,0.0917,0,0,0,0,-42.86,100.0,11362.5
1068189845,주식회사고우넷,0.0825,0.0012,0.0286,0.0914,0,0,0,0,-98.55,2283.33,219.58
2608101255,주식회사우리홀푸드마트,0.0079,0.0224,0.0774,0.0911,0,0,0,0,183.54,245.54,17.7
1068143738,(주)아나로그월드,0.0002,0.0001,0.0003,0.0909,0,0,0,0,-50.0,200.0,30200.0
2118176069,한일카페트주식회사,0.0044,0.0976,0.2197,0.0906,0,0,0,0,2118.18,125.1,-58.76
8558801561,주식회사골드스타,0.052,0.3845,0.0031,0.0905,0,0,0,0,639.42,-99.19,2819.35
1298188136,에이엠티코퍼레이션(주),0.0007,0.1224,0.365,0.0902,0,0,0,0,17385.71,198.2,-75.29
2648102810,(주)성우무역,0.0006,0.2385,0.0027,0.0899,0,0,0,0,39650.0,-98.87,3229.63
6178108906,에스티엔에이치주식회사,0.0955,0.0342,0.0242,0.0897,0,0,0,0,-64.19,-29.24,270.66
2148116420,스탠리블랙앤데커인더스트리얼코리아주식회사,0.0063,0.6681,0.7349,0.0885,0,1,1,0,10504.76,10.0,-87.96
2148687314,주식회사코세코리아,0.0009,0.0005,0.0023,0.0883,0,0,0,0,-44.44,360.0,3739.13
1228160078,(주)한국커피물류,0.0108,0.0027,0.0047,0.0881,0,0,0,0,-75.0,74.07,1774.47
1198164933,드림스틸주식회사,0.0002,0.0024,0.0031,0.0877,0,0,0,0,1100.0,29.17,2729.03
1288661478,주식회사에이엘티알,0.0006,0.0001,0.0864,0.0873,0,0,0,0,-83.33,86300.0,1.04
1318154449,태창금속공업(주),0.0005,0.0009,0.0021,0.0871,0,0,0,0,80.0,133.33,4047.62
1408101742,(주)성신에스티,0.0596,0.0022,0.0165,0.0864,0,0,0,0,-96.31,650.0,423.64
1218158114,한미합판주식회사,0.0122,0.0599,0.0667,0.0854,0,0,0,0,390.98,11.35,28.04
6728801398,주식회사티지투,0.0038,0.0003,0.0018,0.0844,0,0,0,0,-92.11,500.0,4588.89
1348685228,(주)화신에스티,0.002,0.0014,0.0128,0.0841,0,0,0,0,-30.0,814.29,557.03
1378102589,(주)미주실업,0.0018,0.0001,0.0002,0.0841,0,0,0,0,-94.44,100.0,41950.0
4098179265,건해건설(주),0.0003,0.3546,0.0011,0.084,0,0,0,0,118100.0,-99.69,7536.36
3128104553,(주)아라리오,0.0178,0.0288,0.0197,0.0835,0,0,0,0,61.8,-31.6,323.86
2118899265,(주)준오디포,0.0023,0.0947,0.1955,0.0831,0,0,0,0,4017.39,106.44,-57.49
5048602843,주식회사삼정,0.0005,0.005,0.0004,0.0828,0,0,0,0,900.0,-92.0,20600.0
3058133744,엔비엠주식회사,0.0001,0.0014,0.0002,0.0818,0,0,0,0,1300.0,-85.71,40800.0
1208197604,에드워즈라이프사이언시스코리아주식회사,0.0006,0.0002,0.0007,0.0817,0,0,0,0,-66.67,250.0,11571.43
1148116585,(주)이원,0.6302,0.0015,0.0558,0.0814,1,0,0,0,-99.76,3620.0,45.88
2118650574,(주)미건씨스템,0.0012,0.0079,0.0217,0.081,0,0,0,0,558.33,174.68,273.27
2118139574,(주)한국아이티에스,0.0001,0.0002,0.0019,0.0803,0,0,0,0,100.0,850.0,4126.32
1288637793,주식회사오륙,0.0032,0.1157,0.0131,0.0799,0,0,0,0,3515.62,-88.68,509.92
8778801386,에스에이치피피코리아,0.0009,0.0198,0.0707,0.0799,0,0,0,0,2100.0,257.07,13.01
2118700542,(주)비엠케이리미티드,0.0142,0.0025,0.525,0.0798,0,0,1,0,-82.39,20900.0,-84.8
6168152146,(주)한라에너지,0.0052,0.0058,0.0132,0.0797,0,0,0,0,11.54,127.59,503.79
6038140299,주식회사우리마트,0.0083,0.3335,0.1101,0.0797,0,0,0,0,3918.07,-66.99,-27.61
1258181747,(주)명산,0.003,0.001,0.0014,0.0796,0,0,0,0,-66.67,40.0,5585.71
1068652611,크록스코리아주식회사,0.0554,0.0308,0.0327,0.0795,0,0,0,0,-44.4,6.17,143.12
6088117662,주식회사경남지오영,0.0182,0.0075,0.0031,0.0791,0,0,0,0,-58.79,-58.67,2451.61
1268638272,(주)하이플렉스,0.0034,0.0648,0.024,0.0791,0,0,0,0,1805.88,-62.96,229.58
6158191073,(주)우진메탈,0.0128,0.0038,0.0061,0.0788,0,0,0,0,-70.31,60.53,1191.8
2208781933,주식회사암텍,0.003,0.2796,0.0267,0.0787,0,0,0,0,9220.0,-90.45,194.76
2118617288,마르포스(주),0.0608,0.2124,0.0272,0.0787,0,0,0,0,249.34,-87.19,189.34
1308708532,(주)아이지비코퍼레이션,0.0006,0.0003,0.0154,0.078,0,0,0,0,-50.0,5033.33,406.49
5038156341,주식회사호성상사,0.0011,0.0081,0.0286,0.0779,0,0,0,0,636.36,253.09,172.38
1168117881,(주)한석상사,0.0003,0.0002,0.0749,0.0768,0,0,0,0,-33.33,37350.0,2.54
8618600132,주식회사유성강업,0.0013,0.0018,0.0003,0.0759,0,0,0,0,38.46,-83.33,25200.0
1058107990,(주)한영수퍼체인,0.0596,0.0622,0.0093,0.0758,0,0,0,0,4.36,-85.05,715.05
6168100411,삼남석유주식회사,0.0113,0.0107,0.0378,0.0757,0,0,0,0,-5.31,253.27,100.26
1098157492,주식회사델리팜,0.0005,0.0006,0.43,0.0746,0,0,0,0,20.0,71566.67,-82.65
1388162431,(주)공감네트웍스,0.0003,0.0002,0.0001,0.0742,0,0,0,0,-33.33,-50.0,74100.0
2208156112,동덕정보통신(주),0.0093,0.0113,0.5552,0.0741,0,0,1,0,21.51,4813.27,-86.65
1238148344,(주)지에스,0.0636,0.0013,0.0036,0.0737,0,0,0,0,-97.96,176.92,1947.22
1238179788,(주)에스엘시스템,0.0023,0.0064,0.0272,0.0736,0,0,0,0,178.26,325.0,170.59
5068100171,(주)영남지오영,0.029,0.0183,0.0027,0.0735,0,0,0,0,-36.9,-85.25,2622.22
5018119054,화신목재(주),0.0002,0.0004,0.4963,0.0734,0,0,1,0,100.0,123975.0,-85.21
2118108071,(주)정원엔시스,0.0562,0.1863,0.0032,0.0729,0,0,0,0,231.49,-98.28,2178.13
2038155592,(주)한국모터트레이딩,0.0003,0.0003,0.0007,0.0728,0,0,0,0,0.0,133.33,10300.0
1318151097,제일스텐철강주식회사,0.0005,0.0003,0.001,0.0727,0,0,0,0,-40.0,233.33,7170.0
2038164179,(주)송당,0.0225,0.1049,0.6113,0.0716,0,0,1,0,366.22,482.75,-88.29
1068623474,(주)디지탈지앤티,0.0024,0.0001,0.0003,0.0716,0,0,0,0,-95.83,200.0,23766.67
2048647969,바이오파크진단주식회사,0.001,0.0001,0.0001,0.0715,0,0,0,0,-90.0,0.0,71400.0
5058131351,현대강업(주),0.0006,0.0003,0.0132,0.071,0,0,0,0,-50.0,4300.0,437.88
1058682349,(주)에이랜드,0.9588,0.0504,0.0204,0.0709,1,0,0,0,-94.74,-59.52,247.55
3978801634,광신홀딩스(주),0.0089,0.0078,0.0088,0.0709,0,0,0,0,-12.36,12.82,705.68
2208143387,(주)글로벌텔레콤,0.0003,0.0004,0.0002,0.0708,0,0,0,0,33.33,-50.0,35300.0
1148662046,(주)오피스넥스,0.0024,0.0002,0.0094,0.0698,0,0,0,0,-91.67,4600.0,642.55
2098113983,(주)호일바이오메드,0.0004,0.0003,0.0005,0.0695,0,0,0,0,-25.0,66.67,13800.0
3308600322,주식회사태민철강,0.0017,0.0002,0.0003,0.0694,0,0,0,0,-88.24,50.0,23033.33
1268672246,주식회사대박,0.284,0.273,0.0165,0.0694,0,0,0,0,-3.87,-93.96,320.61
2118671545,펜디코리아(주),0.0002,0.0,0.455,0.0684,0,0,1,0,-100.0,0.0,-84.97
6128150170,퀸즈리테일주식회사,0.0032,0.0076,0.0031,0.0682,0,0,0,0,137.5,-59.21,2100.0
5048164640,(주)경상스틸,0.0006,0.0027,0.0068,0.068,0,0,0,0,350.0,151.85,900.0
1168148972,무진전자주식회사,0.0009,0.1999,0.0586,0.0677,0,0,0,0,22111.11,-70.69,15.53
7848101955,제이킹홀딩스주식회사,0.0053,0.1037,0.1251,0.0665,0,0,0,0,1856.6,20.64,-46.84
1288642791,주식회사펫스토리,0.0038,0.0643,0.2209,0.0657,0,0,0,0,1592.11,243.55,-70.26
4028603148,주식회사서린에너지,0.0123,0.0034,0.2173,0.0655,0,0,0,0,-72.36,6291.18,-69.86
1358155421,(주)일진알미늄,0.0024,0.056,0.6053,0.0641,0,0,1,0,2233.33,980.89,-89.41
5038111500,주식회사에이치씨대하에너지,0.0027,0.0017,0.0018,0.0637,0,0,0,0,-37.04,5.88,3438.89
6038158066,주식회사서흥,0.0009,0.0007,0.0946,0.0631,0,0,0,0,-22.22,13414.29,-33.3
1298135610,(주)플로우테크,0.0001,0.0001,0.0008,0.063,0,0,0,0,0.0,700.0,7775.0
5148186049,주식회사포파코,0.0046,0.0115,0.0146,0.0626,0,0,0,0,150.0,26.96,328.77
6038118555,(주)에스에이치앤엠,0.0507,0.7953,0.5777,0.0625,0,1,1,0,1468.64,-27.36,-89.18
1058191014,(주)준영,0.0381,0.0007,0.0042,0.0623,0,0,0,0,-98.16,500.0,1383.33
6068142563,주식회사삼일통상,0.4005,0.0005,0.0002,0.062,0,0,0,0,-99.88,-60.0,30900.0
1308692881,(주)유앤미팜,0.0033,0.002,0.0011,0.0619,0,0,0,0,-39.39,-45.0,5527.27
5148144485,중앙모터스주식회사,0.0004,0.0002,0.0001,0.0618,0,0,0,0,-50.0,-50.0,61700.0
1208185049,(주)오피스디포코리아,0.0027,0.0003,0.0004,0.0618,0,0,0,0,-88.89,33.33,15350.0
2118629256,씨에이케이인터내셔날(주),0.0003,0.0016,0.1802,0.0617,0,0,0,0,433.33,11162.5,-65.76
1068668127,(주)이니스프리,0.073,0.0002,0.0003,0.0616,0,0,0,0,-99.73,50.0,20433.33
6158160959,주식회사대웅산업개발,0.0034,0.0014,0.0044,0.0611,0,0,0,0,-58.82,214.29,1288.64
1208185660,(주)정금강업,0.0006,0.0005,0.0003,0.0607,0,0,0,0,-16.67,-40.0,20133.33
6038163012,(주)정안네트웍스,0.0792,0.0778,0.6463,0.0604,0,0,1,0,-1.77,730.72,-90.65
6038133861,만흥철강주식회사,0.0001,0.0009,0.0005,0.0601,0,0,0,0,800.0,-44.44,11920.0
1148623489,케이엘에이취인터내셔날(주),0.0003,0.0001,0.0004,0.06,0,0,0,0,-66.67,300.0,14900.0
6068609079,주식회사한국에스티에스,0.0026,0.0005,0.0015,0.0594,0,0,0,0,-80.77,200.0,3860.0
1148622554,제이큐브데이터(주),0.0011,0.2316,0.0185,0.0591,0,0,0,0,20954.55,-92.01,219.46
1298645826,(주)리더스로직,0.0016,0.045,0.1109,0.0591,0,0,0,0,2712.5,146.44,-46.71
1218169756,(주)유원,0.0004,0.2227,0.0028,0.0586,0,0,0,0,55575.0,-98.74,1992.86
1378129647,(주)선진오토텍,0.3126,0.074,0.6418,0.0585,0,0,1,0,-76.33,767.3,-90.89
2048600682,주식회사중앙파이프,0.0076,0.0023,0.001,0.0584,0,0,0,0,-69.74,-56.52,5740.0
1888100196,주식회사중앙에프엔에스,0.0014,0.0004,0.0013,0.0578,0,0,0,0,-71.43,225.0,4346.15
6348700992,주식회사디엘통상,0.0004,0.0005,0.0345,0.0578,0,0,0,0,25.0,6800.0,67.54
2118721265,주식회사카시나,0.0007,0.0004,0.0003,0.0575,0,0,0,0,-42.86,-25.0,19066.67
2678700152,주식회사메이크엠,0.0006,0.0003,0.001,0.0569,0,0,0,0,-50.0,233.33,5590.0
4108174289,중앙약품,0.0,0.0751,0.0337,0.0568,0,0,0,0,0.0,-55.13,68.55
1078160405,(주)다우스틸,0.0005,0.0007,0.0375,0.0563,0,0,0,0,40.0,5257.14,50.13
2078155589,보덕메디팜(주),0.0136,0.0243,0.021,0.0562,0,0,0,0,78.68,-13.58,167.62
1018121379,(주)영진종합전자,0.0002,0.0001,0.0021,0.0562,0,0,0,0,-50.0,2000.0,2576.19
1178180086,(주)벨라모다,0.0002,0.0002,0.0002,0.0559,0,0,0,0,0.0,0.0,27850.0
6068110149,대남철강(주),0.0888,0.013,0.0199,0.0558,0,0,0,0,-85.36,53.08,180.4
1388171492,아이탑스오토모티브(주),0.3257,0.0004,0.0016,0.0557,0,0,0,0,-99.88,300.0,3381.25
1208747765,(주)위드네트웍스,0.0005,0.2816,0.0952,0.0556,0,0,0,0,56220.0,-66.19,-41.6
1078133214,주식회사동원아이팜,0.0009,0.001,0.0009,0.0554,0,0,0,0,11.11,-10.0,6055.56
2298125561,한종엔지니어링(주),0.0007,0.0001,0.0001,0.0553,0,0,0,0,-85.71,0.0,55200.0
5658701680,프뢰벨행복나누기(주),0.0252,0.0202,0.0174,0.0546,0,0,0,0,-19.84,-13.86,213.79
3158103024,주식회사다농엘마트,0.0607,0.6359,0.0681,0.0544,0,1,0,0,947.61,-89.29,-20.12
2018187628,(주)꼬망스,0.8794,0.0532,0.5754,0.0543,1,0,1,0,-93.95,981.58,-90.56
1208185243,(주)메이븐에프씨,0.0865,0.0005,0.0018,0.0539,0,0,0,0,-99.42,260.0,2894.44
6048124860,새한종합연료(주),0.0007,0.0003,0.0005,0.0533,0,0,0,0,-57.14,66.67,10560.0
6628601932,주식회사에이치비에프앤비,0.0128,0.0005,0.0016,0.0533,0,0,0,0,-96.09,220.0,3231.25
5038153418,(주)배관제일,0.0019,0.0002,0.0003,0.0532,0,0,0,0,-89.47,50.0,17633.33
1068150277,한국피셔과학주식회사,0.0007,0.0006,0.0005,0.0532,0,0,0,0,-14.29,-16.67,10540.0
1208638385,주식회사재원인더스트리,0.0004,0.0005,0.0009,0.0532,0,0,0,0,25.0,80.0,5811.11
1208163458,컬럼비아스포츠웨어코리아,0.0002,0.0001,0.0331,0.0527,0,0,0,0,-50.0,33000.0,59.21
1388132053,마이크로닉주식회사,0.0004,0.0022,0.0004,0.0522,0,0,0,0,450.0,-81.82,12950.0
3128623652,대전밝은미래(주),0.0531,0.0228,0.0414,0.0517,0,0,0,0,-57.06,81.58,24.88
1148163598,주식회사지화이브,0.0069,0.0016,0.0056,0.0512,0,0,0,0,-76.81,250.0,814.29
1138116942,(주)대현상공,0.0004,0.0007,0.0007,0.0509,0,0,0,0,75.0,0.0,7171.43
1098610925,주식회사현진홀딩스,0.0068,0.4255,0.0082,0.05,0,0,0,0,6157.35,-98.07,509.76
1218630542,주식회사케이비세라믹,0.0101,0.0505,0.2205,0.0498,0,0,0,0,400.0,336.63,-77.41
2208634919,(주)사이넥스,0.0003,0.0001,0.0002,0.0494,0,0,0,0,-66.67,100.0,24600.0
3038120414,(주)성은,0.0006,0.0193,0.0012,0.0494,0,0,0,0,3116.67,-93.78,4016.67
6538801553,주식회사협진메디텍,0.0013,0.0001,0.0002,0.0491,0,0,0,0,-92.31,100.0,24450.0
2118694742,케어캠프(주),0.0024,0.0131,0.0119,0.0491,0,0,0,0,445.83,-9.16,312.61
4108162954,주식회사타이어나라,0.0042,0.6133,0.7799,0.0491,0,1,1,0,14502.38,27.16,-93.7
2728800675,주식회사스카이원네트웍스,0.0012,0.003,0.0291,0.0485,0,0,0,0,150.0,870.0,66.67
1148606122,(주)포탈하이웨이,0.001,0.0007,0.0009,0.0485,0,0,0,0,-30.0,28.57,5288.89
1098180289,(주)성주디앤디,0.0007,0.1109,0.0313,0.0483,0,0,0,0,15742.86,-71.78,54.31
1068167273,(주)리더스텍,0.1266,0.5473,0.8509,0.048,0,1,1,0,332.31,55.47,-94.36
5048107917,부국철강,0.0005,0.0003,0.0009,0.048,0,0,0,0,-40.0,200.0,5233.33
1168162784,주식회사비에스케이코퍼레이션,0.0046,0.0019,0.0002,0.0478,0,0,0,0,-58.7,-89.47,23800.0
2158603938,주식회사씨피에프,0.0007,0.0041,0.0046,0.0469,0,0,0,0,485.71,12.2,919.57
6058700373,주식회사건원홀딩스,0.0009,0.0003,0.0016,0.0462,0,0,0,0,-66.67,433.33,2787.5
5918701694,주식회사엘포어스,0.0008,0.0089,0.0087,0.0459,0,0,0,0,1012.5,-2.25,427.59
3058118398,(주)송촌조명,0.0006,0.1771,0.3216,0.0457,0,0,0,0,29416.67,81.59,-85.79
2048179277,(주)동양키친나라,0.0013,0.0428,0.7096,0.0456,0,0,1,0,3192.31,1557.94,-93.57
2208715073,(주)파스텔세상,0.0003,0.0001,0.413,0.0452,0,0,0,0,-66.67,412900.0,-89.06
1138185911,홍진테크주식회사,0.0004,0.0688,0.0003,0.044,0,0,0,0,17100.0,-99.56,14566.67
6138136040,(주)유니메탈,0.001,0.0004,0.0001,0.0438,0,0,0,0,-60.0,-75.0,43700.0
2148156719,(주)위너셋,0.0005,0.0454,0.0002,0.0428,0,0,0,0,8980.0,-99.56,21300.0
1308135788,삼덕여과산업주식회사,0.0003,0.0002,0.0034,0.0428,0,0,0,0,-33.33,1600.0,1158.82
6138131083,(주)에이치에스세라믹,0.0002,0.0194,0.0402,0.0426,0,0,0,0,9600.0,107.22,5.97
5218701394,(주)강릉식자재마트,0.0016,0.0005,0.0775,0.0424,0,0,0,0,-68.75,15400.0,-45.29
1388100532,미성통상(주),0.0012,0.0022,0.0046,0.0423,0,0,0,0,83.33,109.09,819.57
3118129610,(주)제일종합상사웰딩,0.0014,0.0134,0.0079,0.042,0,0,0,0,857.14,-41.04,431.65
1068153274,(주)아성코리아,0.0006,0.3102,0.0077,0.0416,0,0,0,0,51600.0,-97.52,440.26
1268642854,신세기유통(주),0.0443,0.0014,0.0021,0.0416,0,0,0,0,-96.84,50.0,1880.95
2038156489,주식회사기산과학,0.0003,0.1383,0.0015,0.0406,0,0,0,0,46000.0,-98.92,2606.67
3148622907,주식회사두드림,0.0001,0.0001,0.0027,0.0402,0,0,0,0,0.0,2600.0,1388.89
2148878503,(주)윈큐브마케팅,0.0007,0.0001,0.0001,0.0402,0,0,0,0,-85.71,0.0,40100.0
2018153657,(주)신세계인터내셔날,0.0007,0.0003,0.0003,0.0401,0,0,0,0,-57.14,0.0,13266.67
2048623235,(주)에이엠컴퍼니,0.0277,0.0016,0.0077,0.04,0,0,0,0,-94.22,381.25,419.48
6178603449,주식회사케이이엠솔루션,0.0023,0.0247,0.4433,0.04,0,0,1,0,973.91,1694.74,-90.98
1318149645,주식회사씨맥,0.001,0.0017,0.0279,0.0398,0,0,0,0,70.0,1541.18,42.65
4028117287,현대스텐레스철강(주),0.0004,0.0002,0.0002,0.0397,0,0,0,0,-50.0,0.0,19750.0
1398106387,지씨피코리아주식회사,0.0003,0.0001,0.0001,0.0396,0,0,0,0,-66.67,0.0,39500.0
6038127113,건창산기(주),0.1313,0.0649,0.0321,0.0395,0,0,0,0,-50.57,-50.54,23.05
2208645736,주식회사다담아이엔씨,0.0016,0.0002,0.0176,0.0392,0,0,0,0,-87.5,8700.0,122.73
6038134711,(주)디에이스틸,0.0013,0.0001,0.0018,0.0391,0,0,0,0,-92.31,1700.0,2072.22
6168127671,주식회사금보유통,0.0361,0.0118,0.0357,0.039,0,0,0,0,-67.31,202.54,9.24
2108141081,(주)세이브존아이앤씨,0.0043,0.0106,0.0082,0.0389,0,0,0,0,146.51,-22.64,374.39
1308156217,(주)티엘,0.0087,0.5477,0.0051,0.0384,0,1,0,0,6195.4,-99.07,652.94
1168169467,(주)피씨디렉트,0.0004,0.0636,0.0024,0.0379,0,0,0,0,15800.0,-96.23,1479.17
3128117683,삼우에레코(주),0.0003,0.0002,0.0002,0.0379,0,0,0,0,-33.33,0.0,18850.0
3148607833,주식회사아우토반브이에이지,0.0027,0.0251,0.6288,0.0377,0,0,1,0,829.63,2405.18,-94.0
1318159541,태림목재(주),0.001,0.0117,0.811,0.0376,0,0,1,0,1070.0,6831.62,-95.36
4118100500,백제약품주식회사,0.1536,0.2315,0.1706,0.0373,0,0,0,0,50.72,-26.31,-78.14
1078685755,동일에스티(주),0.003,0.0022,0.0065,0.0373,0,0,0,0,-26.67,195.45,473.85
2158180793,(주)건화약품,0.0169,0.0019,0.0019,0.0367,0,0,0,0,-88.76,0.0,1831.58
1348657630,현대지게차경인판매(주),0.0736,0.0043,0.0141,0.0365,0,0,0,0,-94.16,227.91,158.87
3558102192,주식회사레이노섹터1,0.0011,0.0002,0.0004,0.0363,0,0,0,0,-81.82,100.0,8975.0
1378613567,주식회사엠디스틸,0.0035,0.0004,0.0005,0.0361,0,0,0,0,-88.57,25.0,7120.0
1078161665,(주)경우머트리얼,0.0035,0.3331,0.8581,0.0359,0,0,1,0,9417.14,157.61,-95.82
2298107530,(주)오엘텍,0.0059,0.0007,0.0008,0.0357,0,0,0,0,-88.14,14.29,4362.5
5048603575,주식회사영원상사,0.0803,0.0651,0.0349,0.0355,0,0,0,0,-18.93,-46.39,1.72
8648600029,에스엠금거래소골드유주식회사,0.0516,0.2542,0.7906,0.0348,0,0,1,0,392.64,211.01,-95.6
2158126197,주식회사금정약품,0.0015,0.0178,0.0021,0.0348,0,0,0,0,1086.67,-88.2,1557.14
5088100371,대원석유주식회사,0.0036,0.002,0.059,0.0346,0,0,0,0,-44.44,2850.0,-41.36
6178626253,폴라리스마린서비스주식회사,0.0057,0.0008,0.052,0.0339,0,0,0,0,-85.96,6400.0,-34.81
1088162221,(주)세종넷피아,0.0538,0.0043,0.019,0.0338,0,0,0,0,-92.01,341.86,77.89
1058152554,(주)한국비철,0.0016,0.0015,0.0119,0.0338,0,0,0,0,-6.25,693.33,184.03
4188104088,전인석유주식회사,0.0271,0.0341,0.0419,0.0337,0,0,0,0,25.83,22.87,-19.57
