사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score
1018687357,시흥에코피아주식회사,,0.0005,0.0044,0.0004,0.0007,0.0043,0.0029,0.0022,0.0373,0.0019,0.0034,0.0,0.0039,-0.004,0.0003,0.0036,-0.0014,-0.0007,0.0351,-0.0354,0.0015,45.04
1298693217,주식회사티에스에너지7호,,,,0.0008,0.0608,0.0048,0.0036,0.0089,0.0072,0.0256,0.0103,0.0,0.0,0.0,0.06,-0.056,-0.0012,0.0053,-0.0017,0.0184,-0.0153,44.98
6038165077,(주)에너지네트웍,0.0073,0.0099,0.0018,0.0018,0.0005,0.001,0.0003,0.0013,0.0023,0.0013,0.0028,0.0026,-0.0081,0.0,-0.0013,0.0005,-0.0007,0.001,0.001,-0.001,0.0015,44.97
1328148917,(주)대승메탈,0.0065,0.0357,0.0164,0.0079,,0.0053,0.0017,0.0026,0.0033,0.0016,0.0032,0.0292,-0.0193,-0.0085,0.0,0.0,-0.0036,0.0009,0.0007,-0.0017,0.0016,44.86
1308801671,합천수상태양광주식회사,,,,,,,,,0.0023,0.0005,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018,0.0034,44.72
6328101412,주식회사팜양주,,,,,,,,0.0009,0.0036,0.0002,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,-0.0034,0.0024,44.55
3298600676,솔라시도태양광발전주식회사,,,,,,,0.0027,0.009,0.0066,0.0023,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,-0.0024,-0.0043,0.003,44.53
1298202760,한국지역난방공사,0.0151,0.005,0.0051,0.0072,0.0084,0.0522,0.0015,0.0219,0.0733,0.0029,0.0036,-0.0101,0.0001,0.0021,0.0012,0.0438,-0.0507,0.0204,0.0514,-0.0704,0.0007,44.44
1378142354,우주자원주식회사,,,,,,,,,0.0007,0.0012,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0004,44.35
6168187062,탐라해상풍력발전주식회사,0.0095,0.0116,0.0052,0.0027,0.0003,0.0018,0.0076,0.0016,0.0032,0.0071,0.0048,0.0021,-0.0064,-0.0025,-0.0024,0.0015,0.0058,-0.006,0.0016,0.0039,-0.0023,44.33
3038110411,참빛충북도시가스공업주식회사,0.0007,0.011,0.004,0.0013,0.001,0.0016,0.0014,0.0009,0.0008,0.0015,0.002,0.0103,-0.007,-0.0027,-0.0003,0.0006,-0.0002,-0.0005,-0.0001,0.0007,0.0005,44.24
3128679082,미추홀맑은물주식회사,,,,,,,,0.0014,0.0017,0.0005,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,-0.0012,0.0021,43.99
6118125488,거창풍력발전(주),,0.0008,0.0186,0.001,0.0003,0.0018,0.0032,0.0013,0.0023,0.0007,0.0025,0.0,0.0178,-0.0176,-0.0007,0.0015,0.0014,-0.0019,0.001,-0.0016,0.0018,43.91
1358113381,정일산업(주),0.0021,0.0027,,0.0002,0.0003,0.0003,0.0005,0.0003,0.0007,0.0002,0.002,0.0006,0.0,0.0,0.0001,0.0,0.0002,-0.0002,0.0004,-0.0005,0.0018,43.86
3088801158,태백가덕산풍력발전주식회사,,,,,,0.0008,0.0536,0.0019,0.0024,0.0004,0.0026,0.0,0.0,0.0,0.0,0.0,0.0528,-0.0517,0.0005,-0.002,0.0022,43.73
4148601269,이앤티스소재(주),,,,,0.0003,0.0022,0.0065,0.0009,0.0019,0.4305,0.0045,0.0,0.0,0.0,0.0,0.0019,0.0043,-0.0056,0.001,0.4286,-0.426,43.72
4098608106,남양나주씨앤지주식회사,0.0072,0.006,0.002,0.0028,0.0016,0.0022,0.0028,0.0014,0.0025,0.0004,0.0025,-0.0012,-0.004,0.0008,-0.0012,0.0006,0.0006,-0.0014,0.0011,-0.0021,0.0021,43.67
6108167336,주식회사이에스티,0.0004,0.0002,0.0003,0.025,0.001,0.0108,0.0005,0.0001,0.0002,0.0003,0.001,-0.0002,0.0001,0.0247,-0.024,0.0098,-0.0103,-0.0004,0.0001,0.0001,0.0007,43.54
5148138284,(주)대한실업,,,,,,0.0003,0.0107,0.0005,0.0005,0.0004,0.0027,0.0,0.0,0.0,0.0,0.0,0.0104,-0.0102,0.0,-0.0001,0.0023,43.5
4428700791,경기이엔티주식회사,,,,0.0005,0.0002,0.0003,0.001,0.0003,0.0005,0.0002,0.0019,0.0,0.0,0.0,-0.0003,0.0001,0.0007,-0.0007,0.0002,-0.0003,0.0017,43.36
1258628276,포승그린파워(주),,,0.001,0.011,0.0039,0.0056,0.0684,0.0066,0.0056,0.1551,0.0078,0.0,0.0,0.01,-0.0071,0.0017,0.0628,-0.0618,-0.001,0.1495,-0.1473,43.29
1258165499,(주)알엠,0.0009,0.001,0.0003,0.0008,0.0008,0.0004,0.0051,0.0066,0.0009,0.0365,0.0082,0.0001,-0.0007,0.0005,0.0,-0.0004,0.0047,0.0015,-0.0057,0.0356,-0.0283,43.05
1328113382,주식회사원보,0.0017,0.0021,0.0004,0.0009,0.0003,0.0006,0.0004,0.0004,0.0007,0.0001,0.0019,0.0004,-0.0017,0.0005,-0.0006,0.0003,-0.0002,0.0,0.0003,-0.0006,0.0018,43.02
6068198223,삼득산업(주),0.0014,0.0018,0.0018,0.0092,0.0041,0.0054,0.0041,0.0091,0.025,0.0013,0.0025,0.0004,0.0,0.0074,-0.0051,0.0013,-0.0013,0.005,0.0159,-0.0237,0.0012,42.78
2268106624,참빛영동도시가스공업주식회사,0.052,0.0032,0.0123,0.0069,0.0018,0.0018,0.0009,0.0013,0.0009,0.0011,0.0017,-0.0488,0.0091,-0.0054,-0.0051,0.0,-0.0009,0.0004,-0.0004,0.0002,0.0006,42.76
2188601695,포운,,,,,,,0.0008,0.0022,0.0032,0.0183,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.001,0.0151,-0.014,42.7
1248125854,(주)오성개발,,,,0.0002,0.0002,0.0004,0.001,0.0004,0.0007,0.0001,0.0018,0.0,0.0,0.0,0.0,0.0002,0.0006,-0.0006,0.0003,-0.0006,0.0017,42.57
6668601759,주식회사센트로음성,,,,,,,0.002,0.0598,0.0075,0.0004,0.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0578,-0.0523,-0.0071,0.0042,42.5
