변수그룹,변수,비교,평균(A),평균(B),평균차(A-B),F(Scheffe),p값,유의성
기본 재무비율,재고자산보유기간,도입기 vs 쇠퇴기,685.6727,626.3329,59.3399,3.277,0.3511,n.s.
기본 재무비율,재고자산보유기간,성장기 vs 성숙기,444.7091,408.9489,35.7602,1.4988,0.6826,n.s.
기본 재무비율,재고자산보유기간,성장기 vs 쇠퇴기,444.7091,626.3329,-181.6238,28.1867,0.0,***
기본 재무비율,재고자산보유기간,성숙기 vs 쇠퇴기,408.9489,626.3329,-217.384,56.1532,0.0,***
기본 재무비율,매입채무회전율,도입기 vs 성장기,487.1815,335.4979,151.6836,12.5096,0.0059,**
기본 재무비율,매입채무회전율,도입기 vs 성숙기,487.1815,404.2534,82.9281,5.3622,0.1475,n.s.
기본 재무비율,매입채무회전율,도입기 vs 쇠퇴기,487.1815,481.2148,5.9668,0.0196,0.9993,n.s.
기본 재무비율,매입채무회전율,성장기 vs 성숙기,335.4979,404.2534,-68.7555,3.2721,0.3518,n.s.
기본 재무비율,매입채무회전율,성장기 vs 쇠퇴기,335.4979,481.2148,-145.7169,10.7146,0.0135,*
기본 재무비율,매입채무회전율,성숙기 vs 쇠퇴기,404.2534,481.2148,-76.9613,4.1565,0.2454,n.s.
기본 재무비율,매입채무지급기간,도입기 vs 성장기,1131.4642,498.7318,632.7323,50.7133,0.0,***
기본 재무비율,매입채무지급기간,도입기 vs 성숙기,1131.4642,378.2884,753.1758,103.0491,0.0,***
기본 재무비율,매입채무지급기간,도입기 vs 쇠퇴기,1131.4642,837.9609,293.5033,11.0303,0.0117,*
기본 재무비율,매입채무지급기간,성장기 vs 성숙기,498.7318,378.2884,120.4435,2.3393,0.5052,n.s.
기본 재무비율,매입채무지급기간,성장기 vs 쇠퇴기,498.7318,837.9609,-339.2291,13.5288,0.0037,**
기본 재무비율,매입채무지급기간,성숙기 vs 쇠퇴기,378.2884,837.9609,-459.6725,34.5454,0.0,***
기본 재무비율,현금전환주기_CCC,도입기 vs 성장기,651.4091,417.0639,234.3452,63.8764,0.0,***
기본 재무비율,현금전환주기_CCC,도입기 vs 성숙기,651.4091,405.5467,245.8624,100.8282,0.0,***
기본 재무비율,현금전환주기_CCC,도입기 vs 쇠퇴기,651.4091,625.8071,25.6019,0.7706,0.8565,n.s.
기본 재무비율,현금전환주기_CCC,성장기 vs 성숙기,417.0639,405.5467,11.5172,0.1964,0.9782,n.s.
기본 재무비율,현금전환주기_CCC,성장기 vs 쇠퇴기,417.0639,625.8071,-208.7433,47.0375,0.0,***
기본 재무비율,현금전환주기_CCC,성숙기 vs 쇠퇴기,405.5467,625.8071,-220.2605,72.8305,0.0,***
기본 재무비율,영업CF_유동부채,도입기 vs 성장기,-48.1014,23.3047,-71.4061,119.7782,0.0,***
기본 재무비율,영업CF_유동부채,도입기 vs 성숙기,-48.1014,57.9975,-106.0989,379.2264,0.0,***
기본 재무비율,영업CF_유동부채,도입기 vs 쇠퇴기,-48.1014,-44.812,-3.2894,0.2569,0.9679,n.s.
기본 재무비율,영업CF_유동부채,성장기 vs 성숙기,23.3047,57.9975,-34.6928,35.9939,0.0,***
기본 재무비율,영업CF_유동부채,성장기 vs 쇠퇴기,23.3047,-44.812,68.1167,101.1592,0.0,***
기본 재무비율,영업CF_유동부채,성숙기 vs 쇠퇴기,57.9975,-44.812,102.8095,320.4687,0.0,***
기본 재무비율,영업CF_총부채,도입기 vs 성장기,-29.5329,15.595,-45.128,135.3438,0.0,***
기본 재무비율,영업CF_총부채,도입기 vs 성숙기,-29.5329,40.5803,-70.1133,468.5083,0.0,***
기본 재무비율,영업CF_총부채,도입기 vs 쇠퇴기,-29.5329,-29.4248,-0.1082,0.0008,1.0,n.s.
기본 재무비율,영업CF_총부채,성장기 vs 성숙기,15.595,40.5803,-24.9853,52.8154,0.0,***
기본 재무비율,영업CF_총부채,성장기 vs 쇠퇴기,15.595,-29.4248,45.0198,125.0099,0.0,***
기본 재무비율,영업CF_총부채,성숙기 vs 쇠퇴기,40.5803,-29.4248,70.0051,420.3568,0.0,***
기본 재무비율,FCF,도입기 vs 성장기,-6011.7768,-1567.7079,-4444.0689,23.3083,0.0,***
기본 재무비율,FCF,도입기 vs 성숙기,-6011.7768,4898.8411,-10910.618,201.4736,0.0,***
기본 재무비율,FCF,도입기 vs 쇠퇴기,-6011.7768,-2590.8898,-3420.8871,13.9607,0.003,**
기본 재무비율,FCF,성장기 vs 성숙기,-1567.7079,4898.8411,-6466.5491,62.8258,0.0,***
기본 재무비율,FCF,성장기 vs 쇠퇴기,-1567.7079,-2590.8898,1023.1819,1.1467,0.7658,n.s.
기본 재무비율,FCF,성숙기 vs 쇠퇴기,4898.8411,-2590.8898,7489.7309,85.4464,0.0,***
기본 재무비율,FCF_총자산,도입기 vs 성장기,-24.2792,-3.2591,-21.0202,112.2777,0.0,***
기본 재무비율,FCF_총자산,도입기 vs 성숙기,-24.2792,5.8108,-30.0901,329.9412,0.0,***
기본 재무비율,FCF_총자산,도입기 vs 쇠퇴기,-24.2792,-17.4888,-6.7905,11.8441,0.008,**
기본 재무비율,FCF_총자산,성장기 vs 성숙기,-3.2591,5.8108,-9.0699,26.6115,0.0,***
기본 재무비율,FCF_총자산,성장기 vs 쇠퇴기,-3.2591,-17.4888,14.2297,47.7532,0.0,***
기본 재무비율,FCF_총자산,성숙기 vs 쇠퇴기,5.8108,-17.4888,23.2996,178.0446,0.0,***
기본 재무비율,매출액증가율,도입기 vs 성장기,21.468,11.9384,9.5296,5.224,0.1564,n.s.
기본 재무비율,매출액증가율,도입기 vs 성숙기,21.468,6.9065,14.5615,17.4919,0.0006,***
기본 재무비율,매출액증가율,도입기 vs 쇠퇴기,21.468,1.2394,20.2286,23.7941,0.0,***
기본 재무비율,매출액증가율,성장기 vs 성숙기,11.9384,6.9065,5.0319,1.8542,0.6033,n.s.
기본 재무비율,매출액증가율,성장기 vs 쇠퇴기,11.9384,1.2394,10.699,6.1113,0.1067,n.s.
기본 재무비율,매출액증가율,성숙기 vs 쇠퇴기,6.9065,1.2394,5.6671,2.3845,0.4967,n.s.
기본 재무비율,영업이익증가율,도입기 vs 성장기,-46.8641,-7.2127,-39.6514,11.9523,0.0077,**
기본 재무비율,영업이익증가율,도입기 vs 성숙기,-46.8641,2.5558,-49.4199,26.626,0.0,***
기본 재무비율,영업이익증가율,도입기 vs 쇠퇴기,-46.8641,-42.4696,-4.3945,0.1484,0.9855,n.s.
기본 재무비율,영업이익증가율,성장기 vs 성숙기,-7.2127,2.5558,-9.7685,0.9235,0.8198,n.s.
기본 재무비율,영업이익증가율,성장기 vs 쇠퇴기,-7.2127,-42.4696,35.257,8.7703,0.0327,*
기본 재무비율,영업이익증가율,성숙기 vs 쇠퇴기,2.5558,-42.4696,45.0255,19.8912,0.0002,***
기본 재무비율,순이익증가율,도입기 vs 성장기,-72.8312,-26.0519,-46.7793,7.8899,0.0486,*
기본 재무비율,순이익증가율,도입기 vs 성숙기,-72.8312,8.2564,-81.0875,33.9973,0.0,***
기본 재무비율,순이익증가율,도입기 vs 쇠퇴기,-72.8312,-36.36,-36.4712,4.8478,0.1836,n.s.
기본 재무비율,순이익증가율,성장기 vs 성숙기,-26.0519,8.2564,-34.3082,5.4026,0.1449,n.s.
기본 재무비율,순이익증가율,성장기 vs 쇠퇴기,-26.0519,-36.36,10.3081,0.3556,0.9493,n.s.
기본 재무비율,순이익증가율,성숙기 vs 쇠퇴기,8.2564,-36.36,44.6163,9.2633,0.0262,*
기본 재무비율,EBITDA증가율,도입기 vs 성장기,-32.157,13.3415,-45.4985,22.6807,0.0,***
기본 재무비율,EBITDA증가율,도입기 vs 성숙기,-32.157,10.0516,-42.2086,27.992,0.0,***
기본 재무비율,EBITDA증가율,도입기 vs 쇠퇴기,-32.157,-43.9107,11.7537,1.53,0.6754,n.s.
기본 재무비율,EBITDA증가율,성장기 vs 성숙기,13.3415,10.0516,3.2899,0.151,0.9851,n.s.
기본 재무비율,EBITDA증가율,성장기 vs 쇠퇴기,13.3415,-43.9107,57.2522,33.3302,0.0,***
기본 재무비율,EBITDA증가율,성숙기 vs 쇠퇴기,10.0516,-43.9107,53.9623,41.1771,0.0,***
기본 재무비율,총자산증가율,도입기 vs 성장기,12.7453,17.9931,-5.2478,3.8765,0.2754,n.s.
기본 재무비율,총자산증가율,도입기 vs 성숙기,12.7453,5.7077,7.0376,9.998,0.0188,*
기본 재무비율,총자산증가율,도입기 vs 쇠퇴기,12.7453,-13.8006,26.5459,100.2689,0.0,***
기본 재무비율,총자산증가율,성장기 vs 성숙기,17.9931,5.7077,12.2854,27.0466,0.0,***
기본 재무비율,총자산증가율,성장기 vs 쇠퇴기,17.9931,-13.8006,31.7937,132.0573,0.0,***
기본 재무비율,총자산증가율,성숙기 vs 쇠퇴기,5.7077,-13.8006,19.5083,69.1416,0.0,***
기본 재무비율,유형자산증가율,도입기 vs 성장기,49.0052,46.2049,2.8003,0.0792,0.9942,n.s.
기본 재무비율,유형자산증가율,도입기 vs 성숙기,49.0052,18.8757,30.1295,13.1476,0.0044,**
기본 재무비율,유형자산증가율,도입기 vs 쇠퇴기,49.0052,11.0977,37.9075,14.6699,0.0022,**
기본 재무비율,유형자산증가율,성장기 vs 성숙기,46.2049,18.8757,27.3291,9.6026,0.0225,*
기본 재무비율,유형자산증가율,성장기 vs 쇠퇴기,46.2049,11.0977,35.1072,11.5525,0.0092,**
기본 재무비율,유형자산증가율,성숙기 vs 쇠퇴기,18.8757,11.0977,7.778,0.7886,0.8522,n.s.
기본 재무비율,자기자본증가율,도입기 vs 성장기,11.6532,17.9481,-6.2948,1.5392,0.6733,n.s.
기본 재무비율,자기자본증가율,도입기 vs 성숙기,11.6532,12.3631,-0.7099,0.0281,0.9988,n.s.
기본 재무비율,자기자본증가율,도입기 vs 쇠퇴기,11.6532,-9.5026,21.1559,17.5741,0.0006,***
기본 재무비율,자기자본증가율,성장기 vs 성숙기,17.9481,12.3631,5.5849,1.5424,0.6726,n.s.
기본 재무비율,자기자본증가율,성장기 vs 쇠퇴기,17.9481,-9.5026,27.4507,27.1661,0.0,***
기본 재무비율,자기자본증가율,성숙기 vs 쇠퇴기,12.3631,-9.5026,21.8658,23.9702,0.0,***
기본 재무비율,부채증가율,도입기 vs 성장기,33.0497,29.1606,3.8892,0.7323,0.8656,n.s.
기본 재무비율,부채증가율,도입기 vs 성숙기,33.0497,8.8086,24.2411,40.7984,0.0,***
기본 재무비율,부채증가율,도입기 vs 쇠퇴기,33.0497,3.1692,29.8805,43.6945,0.0,***
기본 재무비율,부채증가율,성장기 vs 성숙기,29.1606,8.8086,20.352,25.5284,0.0,***
기본 재무비율,부채증가율,성장기 vs 쇠퇴기,29.1606,3.1692,25.9914,30.3541,0.0,***
기본 재무비율,부채증가율,성숙기 vs 쇠퇴기,8.8086,3.1692,5.6394,1.9872,0.5752,n.s.
기본 재무비율,영업현금흐름증가율,도입기 vs 성장기,-78.1371,39.3371,-117.4741,74.2532,0.0,***
기본 재무비율,영업현금흐름증가율,도입기 vs 성숙기,-78.1371,36.9877,-115.1247,102.2675,0.0,***
기본 재무비율,영업현금흐름증가율,도입기 vs 쇠퇴기,-78.1371,-57.9618,-20.1753,2.2139,0.5293,n.s.
기본 재무비율,영업현금흐름증가율,성장기 vs 성숙기,39.3371,36.9877,2.3494,0.0378,0.9981,n.s.
기본 재무비율,영업현금흐름증가율,성장기 vs 쇠퇴기,39.3371,-57.9618,97.2989,47.2756,0.0,***
기본 재무비율,영업현금흐름증가율,성숙기 vs 쇠퇴기,36.9877,-57.9618,94.9495,62.6076,0.0,***
기본 재무비율,FCF증가율,도입기 vs 성장기,-85.0731,-18.9725,-66.1006,10.6924,0.0137,*
기본 재무비율,FCF증가율,도입기 vs 성숙기,-85.0731,29.4989,-114.572,46.0669,0.0,***
기본 재무비율,FCF증가율,도입기 vs 쇠퇴기,-85.0731,-40.6465,-44.4266,4.8824,0.181,n.s.
기본 재무비율,FCF증가율,성장기 vs 성숙기,-18.9725,29.4989,-48.4714,7.3194,0.0627,n.s.
기본 재무비율,FCF증가율,성장기 vs 쇠퇴기,-18.9725,-40.6465,21.6739,1.0669,0.7851,n.s.
기본 재무비율,FCF증가율,성숙기 vs 쇠퇴기,29.4989,-40.6465,70.1454,15.5408,0.0014,**
기본 재무비율,ROA변화,도입기 vs 성장기,-4.9336,-2.4104,-2.5232,2.2232,0.5275,n.s.
기본 재무비율,ROA변화,도입기 vs 성숙기,-4.9336,-0.9828,-3.9508,7.8165,0.0502,n.s.
기본 재무비율,ROA변화,도입기 vs 쇠퇴기,-4.9336,-5.3272,0.3935,0.0547,0.9967,n.s.
기본 재무비율,ROA변화,성장기 vs 성숙기,-2.4104,-0.9828,-1.4276,0.906,0.824,n.s.
기본 재무비율,ROA변화,성장기 vs 쇠퇴기,-2.4104,-5.3272,2.9167,2.7571,0.4308,n.s.
기본 재무비율,ROA변화,성숙기 vs 쇠퇴기,-0.9828,-5.3272,4.3443,8.5061,0.0369,*
기본 재무비율,영업이익률변화,도입기 vs 성장기,-31.4279,-5.2396,-26.1883,10.1275,0.0177,*
기본 재무비율,영업이익률변화,도입기 vs 성숙기,-31.4279,-4.3732,-27.0547,15.5004,0.0015,**
기본 재무비율,영업이익률변화,도입기 vs 쇠퇴기,-31.4279,-32.9483,1.5204,0.0345,0.9983,n.s.
기본 재무비율,영업이익률변화,성장기 vs 성숙기,-5.2396,-4.3732,-0.8665,0.0141,0.9996,n.s.
기본 재무비율,영업이익률변화,성장기 vs 쇠퇴기,-5.2396,-32.9483,27.7087,10.5223,0.0148,*
기본 재무비율,영업이익률변화,성숙기 vs 쇠퇴기,-4.3732,-32.9483,28.5752,15.5624,0.0014,**
기본 재무비율,유동비율변화,도입기 vs 성장기,-55.0295,-13.8547,-41.1749,4.5519,0.208,n.s.
기본 재무비율,유동비율변화,도입기 vs 성숙기,-55.0295,1.86,-56.8896,12.4612,0.0061,**
기본 재무비율,유동비율변화,도입기 vs 쇠퇴기,-55.0295,-51.9904,-3.0392,0.0251,0.999,n.s.
기본 재무비율,유동비율변화,성장기 vs 성숙기,-13.8547,1.86,-15.7147,0.8441,0.8389,n.s.
기본 재무비율,유동비율변화,성장기 vs 쇠퇴기,-13.8547,-51.9904,38.1357,3.6239,0.3053,n.s.
기본 재무비율,유동비율변화,성숙기 vs 쇠퇴기,1.86,-51.9904,53.8504,10.0488,0.0183,*
