금융비용부담률,매출총이익률_diff,총자본영업이익률_diff,영업CF_총부채_diff,ROA_ratio,ROA변화,매출원가율,현금ROA,금융비용대매출액_ratio_industry,순이익률_ratio,ROE_diff,순운전자본대총자본_ratio_industry,매입채무지급기간_diff,비유동장기적합률_ratio,매출액순이익률_diff_industry,영업이익률_ratio,매출채권회전율_diff,판관비율,부채비율,유보율_diff,자기자본비율_diff_industry,총자산회전율_ratio,순이익증가율_diff,자본잠식률,부채비율변화,장기부채비율,현금ROE_ratio,유동비율변화_diff,자기자본증가율,유형자산비율_ratio,총자산증가율_diff_industry,순운전자본비율_diff,FCF_총자산_ratio,영업현금흐름비율_diff,ROIC_diff,유동자산회전율,유동비율_ratio,순운전자본회전율_diff,장기부채의존도,유형자산회전율_diff,유형자산증가율_ratio_industry,비유동비율_ratio,매출액증가율,총부채비율,비유동자산회전율_ratio,차입금의존도_ratio_industry,재고자산보유기간_ratio,감가상각비율,영업CF_유동부채_diff,투하자본회전율_ratio,업력,순차입금비율
-0.55409485,-0.08745468,0.5747615,-0.22461309,-0.10288291,-1.0947567,-0.055846192,0.20103173,-0.24707146,-0.26381323,-0.028950028,-0.13735521,-0.058293946,-0.09279753,-0.58654207,1.0999764,0.098057084,-0.10641835,-0.029712144,-0.033684578,-0.0067579173,-0.10020815,-0.0061346283,-0.20231286,0.018304149,-0.15680377,-0.003038404,0.19355504,0.020390777,0.07404145,0.009965661,-0.07430806,0.054461144,-0.036646105,-0.013492369,-0.017108692,-0.009302627,0.010282457,0.10049233,0.17467542,0.022001797,0.14577213,-1.4624538,-0.055097997,0.118866,-0.08651759,0.022755995,-0.03707798,-0.52871686,-0.20032494,-0.05582777,-0.294697
0.19430186,-0.0140830185,0.587566,-0.04392935,0.10689241,-3.3994856,0.0129372645,-0.101074405,0.018798318,0.14415115,-0.01662833,-0.04179872,-0.0606506,0.003471326,0.13404877,0.46010557,-0.13172576,-0.0076982263,-0.063152395,0.0758244,-0.06863723,0.043016348,0.007351702,-0.17931475,0.003726625,-0.072102904,-0.08554393,-0.07236766,-0.13515374,-0.23763593,-0.062025324,0.019726014,-0.0575298,0.03541106,0.057726,-0.029042348,0.0069570867,-0.13353752,-0.07235199,-0.072221234,-0.09029684,0.004001323,0.2783186,-0.0019435941,0.040330097,-0.023755021,-0.008562625,0.015216128,0.10401664,-0.053864423,-0.088060096,-0.024604823
0.47848886,-0.041912064,0.6550431,0.017969975,0.14430502,-0.13351421,0.011800101,-0.094705306,0.10350846,0.16946507,-0.017029375,0.15961125,-0.055156123,0.059257127,0.20993063,0.69711953,-0.03071259,0.0040895347,-0.0050537293,-0.019933956,-0.0020174661,0.04404971,-0.01682383,-0.25564545,-0.049884085,-0.055538442,-0.07200446,-0.07896286,0.06462073,-0.49541166,-0.015704636,0.0049116835,-0.042661794,0.08068584,0.054596458,-0.0055971122,0.010815767,0.011052463,-0.052506756,-0.06582455,0.0059741167,0.0405132,0.097772844,6.7867455e-05,0.045856263,-0.01424784,0.008289577,0.012800848,0.12549263,-0.021418117,-0.040107284,0.016501864
-0.55720377,-0.036816686,-2.1410003,-0.024867637,-0.108302176,-0.63965183,-0.02221897,-0.113534465,-0.101970784,-0.19026186,0.0007921229,-0.051996667,-0.11077258,-0.08098873,0.179214,-1.4655054,-0.046628486,0.0041513275,-0.020394681,0.048601817,-0.040085394,-0.055811163,0.010693535,-0.3244192,-0.077774346,-0.025136314,-0.07704905,-0.064953424,-0.13338313,0.02095202,-0.16696915,-0.03645363,-0.06638959,-0.02525645,-0.28673452,-0.0391063,-0.11233798,-0.2709896,-0.045057222,0.052002292,-0.13783284,-0.014704696,0.0072267908,-0.002448845,-0.22256441,-0.015151717,-0.013713406,0.019028235,0.060378946,-0.08307611,0.009832577,-0.110124126
-0.40967533,0.034161042,-0.4099823,-0.078661844,-0.1068161,0.13326149,0.006068033,0.033839446,-0.2864774,-0.19573107,0.003547249,-0.053623162,-0.116404876,-0.11269891,0.25959212,-1.6433786,-0.03249069,0.03698995,-0.00947746,0.047670435,-0.016760372,0.0016380869,0.02626786,-0.28671095,-0.008126952,0.03919997,-0.05337367,-0.07753737,-0.050186392,0.063951954,0.011639954,-0.028990347,-0.056626536,-0.011547694,-0.31682965,0.024498861,-0.026032764,-0.0019266387,-0.038339283,0.11609601,-0.04910651,-0.030763121,-0.021358421,-0.0088924905,-0.10480623,0.029199015,0.0019106339,0.012762748,0.03838003,-0.050620172,-0.028266491,-0.086386114
-0.49216568,0.028832957,0.041485954,-0.030036982,-0.048082307,-0.011663455,0.005555127,0.03554254,-0.48408553,-0.14985724,0.011688726,-0.06439317,-0.11883427,-0.086278655,0.21411595,-1.2867875,-0.007114798,-0.030231064,-0.010924353,0.06359385,-0.03881905,-0.004923549,0.013968979,-0.23842502,-0.045914758,-0.0049004923,-0.03575852,-0.08569346,0.03295247,0.04927249,-0.0700667,-0.036537237,0.037570484,-0.03900212,0.0075221667,-0.03938956,-0.0077288565,0.061471254,-0.05836792,0.112291455,-0.07467112,-0.031520594,0.1364641,0.0035773213,-0.0904632,0.030365221,-0.009464895,0.022856737,0.03591204,-0.055064023,-0.014167432,-0.08286378
-0.8090128,-0.018049588,-1.8230288,-0.13790111,-0.41237348,-1.6543192,-0.0046866955,-0.17129338,-0.47093436,-0.16415209,-0.01684177,-0.11396335,-0.023748815,-0.13691932,-0.4331284,-1.6600717,0.09659376,-0.113827474,-0.08928387,-0.011409774,-0.016081914,-0.10941715,0.04728348,-0.25775728,-0.2241006,-0.0042502885,-0.052507132,-0.015461481,-0.1771252,0.06286301,-0.148801,-0.071588114,-0.045327492,-0.09860779,-0.45196718,-0.065771274,-0.030054303,-0.21144882,-0.051349077,0.019779991,0.092855,-0.2717325,0.036004003,-0.0070044715,-0.33884236,0.002465819,-0.017969316,0.009815997,-0.06744476,-0.10547233,-0.04583234,-0.10827918
-0.7876458,0.029427607,-2.0635736,-0.14079458,-0.4710805,-0.009952901,-0.00439824,0.20496623,-0.6168584,-0.28376344,-0.038135447,-0.059566475,-0.008954809,-0.10628527,-0.6040618,-2.0305345,0.103587754,-0.007795831,-0.023029238,-0.030417148,0.017248021,-0.112530395,0.031713136,-0.27392226,0.039076682,-0.05697493,-0.18578476,0.03253685,-0.12704957,0.09158153,-0.036175717,-0.1440734,-0.03510386,-0.035088934,-0.5489043,-0.05755937,-0.08183868,-0.030583207,0.13379273,0.068450116,-0.2416023,-0.07390292,0.16687037,-0.020845735,-0.2672272,-0.027227687,0.0049351486,-0.014793626,-0.24973926,-0.05226489,-0.047398098,-0.45353886
-1.0105361,0.029966218,-2.2157736,0.008153638,-0.43374684,0.7091693,0.0008748044,-0.15915346,-0.6252525,-0.28931183,-0.029205292,-0.08657861,0.0041044434,-0.09348784,-0.4887163,-2.002481,0.007997684,-0.09853765,-0.031770337,-0.03144198,0.049964078,-0.122684404,0.044281553,-0.25922006,0.005095253,-0.146829,-0.102623,0.20178588,-0.17052531,0.057988003,-0.069492,-0.12527429,-0.050606105,-0.061509352,-0.5736688,-0.06066811,-0.027368853,0.02767656,0.12243552,0.081279255,-0.09032004,-0.047908355,0.18029389,-0.112486154,-0.32495686,-0.025793476,0.0071838982,0.0067564393,0.057739068,-0.08197978,0.0036137442,-0.37679288
-1.5727926,0.015807519,-1.8279394,-0.020946726,-0.36890957,-0.25530067,-0.021671483,-0.0015891069,-0.9553522,-0.15781617,-0.013576788,-0.0751773,-0.04913579,-0.12843873,-0.49491897,-1.6426805,-0.01940778,-0.09253963,-0.041254237,0.124677286,0.06347835,-0.04619378,-0.0055093984,0.09896638,-0.21334182,-0.10043493,-0.034658227,-0.101981044,-0.07289306,0.03805703,-0.1064579,-0.1828345,-0.02462731,-0.0028308341,-0.49093628,-0.08278803,-0.14249207,-0.18166691,0.13242105,0.027898505,-0.089584574,-0.2522603,0.09977509,-0.027848072,-0.30231375,-0.11405653,-9.624078e-05,-0.017501708,0.074163646,-0.041567005,0.027217133,-0.21365032
-1.480317,0.018339844,-1.9632378,0.014208565,-0.36654082,-0.03405391,0.0072474657,0.030641273,-1.0739846,-0.17353204,-0.02701422,-0.05785496,0.009686856,-0.07195203,-0.49898046,-1.6487781,-0.12127625,-0.029412962,-0.04148662,0.047916446,0.07382265,-0.15386048,0.04164971,-0.10582325,-0.024069153,-0.016842563,-0.0061522485,0.06281744,-0.059585817,0.05502945,-0.07910441,-0.11248618,-0.020701017,-0.016867276,-0.5455705,-0.08364211,-0.14130227,-0.025425665,0.09523366,0.047069393,-0.12916295,-0.049160954,0.1702011,-0.030934393,-0.3070545,-0.14675628,-0.0079700565,-0.031878885,0.028004944,-0.052788995,-0.021598905,-0.3291206
-1.7587681,-0.09317347,0.6074891,0.005649225,0.12288297,-0.66382194,0.04461298,0.004926155,-0.8230654,0.17878263,-0.0063265683,-0.14846961,-0.07332541,-0.1492607,0.1046681,0.7805359,0.085131764,-0.0056175347,-0.029106334,-0.055588312,0.015548128,0.020996567,-0.04241991,0.006282254,0.09195596,0.017507438,-0.031745393,-0.0066935383,-0.034979627,0.07265222,0.037270397,-0.17945606,-0.017824564,-0.02561365,0.043103706,-0.09440468,-0.101246275,-0.001342501,0.06755714,-0.0078287,0.10040159,0.056014024,-1.2966236,-0.035426687,-0.3710144,-0.118692756,0.0031213863,-0.05454742,0.12566805,-0.055777267,0.01741328,-0.087268144
0.35208791,0.04386988,-0.026858281,-0.45380807,0.07457197,-3.4674687,-0.0011650226,-0.26533338,0.15673845,0.14508308,-0.09444147,-0.04551374,-0.19664359,0.019914113,0.1170015,0.18723638,-0.081525356,-0.11703414,8.375544e-05,-0.020946994,0.011010173,-0.10933069,-0.05124572,0.32193103,0.021715697,-0.081216104,0.05623098,0.0067189876,0.014313738,-0.19076918,-0.0029930938,-0.0028378577,0.022352066,-0.06689885,0.020223984,-0.08550853,0.012291967,-0.12372449,-0.017096743,-0.14903137,-0.044219684,-0.15813866,0.07604364,0.006331415,-0.074200355,0.12664537,-0.41398585,0.012599831,-1.3387737,0.018073494,-0.095780775,0.05684268
0.7762297,0.044962805,-1.6778088,0.005495808,-0.15982853,-1.9504943,0.025704196,0.01347686,0.1749417,-0.3212775,-0.28347585,-0.03753757,-0.013356924,-0.010143128,-0.39633024,-1.2185234,-0.1335677,-0.07071447,0.024678893,0.08833345,-0.026540525,0.0458766,-0.02215321,-0.24579753,0.015980946,-0.058030657,-0.08865049,-0.057155028,0.013028177,-0.38853896,-0.027040377,-0.00847294,-0.0047744,-0.022725182,-0.21296644,-0.030458992,0.025899412,0.02821285,-0.059830006,-0.06591996,-0.07321698,0.094168045,0.15272576,0.026271056,0.054416884,-0.0028753867,0.042324293,-0.029667454,0.07234906,-0.032524925,-0.026452357,0.124960855
0.80898964,0.013153631,-2.0298946,0.022351095,-0.0677669,-0.15566446,0.014608409,0.040297296,0.11501983,-0.31761378,-0.023803143,0.11144285,-0.0040885187,0.1514006,-0.22292237,-1.5412195,-0.11941499,-0.016437273,0.03390155,0.05023146,-0.0146432165,0.040174115,0.0049495907,-0.26410124,0.109267496,-0.08204887,-0.10592054,-0.06187964,-0.15178579,-0.51257676,-0.0055789696,0.009708154,-0.0014185368,-0.05615246,-0.16324122,-0.0458308,-0.005098385,0.042781293,-0.06360561,-0.10430497,-0.080580816,0.09668786,0.04484317,0.025776023,0.049675122,0.052646846,-0.03477419,-0.020930046,0.036425862,-0.045904025,-0.034828562,0.21216464
-0.4192989,-0.07969245,-1.8445953,-0.055177175,-0.20049398,-1.6499665,-0.009211743,0.042928945,-0.17690858,-0.16260813,-0.009962665,-0.038689326,-0.021937579,-0.055360075,-0.38255027,-1.7033759,-0.08486648,-0.021649038,-0.02983252,-0.006911594,-0.017423782,-0.021564795,-0.12044787,-0.3387015,0.012519547,0.04748047,-0.00095034903,0.1982594,-0.19446446,-0.079821244,-0.08848976,-0.038377155,0.022059523,-0.021272505,-0.39956433,-0.025782056,-0.02314732,-0.18317609,-0.076103665,-0.04841623,0.022270232,-0.016885659,0.22012438,-0.010870415,-0.042365026,-0.026975317,0.0038161841,-0.024583615,0.042476993,-0.05481034,-0.032306343,-0.14492704
-0.093358986,-0.082691744,-2.1720552,-0.06247338,-0.33134887,-0.8825578,-0.028751444,0.06347204,-0.10680935,-0.33805537,-0.0115314005,-0.04991337,-0.0072712926,-0.03619496,-0.6602754,-1.903137,-0.04963712,-0.024150591,-0.029264651,-0.026172386,-0.010984668,-0.008670185,-0.0058667636,-0.3210501,-0.005987928,0.056394763,-0.03639249,-0.04216516,-0.08819796,-0.20302032,-0.12830089,-0.03425027,-0.023648823,-0.0031517022,-0.43748724,0.03328506,-0.006423677,-0.0015836502,-0.025076658,-0.050589804,-0.18331172,-0.060213573,-0.041033693,-0.009298459,-0.06532984,0.02497788,0.016112506,-0.030222636,-0.005056165,-0.1388666,-0.020522172,-0.14094695
-0.35938397,-0.08182819,-2.1634233,0.023014257,-0.2488638,-0.750372,-0.08167803,0.039008956,-0.17927396,-0.22313811,-0.028919345,-0.10480078,-0.056482214,-0.057611488,-0.5168997,-1.722214,0.006235289,-0.011625502,-0.04976821,-0.03833288,0.009242171,0.0070741735,-0.01271743,-0.29075888,-0.0012778768,-0.053424653,-0.040927403,0.12923169,-0.056818455,-0.10381888,-0.0022151084,0.03948443,-0.035997115,-0.051457006,-0.41394415,0.026249347,-0.0070097037,0.030214384,-0.056661386,-0.05305471,-0.0823669,-0.06375225,0.1301752,-0.0057443576,-0.036119193,0.0147135835,0.0546856,-0.049186293,0.008007907,-0.06269312,-0.051890578,-0.12146023
-0.8251113,-0.0040760566,-2.2215543,0.015212186,-0.36193913,0.259267,0.0043839766,-0.16832231,-0.53273565,-0.1747705,-0.003740483,-0.055632755,-0.1111875,-0.1323976,-0.6115156,-2.0460382,-0.046054944,-0.026094692,-0.019808022,0.041415256,0.023346663,-0.013096327,-0.009149246,-0.20352046,-0.042801615,0.046375882,-0.045007966,-0.018880326,0.017693507,0.0538945,0.015346469,-0.023098622,-0.03753006,-0.016937489,-0.44608244,-0.04603358,-0.059686936,-0.20252019,-0.010460768,0.06834915,-0.31052136,-0.14462131,0.047869142,-0.032319732,-0.19779618,-0.124975875,0.010735391,0.0009426529,0.07246178,-0.079061136,0.014193284,-0.30010286
-0.7695995,-0.01693874,-2.1576092,-0.03987758,-0.32504326,-0.4163235,-0.008542995,0.023220703,-0.52306914,-0.26098025,0.012162926,-0.057204306,-0.018563446,-0.08312782,-0.61149603,-1.7471675,-0.11080673,-0.019557467,-0.023355374,0.02320193,0.0076426854,-0.06545966,0.03220955,-0.24868868,-0.078684665,0.020360975,0.012981539,-0.07867647,-0.05114501,0.046124812,-0.080786616,0.00421198,0.021859821,0.008169539,-0.45649543,-0.019062852,-0.010600515,0.01394025,0.16999963,0.084468424,0.15912847,-0.17376843,0.044075232,-0.014720443,-0.2045477,-0.08069002,0.021997828,-0.014148351,0.060665518,-0.066894725,-0.0062125605,-0.39951992
-0.8049025,-0.008579827,-2.1563103,0.01401667,-0.2975385,0.111330025,-0.008926308,-0.01259497,-0.563245,-0.24375944,0.008543472,-0.061363123,-0.009358224,-0.13725106,-0.6142774,-1.6994492,-0.1241563,-0.023855235,-0.02274191,0.039406348,0.0036594411,-0.035351485,0.019716572,-0.24536575,-0.00087460753,0.066140726,-0.019010877,-0.03867306,-0.06154334,0.079913236,-0.09100999,-0.024952756,-0.029988114,-0.0063065365,-0.44348043,-0.0110688545,-0.012103452,-0.015758554,-0.037918102,0.0823427,-0.0022080988,-0.15886007,0.06888297,-0.013444755,-0.177332,-0.09485694,0.01767964,0.01207776,0.033145394,-0.08557044,-0.037567962,-0.30016425
-0.40148985,0.0042005484,-1.984514,-0.007663518,-0.061837923,-1.7302921,0.0036133823,0.05750798,-0.14726165,-0.16851236,0.016564598,-0.036025405,-0.13444793,-0.020822886,-0.37936395,-1.4428002,-0.21904746,0.0010091433,-0.03158091,-0.035318773,0.0009484651,-0.04035839,-0.016927825,-0.3488297,0.07614693,-0.032377508,-0.037500445,0.06929897,-0.19776613,-0.15030515,-0.13769267,-0.039874528,-0.07120684,-0.02800766,-0.32416013,-0.053698283,-0.03185418,-0.2871841,-0.03838946,-0.12005407,-0.13395667,-0.03083668,0.113198005,0.0055518104,-0.03506253,-0.03509502,0.03839015,-0.0071044923,0.07985147,-0.036010325,0.024972696,-0.14090183
0.34794316,0.034718413,0.47497335,0.021612216,0.028522518,-0.2690802,0.0043540737,0.08926019,0.18119244,0.13430636,-0.030198295,-0.065705255,-0.06871781,0.0063166097,0.06526084,0.05924999,0.0006984505,0.061577454,-0.009870129,-0.04037386,0.019729258,0.03148062,-0.015191016,-0.33688223,-0.00864785,0.11794017,0.019664582,-0.046641465,0.017395908,-0.05083159,0.00071274233,0.00812383,0.06870883,-0.028758105,0.047172613,-0.0070294463,0.0109796,0.038029198,-0.03779963,-0.04241285,0.050136674,-0.016465558,-0.39758754,-0.0015323906,0.078093514,-0.017365007,-0.0006822096,0.005161768,0.06985286,-0.024618091,0.20978056,-0.030746609
0.30056307,-0.0096910065,0.7636405,0.06842108,-0.20455022,0.5535506,-0.0023471718,0.03006338,0.09467727,-0.11264888,0.017070374,-0.039910898,-0.046174288,-0.030178195,-0.5154485,0.9911328,0.018383866,0.013481375,-0.035858322,0.023722848,0.019542918,0.03842998,0.041860897,-0.31929052,0.09202139,-0.04549901,-0.0025671162,0.08210211,0.016421016,-0.022393122,0.08690747,-0.009068252,-0.040809885,-0.017554034,0.07767377,-0.0015508495,0.0029286654,-0.02574044,0.17592603,-0.08753437,0.021432957,-0.02226656,-0.2092699,-0.042243164,0.05388074,-0.18048583,-0.005535537,-0.015106874,0.12298775,0.0014600008,0.15083243,-0.17529336
0.10893875,-0.011649859,-1.4207504,-0.017168105,0.16230574,-0.1352955,0.0021489672,0.023671506,0.022834735,-0.1452729,-0.033257905,-0.058521397,-0.08046748,0.0026858146,0.18960609,-2.0357254,-0.03491384,-0.027247623,-0.04111039,-0.00840356,0.032646276,0.039020848,0.035064664,-0.25112882,-0.029045714,-0.043976538,-0.028009323,-0.039502837,-0.007352133,0.082944155,0.07211396,-0.010891399,-0.011185341,-0.020871364,0.07857184,-0.03497633,0.019907665,-0.20231429,-0.044491563,-0.074804455,0.0018510149,-0.040710736,0.059345044,0.04064686,0.089468494,-0.036576346,0.00028465665,-0.08405491,0.06651278,0.036599535,0.15591629,-0.16313651
0.51775813,-0.007290695,0.25735205,0.0077586523,0.046612743,-0.15493482,0.00040285417,0.050708387,0.058215547,0.29277027,-0.03595329,-0.06281762,-0.065041125,0.000449243,0.18728839,-1.53292,-0.010659951,-0.029310647,-0.029577754,-0.02943187,0.021226421,0.0477595,-0.0033003674,-0.26353335,-0.02311461,-0.027843658,0.004620892,-0.038806207,0.012059452,-0.09449774,0.028605636,-0.007775383,-0.05170255,-0.022798916,-0.0025071185,-0.023816332,0.016674709,0.054038785,-0.045791827,-0.076856434,-0.1322737,-0.038805485,0.054224115,0.04054454,0.09672734,0.013252395,-0.016091213,-0.021272246,0.099748,0.03338426,0.25204968,-0.061456498
0.24622756,-0.009809669,-1.6744192,-0.05229982,-0.17514734,0.6437115,0.0019813906,0.013222043,0.0017383562,-0.26244855,-0.00087347,-0.038952447,-0.05677266,0.0045491015,-0.57480884,-2.0345552,-0.01721296,-0.06806177,-0.02448492,-0.0370485,0.016615363,0.04871758,0.024247114,-0.29976085,-0.016842207,-0.0019386562,-0.051472694,-0.07690783,-0.06658794,-0.09700587,-0.009506328,-0.033264227,0.03379666,-0.19975297,0.17572023,-0.019664954,0.021751167,0.061694913,-0.051242262,-0.11639132,0.007021279,-0.047386985,0.02548381,-0.0021618307,0.089532025,0.011051003,-0.0031842843,-0.042050175,-0.05336898,0.027473418,0.18449117,-0.1572344
-1.2809197,0.01584399,-1.5842576,-0.15222068,-0.16447629,0.0060645584,-0.0015322578,0.024954077,-0.90226364,-0.13093944,-0.019944604,-0.08191271,-0.041525993,-0.114922225,-0.40207267,-1.8535151,0.040908996,0.0135787865,-0.034586247,0.03266245,0.010767826,0.049706053,-0.0077875317,-0.090704784,-0.007477097,-0.061924394,-0.07006613,0.1230751,-0.0033085751,0.119251676,0.013119134,-0.09890761,0.032099415,-0.00798055,-0.041261673,0.06506924,-0.049635287,-0.16447389,0.116312556,0.054834336,-0.061969317,-0.114357166,-0.006958604,-0.025713846,0.020218201,-0.16539039,0.020524267,-0.026617827,-0.34137532,-0.021402484,-0.048517607,-0.30226928
-1.469174,0.027268106,-1.6583072,-0.14557625,-0.2622813,0.24322894,0.012718788,0.04119223,-1.0869892,-0.16663526,-0.0005082041,-0.09950039,-0.0072588297,-0.15745574,-0.45599183,-1.617533,-0.051069155,-0.007250672,-0.044601902,0.1050965,0.024766002,0.036892656,-0.29244623,-0.15902351,-0.0513486,-0.07016915,0.02309737,-0.083088316,-0.06156448,0.10213273,-0.09714063,-0.06704922,-0.027233247,-0.035836257,-0.4543114,0.048999384,-0.13579224,-0.031821247,0.04485406,0.09803924,0.004164348,-0.17342167,0.12200989,-0.10606536,-0.058180198,-0.17739055,0.0142000755,-0.05711921,-0.2869021,-0.04575696,-0.16730808,-0.29983988
-1.4031947,0.024484498,-1.7333293,-0.12759466,-0.29740503,0.23225833,0.008832931,0.054131176,-1.0312011,-0.15869612,-0.025025573,-0.08255221,0.018495126,-0.14253823,-0.4494073,-1.7335316,-0.058930006,0.02221337,-0.02660837,0.07421781,0.0065504173,0.05455362,0.024411263,-0.14361645,-0.05572364,-0.08172146,-0.02914217,0.114248715,-0.0638608,0.10585428,-0.020154433,-0.053183936,0.0079767285,-0.031545192,-0.40785745,0.059394542,-0.05189162,-0.00010846695,0.12229468,0.09370172,0.0012335028,-0.12661895,0.02567926,-0.07671999,-0.015710533,-0.22398366,0.01441823,-0.08330327,-0.23462602,-0.015390139,-0.07843932,-0.40427735
-1.382513,-0.013043619,0.30885103,-0.25919297,0.067862816,-2.0522423,-0.022933723,-0.2815479,-0.8347156,-0.027107488,-0.08121339,-0.061430443,-0.19090475,-0.045863975,0.121643804,-0.96380466,-0.03959214,-0.18722335,-0.0065590697,0.04662937,-0.002732509,-0.15585266,-0.014327331,-0.07511677,-0.0040286067,0.04211405,-0.06925469,0.0007388247,0.044470366,0.04910385,-0.038564324,-0.042448327,-0.061846644,-0.0687741,0.0441824,-0.10885831,-0.051145043,-0.18902099,-0.046676826,-0.121575415,-0.05096229,-0.032817822,0.035071522,0.010087454,-0.043927055,-0.038495366,-0.38003564,-0.13260952,-0.8346307,-0.01323191,-0.0024556825,-0.27935484
-1.5284178,0.011418824,-1.8844068,-0.040823184,-0.24087152,-1.6059233,0.015754508,0.029548006,-0.89832574,-0.14018692,0.017666034,-0.07760768,-0.006134619,-0.18897766,0.18796934,-0.7904685,-0.14539117,-0.16193777,-0.029530229,-0.06911814,0.0017983792,-0.11120442,0.028996492,-0.19982113,-0.07967412,-0.017359974,-0.021004729,-0.150621,-0.10713984,0.082692005,-0.1376454,0.0070895026,0.037334662,0.008407618,-0.4251552,-0.008140794,-0.0063564675,-0.0821844,-0.07161519,0.106918156,-0.020317089,-0.10178927,0.09580705,0.013034508,-0.16194502,-0.12722322,-0.016579034,-0.08250721,0.039602757,-0.03660345,-0.030278616,-0.33814344
-1.5676757,0.027981538,-2.131467,-0.02840798,-0.24882564,0.027198296,0.014130832,0.027537992,-0.91745836,-0.13308263,0.0059800674,-0.08373287,-0.0009479363,-0.17693405,0.111097656,-0.96951276,-0.14787734,-0.04556399,-0.02334594,-0.04378659,0.006542656,-0.034195602,0.025074545,-0.23845248,-0.08507087,-0.007329464,-0.038698032,-0.050288375,-0.09526979,0.08623126,-0.0038672013,0.010670628,0.02954526,-0.015127269,-0.4600139,-0.013973238,-0.0024692535,-0.054157685,-0.06817371,0.107040204,0.01236481,-0.044702888,0.06415993,0.005818477,-0.1802466,-0.117862836,-0.044414226,-0.08965873,0.061939362,-0.034808047,-0.02583156,-0.37063745
0.20064588,0.037873928,0.22477019,-0.12805924,-0.0064204438,-0.6903467,-0.024311408,0.034611627,0.04785054,-0.20673521,-0.024239581,-0.07168009,-0.066478476,-0.004494941,0.051725887,-0.8319067,0.012384957,0.03052863,-0.019682478,-0.09166895,0.026773835,0.012524116,-0.015030302,-0.32394034,0.013758869,0.077073045,-0.05079907,-0.06566267,-0.039092273,-0.12051931,0.030849172,-0.012004254,0.029528309,-0.025507022,0.0014071957,0.00193914,-0.03472772,-0.23953815,-0.039953306,-0.08090466,-0.07934013,-0.039055776,0.0036312018,0.0040924493,0.020563135,-0.035204466,-0.024886737,0.029296322,-0.05535385,-0.03905067,0.11322835,-0.068760715
0.34175023,-0.008238814,0.16214763,0.04896747,0.026049053,0.028241485,-0.05215545,0.03652932,0.13563423,-0.17963302,0.011141993,-0.067956075,-0.08593181,-0.007600498,0.093482874,-0.9095867,-0.017706495,0.03572534,-0.017376222,-0.009553474,0.026876817,0.012560672,0.018794166,-0.22661874,-0.016475743,0.087041974,-0.0036530052,0.013360802,0.020495696,-0.06760898,0.035894874,-0.018728312,0.041553292,-0.010923063,-0.030161986,-0.015274194,-0.014971491,-0.04786686,-0.042135525,-0.07357179,-0.048525784,-0.0402092,0.059750788,-0.003302706,0.016764104,-0.009425894,0.00010850071,-0.014423508,0.099906385,-0.030103786,0.15114962,-0.05166971
0.12691729,-0.029988887,0.6541193,-0.09393117,0.07962789,-0.13199696,-0.053535666,0.042729348,-0.008563186,0.15499789,-0.01801594,-0.06401417,-0.05773174,-0.0018594286,0.044247057,0.64035356,-0.01666269,-0.04997815,-0.010518223,0.04835899,0.02761688,0.03150078,-0.023968171,-0.27932692,-0.0029555634,0.076245815,-0.055349715,-0.0622431,0.018378695,-0.07864592,0.034511,-0.003448798,0.02990379,-0.050304983,0.038667664,-0.0067152455,-8.159346e-05,-0.051513635,-0.04051821,-0.05062209,0.027916364,-0.020912513,-0.1625857,-0.00045464566,0.053682134,-0.024533896,-0.03396856,-0.020109607,0.06011904,-0.021146799,0.025270874,-0.021884833
-0.7807541,-0.022047441,-1.9543833,-0.14545491,-0.2011004,-0.19001363,0.0066338647,0.026483627,-0.5330197,-0.20076916,-0.033557456,-0.07467197,-0.012650716,-0.12767407,-0.6191993,-1.8336743,-0.1787201,-0.0044736136,-0.039820816,-0.0053290334,0.031222198,-0.029222418,-0.012690622,-0.3505469,-0.035365634,-0.11463234,-0.051029272,0.065095976,-0.04676875,0.07751258,-0.0783917,-0.09889705,-0.009017408,-0.016538845,-0.6133654,-0.044254113,-0.041233897,-0.23878849,0.066073455,0.098825015,-0.16759044,0.02093762,0.08146347,-0.034341082,-0.29568353,-0.03768423,-0.0081792995,-0.0633503,-0.22591424,-0.0314648,0.021656776,-0.16883
-0.7957464,0.023061873,-2.0714157,0.010108637,-0.2293406,0.0870416,0.008591098,0.030841533,-0.54445374,-0.22911647,-0.016586248,-0.0640799,-0.019904256,-0.12798385,-0.618058,-1.8224599,-0.035445224,0.019587502,-0.045045808,-0.008122481,0.05487654,-0.025941346,0.02897236,-0.37190163,0.01577252,-0.058152456,0.00057169166,-0.07902143,-0.055736326,0.05910737,-0.08254865,-0.10708207,-0.04337659,-0.013684731,-0.43815255,-0.037975583,-0.059888773,0.016580537,0.12338034,0.0800544,-0.17220362,-0.14613968,0.08577748,-0.020076223,-0.24566352,-0.0042747143,0.0090856245,-0.06516272,0.081560366,-0.045413636,0.0556285,-0.1461123
