산업명,연도,F1,F2,F3,F4,F5,최종점수
운수창고업,2015,-0.005885692055397802,-0.37433837837961326,4.4741259368623885,20.490786295635406,-21.777423515616178,0.5614529292893209
운수창고업,2016,0.0052223689215442765,-0.35532192767933,5.067578879221677,17.01992139706958,-21.88587732059327,-0.02969532061195963
운수창고업,2017,-0.0006664271772387417,-0.3568937261183679,2.7628029590037135,21.17787776991498,-20.36002956801508,0.644618201521601
운수창고업,2018,0.0035265042196532745,-0.3260925927172489,0.3936120332358375,14.927232037036998,-19.568098392915456,-0.9139640822280434
운수창고업,2019,-0.004726242614505313,-0.277603273998283,-1.7465297274998783,13.809747375573544,-18.010667645384217,-1.245955902784668
운수창고업,2020,0.021300869923459986,-0.3592835210026252,27.075970205345435,10.611766590068573,-11.804266758877027,5.109097477091562
운수창고업,2021,-0.030619998737618878,-0.2333670246701155,-10.983986109845427,10.774715653843927,-10.889883595860042,-2.2726282150538553
운수창고업,2022,-0.05846792972492592,-0.16008189947682772,-9.81841735340101,14.50183105280669,-16.405071950071484,-2.3880416159735116
운수창고업,2023,-0.014144567383615012,-0.24556371471031524,8.80601211205182,13.364745416538874,-14.407600603628183,1.500689728573716
운수창고업,2024,-0.01963925297856165,-0.20835147768705498,-6.473810045089847,13.616226850501395,-15.365927027241277,-1.690300190499069
