변수그룹,변수,비교,평균(A),평균(B),평균차(A-B),F(Scheffe),p값,유의성
기본 재무비율,차입금의존도,도입기 vs 성숙기,65.6978,28.1323,37.5655,322.526,0.0,***
기본 재무비율,차입금의존도,도입기 vs 쇠퇴기,65.6978,51.407,14.2908,26.7462,0.0,***
기본 재무비율,차입금의존도,성장기 vs 성숙기,43.7299,28.1323,15.5975,68.0292,0.0,***
기본 재무비율,차입금의존도,성장기 vs 쇠퇴기,43.7299,51.407,-7.6771,8.621,0.0351,*
기본 재무비율,차입금의존도,성숙기 vs 쇠퇴기,28.1323,51.407,-23.2747,97.2146,0.0,***
기본 재무비율,순차입금비율,도입기 vs 성장기,2974.316,1326.4169,1647.8991,60.6829,0.0,***
기본 재무비율,순차입금비율,도입기 vs 성숙기,2974.316,800.6931,2173.6229,136.0845,0.0,***
기본 재무비율,순차입금비율,도입기 vs 쇠퇴기,2974.316,2627.2534,347.0627,1.988,0.575,n.s.
기본 재무비율,순차입금비율,성장기 vs 성숙기,1326.4169,800.6931,525.7238,9.7398,0.0211,*
기본 재무비율,순차입금비율,성장기 vs 쇠퇴기,1326.4169,2627.2534,-1300.8364,31.1933,0.0,***
기본 재무비율,순차입금비율,성숙기 vs 쇠퇴기,800.6931,2627.2534,-1826.5602,75.4547,0.0,***
기본 재무비율,금융부채비율,도입기 vs 성장기,3215.3317,1469.4454,1745.8862,56.9616,0.0,***
기본 재무비율,금융부채비율,도입기 vs 성숙기,3215.3317,879.5317,2335.8,131.4186,0.0,***
기본 재무비율,금융부채비율,도입기 vs 쇠퇴기,3215.3317,2779.7073,435.6244,2.6192,0.4543,n.s.
기본 재무비율,금융부채비율,성장기 vs 성숙기,1469.4454,879.5317,589.9138,10.2556,0.0167,*
기본 재무비율,금융부채비율,성장기 vs 쇠퇴기,1469.4454,2779.7073,-1310.2619,26.4654,0.0,***
기본 재무비율,금융부채비율,성숙기 vs 쇠퇴기,879.5317,2779.7073,-1900.1756,68.2891,0.0,***
기본 재무비율,자기자본비율,도입기 vs 성장기,5.0056,22.8144,-17.8089,19.3244,0.0002,***
기본 재무비율,자기자본비율,도입기 vs 성숙기,5.0056,40.5316,-35.526,99.1203,0.0,***
기본 재무비율,자기자본비율,도입기 vs 쇠퇴기,5.0056,1.6327,3.3729,0.512,0.9162,n.s.
기본 재무비율,자기자본비율,성장기 vs 성숙기,22.8144,40.5316,-17.7171,30.1616,0.0,***
기본 재무비율,자기자본비율,성장기 vs 쇠퇴기,22.8144,1.6327,21.1817,22.5511,0.0001,***
기본 재무비율,자기자본비율,성숙기 vs 쇠퇴기,40.5316,1.6327,38.8989,93.3086,0.0,***
기본 재무비율,유보율,도입기 vs 성장기,-421.2808,1132.024,-1553.3048,31.0231,0.0,***
기본 재무비율,유보율,도입기 vs 성숙기,-421.2808,1999.3778,-2420.6586,97.1121,0.0,***
기본 재무비율,유보율,도입기 vs 쇠퇴기,-421.2808,758.6261,-1179.9069,13.221,0.0043,**
기본 재무비율,유보율,성장기 vs 성숙기,1132.024,1999.3778,-867.3538,15.2544,0.0017,**
기본 재무비율,유보율,성장기 vs 쇠퇴기,1132.024,758.6261,373.3979,1.4789,0.6872,n.s.
기본 재무비율,유보율,성숙기 vs 쇠퇴기,1999.3778,758.6261,1240.7517,20.0334,0.0002,***
기본 재무비율,자본잠식률,도입기 vs 성장기,-233.8789,-1488.0945,1254.2156,12.9938,0.0047,**
기본 재무비율,자본잠식률,도입기 vs 성숙기,-233.8789,-2577.2603,2343.3813,58.4671,0.0,***
기본 재무비율,자본잠식률,도입기 vs 쇠퇴기,-233.8789,-1428.522,1194.643,8.7069,0.0337,*
기본 재무비율,자본잠식률,성장기 vs 성숙기,-1488.0945,-2577.2603,1089.1658,15.4529,0.0015,**
기본 재무비율,자본잠식률,성장기 vs 쇠퇴기,-1488.0945,-1428.522,-59.5725,0.0242,0.999,n.s.
기본 재무비율,자본잠식률,성숙기 vs 쇠퇴기,-2577.2603,-1428.522,-1148.7383,11.0318,0.0117,*
기본 재무비율,유동비율,도입기 vs 성장기,84.3359,92.7723,-8.4364,0.1739,0.9817,n.s.
기본 재무비율,유동비율,도입기 vs 성숙기,84.3359,220.8453,-136.5094,58.6798,0.0,***
기본 재무비율,유동비율,도입기 vs 쇠퇴기,84.3359,197.1259,-112.79,22.9544,0.0,***
기본 재무비율,유동비율,성장기 vs 성숙기,92.7723,220.8453,-128.073,63.1939,0.0,***
기본 재무비율,유동비율,성장기 vs 쇠퇴기,92.7723,197.1259,-104.3537,21.946,0.0001,***
기본 재무비율,유동비율,성숙기 vs 쇠퇴기,220.8453,197.1259,23.7193,1.3911,0.7077,n.s.
기본 재무비율,당좌비율_추정,도입기 vs 성장기,78.6302,90.4853,-11.8551,0.3494,0.9505,n.s.
기본 재무비율,당좌비율_추정,도입기 vs 성숙기,78.6302,217.5516,-138.9214,61.8421,0.0,***
기본 재무비율,당좌비율_추정,도입기 vs 쇠퇴기,78.6302,187.3464,-108.7162,21.7018,0.0001,***
기본 재무비율,당좌비율_추정,성장기 vs 성숙기,90.4853,217.5516,-127.0663,63.3,0.0,***
기본 재무비율,당좌비율_추정,성장기 vs 쇠퇴기,90.4853,187.3464,-96.8611,19.2407,0.0003,***
기본 재무비율,당좌비율_추정,성숙기 vs 쇠퇴기,217.5516,187.3464,30.2052,2.2956,0.5135,n.s.
기본 재무비율,현금비율,도입기 vs 성장기,14.8016,22.9263,-8.1247,1.7243,0.6316,n.s.
기본 재무비율,현금비율,도입기 vs 성숙기,14.8016,62.9662,-48.1646,78.1081,0.0,***
기본 재무비율,현금비율,도입기 vs 쇠퇴기,14.8016,43.2424,-28.4408,15.6057,0.0014,**
기본 재무비율,현금비율,성장기 vs 성숙기,22.9263,62.9662,-40.04,66.0425,0.0,***
기본 재무비율,현금비율,성장기 vs 쇠퇴기,22.9263,43.2424,-20.3161,8.894,0.031,*
기본 재무비율,현금비율,성숙기 vs 쇠퇴기,62.9662,43.2424,19.7239,10.2849,0.0165,*
기본 재무비율,순운전자본비율,도입기 vs 성장기,-35.3072,-18.2299,-17.0774,25.424,0.0,***
기본 재무비율,순운전자본비율,도입기 vs 성숙기,-35.3072,1.2959,-36.6031,150.5469,0.0,***
기본 재무비율,순운전자본비율,도입기 vs 쇠퇴기,-35.3072,-24.4519,-10.8554,7.5873,0.0557,n.s.
기본 재무비율,순운전자본비율,성장기 vs 성숙기,-18.2299,1.2959,-19.5257,52.414,0.0,***
기본 재무비율,순운전자본비율,성장기 vs 쇠퇴기,-18.2299,-24.4519,6.222,2.784,0.4264,n.s.
기본 재무비율,순운전자본비율,성숙기 vs 쇠퇴기,1.2959,-24.4519,25.7477,58.4914,0.0,***
기본 재무비율,순운전자본회전율,도입기 vs 성장기,2.3345,5.0502,-2.7157,8.9627,0.03,*
기본 재무비율,순운전자본회전율,도입기 vs 성숙기,2.3345,6.1916,-3.8572,23.3051,0.0,***
기본 재무비율,순운전자본회전율,도입기 vs 쇠퇴기,2.3345,3.9786,-1.6442,2.4265,0.4889,n.s.
기본 재무비율,순운전자본회전율,성장기 vs 성숙기,5.0502,6.1916,-1.1415,2.4971,0.476,n.s.
기본 재무비율,순운전자본회전율,성장기 vs 쇠퇴기,5.0502,3.9786,1.0715,1.151,0.7648,n.s.
기본 재무비율,순운전자본회전율,성숙기 vs 쇠퇴기,6.1916,3.9786,2.213,6.0235,0.1109,n.s.
기본 재무비율,금융비용부담률,도입기 vs 성장기,175.6646,12.3861,163.2785,171.6523,0.0,***
기본 재무비율,금융비용부담률,도입기 vs 성숙기,175.6646,6.5728,169.0917,237.2858,0.0,***
기본 재무비율,금융비용부담률,도입기 vs 쇠퇴기,175.6646,59.0578,116.6067,64.66,0.0,***
기본 재무비율,금융비용부담률,성장기 vs 성숙기,12.3861,6.5728,5.8133,0.3431,0.9517,n.s.
기본 재무비율,금융비용부담률,성장기 vs 쇠퇴기,12.3861,59.0578,-46.6717,11.5694,0.0092,**
기본 재무비율,금융비용부담률,성숙기 vs 쇠퇴기,6.5728,59.0578,-52.485,17.9505,0.0005,***
기본 재무비율,비유동비율,도입기 vs 성장기,4118.6642,1852.1372,2266.527,61.2411,0.0,***
기본 재무비율,비유동비율,도입기 vs 성숙기,4118.6642,1185.8228,2932.8414,132.1701,0.0,***
기본 재무비율,비유동비율,도입기 vs 쇠퇴기,4118.6642,3604.7472,513.9171,2.3254,0.5078,n.s.
기본 재무비율,비유동비율,성장기 vs 성숙기,1852.1372,1185.8228,666.3144,8.3466,0.0397,*
기본 재무비율,비유동비율,성장기 vs 쇠퇴기,1852.1372,3604.7472,-1752.6099,30.2067,0.0,***
기본 재무비율,비유동비율,성숙기 vs 쇠퇴기,1185.8228,3604.7472,-2418.9244,70.5958,0.0,***
기본 재무비율,비유동장기적합률,도입기 vs 성장기,635.3162,240.6766,394.6396,80.9146,0.0,***
기본 재무비율,비유동장기적합률,도입기 vs 성숙기,635.3162,172.0785,463.2376,143.7038,0.0,***
기본 재무비율,비유동장기적합률,도입기 vs 쇠퇴기,635.3162,447.8006,187.5156,13.4926,0.0038,**
기본 재무비율,비유동장기적합률,성장기 vs 성숙기,240.6766,172.0785,68.598,3.8555,0.2778,n.s.
기본 재무비율,비유동장기적합률,성장기 vs 쇠퇴기,240.6766,447.8006,-207.124,18.3864,0.0004,***
기본 재무비율,비유동장기적합률,성숙기 vs 쇠퇴기,172.0785,447.8006,-275.722,39.9744,0.0,***
기본 재무비율,유형자산비율,도입기 vs 성장기,58.835,58.7955,0.0396,0.0003,1.0,n.s.
기본 재무비율,유형자산비율,도입기 vs 성숙기,58.835,46.4127,12.4224,32.7199,0.0,***
기본 재무비율,유형자산비율,도입기 vs 쇠퇴기,58.835,38.0273,20.8077,52.6036,0.0,***
기본 재무비율,유형자산비율,성장기 vs 성숙기,58.7955,46.4127,12.3828,39.7774,0.0,***
기본 재무비율,유형자산비율,성장기 vs 쇠퇴기,58.7955,38.0273,20.7682,58.5297,0.0,***
기본 재무비율,유형자산비율,성숙기 vs 쇠퇴기,46.4127,38.0273,8.3854,11.7065,0.0086,**
기본 재무비율,유형자산부채비율,도입기 vs 성장기,74.5992,94.1276,-19.5284,6.4894,0.0905,n.s.
기본 재무비율,유형자산부채비율,도입기 vs 성숙기,74.5992,115.0202,-40.421,35.8358,0.0,***
기본 재무비율,유형자산부채비율,도입기 vs 쇠퇴기,74.5992,58.5823,16.0168,3.2242,0.3586,n.s.
기본 재무비율,유형자산부채비율,성장기 vs 성숙기,94.1276,115.0202,-20.8926,11.7135,0.0086,**
기본 재무비율,유형자산부채비율,성장기 vs 쇠퇴기,94.1276,58.5823,35.5452,17.7355,0.0005,***
기본 재무비율,유형자산부채비율,성숙기 vs 쇠퇴기,115.0202,58.5823,56.4378,54.8558,0.0,***
기본 재무비율,ROA,도입기 vs 성장기,-6.7883,0.391,-7.1793,58.6381,0.0,***
기본 재무비율,ROA,도입기 vs 성숙기,-6.7883,4.7859,-11.5741,196.4399,0.0,***
기본 재무비율,ROA,도입기 vs 쇠퇴기,-6.7883,-5.1004,-1.6879,2.3938,0.495,n.s.
기본 재무비율,ROA,성장기 vs 성숙기,0.391,4.7859,-4.3949,34.6527,0.0,***
기본 재무비율,ROA,성장기 vs 쇠퇴기,0.391,-5.1004,5.4914,28.3007,0.0,***
기본 재무비율,ROA,성숙기 vs 쇠퇴기,4.7859,-5.1004,9.8863,112.5369,0.0,***
기본 재무비율,ROE,도입기 vs 성장기,26.715,16.8617,9.8533,2.1622,0.5396,n.s.
기본 재무비율,ROE,도입기 vs 성숙기,26.715,18.0557,8.6593,2.1524,0.5415,n.s.
기본 재무비율,ROE,도입기 vs 쇠퇴기,26.715,36.6406,-9.9256,1.6204,0.6548,n.s.
기본 재무비율,ROE,성장기 vs 성숙기,16.8617,18.0557,-1.194,0.0501,0.9971,n.s.
기본 재무비율,ROE,성장기 vs 쇠퇴기,16.8617,36.6406,-19.7789,7.1868,0.0665,n.s.
기본 재무비율,ROE,성숙기 vs 쇠퇴기,18.0557,36.6406,-18.5849,7.7849,0.051,n.s.
기본 재무비율,ROIC,도입기 vs 성장기,-24.7674,-14.0993,-10.6681,3.6343,0.3041,n.s.
기본 재무비율,ROIC,도입기 vs 성숙기,-24.7674,-6.2991,-18.4682,14.0391,0.0029,**
기본 재무비율,ROIC,도입기 vs 쇠퇴기,-24.7674,-30.224,5.4567,0.7023,0.8727,n.s.
기본 재무비율,ROIC,성장기 vs 성숙기,-14.0993,-6.2991,-7.8002,3.064,0.3821,n.s.
기본 재무비율,ROIC,성장기 vs 쇠퇴기,-14.0993,-30.224,16.1247,6.8494,0.0772,n.s.
기본 재무비율,ROIC,성숙기 vs 쇠퇴기,-6.2991,-30.224,23.9249,18.4998,0.0004,***
기본 재무비율,총자본영업이익률,도입기 vs 성장기,-4.1276,0.3116,-4.4391,32.559,0.0,***
기본 재무비율,총자본영업이익률,도입기 vs 성숙기,-4.1276,3.9791,-8.1067,139.9573,0.0,***
기본 재무비율,총자본영업이익률,도입기 vs 쇠퇴기,-4.1276,-6.4775,2.35,6.7389,0.0811,n.s.
기본 재무비율,총자본영업이익률,성장기 vs 성숙기,0.3116,3.9791,-3.6675,35.0475,0.0,***
기본 재무비율,총자본영업이익률,성장기 vs 쇠퇴기,0.3116,-6.4775,6.7891,62.8214,0.0,***
기본 재무비율,총자본영업이익률,성숙기 vs 쇠퇴기,3.9791,-6.4775,10.4566,182.84,0.0,***
기본 재무비율,매출총이익률,도입기 vs 성장기,9.5621,23.5474,-13.9853,15.2524,0.0017,**
기본 재무비율,매출총이익률,도입기 vs 성숙기,9.5621,34.0215,-24.4594,60.1342,0.0,***
기본 재무비율,매출총이익률,도입기 vs 쇠퇴기,9.5621,18.859,-9.2969,4.9781,0.1738,n.s.
기본 재무비율,매출총이익률,성장기 vs 성숙기,23.5474,34.0215,-10.4741,13.4915,0.0038,**
기본 재무비율,매출총이익률,성장기 vs 쇠퇴기,23.5474,18.859,4.6884,1.414,0.7023,n.s.
기본 재무비율,매출총이익률,성숙기 vs 쇠퇴기,34.0215,18.859,15.1625,18.1447,0.0004,***
기본 재무비율,영업이익률,도입기 vs 성장기,-130.025,-3.8967,-126.1283,176.245,0.0,***
기본 재무비율,영업이익률,도입기 vs 성숙기,-130.025,3.0716,-133.0965,252.9647,0.0,***
기본 재무비율,영업이익률,도입기 vs 쇠퇴기,-130.025,-54.5255,-75.4995,46.6419,0.0,***
기본 재무비율,영업이익률,성장기 vs 성숙기,-3.8967,3.0716,-6.9682,0.8483,0.8379,n.s.
기본 재무비율,영업이익률,성장기 vs 쇠퇴기,-3.8967,-54.5255,50.6288,23.426,0.0,***
기본 재무비율,영업이익률,성숙기 vs 쇠퇴기,3.0716,-54.5255,57.597,37.1967,0.0,***
기본 재무비율,순이익률,도입기 vs 성장기,-329.293,-14.7014,-314.5916,172.1955,0.0,***
기본 재무비율,순이익률,도입기 vs 성숙기,-329.293,-1.4553,-327.8377,241.0351,0.0,***
기본 재무비율,순이익률,도입기 vs 쇠퇴기,-329.293,-109.4144,-219.8786,62.1284,0.0,***
기본 재무비율,순이익률,성장기 vs 성숙기,-14.7014,-1.4553,-13.2461,0.4814,0.9229,n.s.
기본 재무비율,순이익률,성장기 vs 쇠퇴기,-14.7014,-109.4144,94.713,12.8753,0.005,**
기본 재무비율,순이익률,성숙기 vs 쇠퇴기,-1.4553,-109.4144,107.9591,20.5239,0.0001,***
기본 재무비율,EBITDA마진,도입기 vs 성장기,-90.2202,6.8747,-97.0949,151.1949,0.0,***
기본 재무비율,EBITDA마진,도입기 vs 성숙기,-90.2202,13.2665,-103.4867,221.3853,0.0,***
기본 재무비율,EBITDA마진,도입기 vs 쇠퇴기,-90.2202,-31.6181,-58.6021,40.6787,0.0,***
기본 재무비율,EBITDA마진,성장기 vs 성숙기,6.8747,13.2665,-6.3919,1.0333,0.7932,n.s.
기본 재무비율,EBITDA마진,성장기 vs 쇠퇴기,6.8747,-31.6181,38.4928,19.6026,0.0002,***
기본 재무비율,EBITDA마진,성숙기 vs 쇠퇴기,13.2665,-31.6181,44.8846,32.7004,0.0,***
기본 재무비율,현금ROA,도입기 vs 성장기,-3.4888,7.5129,-11.0017,200.1467,0.0,***
기본 재무비율,현금ROA,도입기 vs 성숙기,-3.4888,9.9707,-13.4594,386.1145,0.0,***
기본 재무비율,현금ROA,도입기 vs 쇠퇴기,-3.4888,-6.4681,2.9793,10.8408,0.0128,*
기본 재무비율,현금ROA,성장기 vs 성숙기,7.5129,9.9707,-2.4577,15.7515,0.0013,**
기본 재무비율,현금ROA,성장기 vs 쇠퇴기,7.5129,-6.4681,13.981,266.6352,0.0,***
기본 재무비율,현금ROA,성숙기 vs 쇠퇴기,9.9707,-6.4681,16.4388,452.2499,0.0,***
기본 재무비율,현금ROE,도입기 vs 성장기,260.4686,115.4538,145.0148,27.6643,0.0,***
기본 재무비율,현금ROE,도입기 vs 성숙기,260.4686,105.1384,155.3302,40.9112,0.0,***
기본 재무비율,현금ROE,도입기 vs 쇠퇴기,260.4686,209.2661,51.2026,2.5473,0.467,n.s.
기본 재무비율,현금ROE,성장기 vs 성숙기,115.4538,105.1384,10.3155,0.2208,0.9742,n.s.
기본 재무비율,현금ROE,성장기 vs 쇠퇴기,115.4538,209.2661,-93.8122,9.5505,0.023,*
기본 재무비율,현금ROE,성숙기 vs 쇠퇴기,105.1384,209.2661,-104.1277,14.4358,0.0024,**
기본 재무비율,매출원가율,도입기 vs 성장기,90.0598,76.4042,13.6556,14.7657,0.0021,**
기본 재무비율,매출원가율,도입기 vs 성숙기,90.0598,65.9313,24.1286,59.4197,0.0,***
기본 재무비율,매출원가율,도입기 vs 쇠퇴기,90.0598,81.0533,9.0066,4.744,0.1919,n.s.
기본 재무비율,매출원가율,성장기 vs 성숙기,76.4042,65.9313,10.473,13.6963,0.0034,**
기본 재무비율,매출원가율,성장기 vs 쇠퇴기,76.4042,81.0533,-4.6491,1.4118,0.7028,n.s.
기본 재무비율,매출원가율,성숙기 vs 쇠퇴기,65.9313,81.0533,-15.122,18.3259,0.0004,***
기본 재무비율,판관비율,도입기 vs 성장기,150.8254,26.8818,123.9436,194.8169,0.0,***
기본 재무비율,판관비율,도입기 vs 성숙기,150.8254,30.154,120.6714,238.0248,0.0,***
기본 재무비율,판관비율,도입기 vs 쇠퇴기,150.8254,74.0102,76.8152,55.2674,0.0,***
기본 재무비율,판관비율,성장기 vs 성숙기,26.8818,30.154,-3.2722,0.2141,0.9753,n.s.
기본 재무비율,판관비율,성장기 vs 쇠퇴기,26.8818,74.0102,-47.1284,23.2357,0.0,***
기본 재무비율,판관비율,성숙기 vs 쇠퇴기,30.154,74.0102,-43.8563,24.6862,0.0,***
기본 재무비율,감가상각비율,도입기 vs 성장기,39.9192,10.3961,29.5231,198.1548,0.0,***
기본 재무비율,감가상각비율,도입기 vs 성숙기,39.9192,10.0031,29.9161,262.2562,0.0,***
기본 재무비율,감가상각비율,도입기 vs 쇠퇴기,39.9192,21.2455,18.6737,58.5517,0.0,***
기본 재무비율,감가상각비율,성장기 vs 성숙기,10.3961,10.0031,0.393,0.0554,0.9966,n.s.
기본 재무비율,감가상각비율,성장기 vs 쇠퇴기,10.3961,21.2455,-10.8494,22.075,0.0001,***
기본 재무비율,감가상각비율,성숙기 vs 쇠퇴기,10.0031,21.2455,-11.2424,29.081,0.0,***
기본 재무비율,총자산회전율,도입기 vs 성장기,0.7683,1.324,-0.5557,32.978,0.0,***
기본 재무비율,총자산회전율,도입기 vs 성숙기,0.7683,1.3712,-0.6029,50.0395,0.0,***
기본 재무비율,총자산회전율,도입기 vs 쇠퇴기,0.7683,0.9402,-0.1719,2.331,0.5068,n.s.
기본 재무비율,총자산회전율,성장기 vs 성숙기,1.324,1.3712,-0.0472,0.3757,0.9452,n.s.
기본 재무비율,총자산회전율,성장기 vs 쇠퇴기,1.324,0.9402,0.3838,12.976,0.0048,**
기본 재무비율,총자산회전율,성숙기 vs 쇠퇴기,1.3712,0.9402,0.431,20.0794,0.0002,***
기본 재무비율,유동자산회전율,도입기 vs 성장기,3.5748,5.6316,-2.0568,51.1562,0.0,***
기본 재무비율,유동자산회전율,도입기 vs 성숙기,3.5748,4.498,-0.9233,13.2863,0.0041,**
기본 재무비율,유동자산회전율,도입기 vs 쇠퇴기,3.5748,3.0784,0.4964,2.2007,0.532,n.s.
기본 재무비율,유동자산회전율,성장기 vs 성숙기,5.6316,4.498,1.1336,24.5028,0.0,***
기본 재무비율,유동자산회전율,성장기 vs 쇠퇴기,5.6316,3.0784,2.5532,65.0265,0.0,***
기본 재무비율,유동자산회전율,성숙기 vs 쇠퇴기,4.498,3.0784,1.4197,24.6656,0.0,***
기본 재무비율,비유동자산회전율,도입기 vs 성장기,2.9875,3.2189,-0.2314,0.0665,0.9955,n.s.
기본 재무비율,비유동자산회전율,도입기 vs 성숙기,2.9875,7.0122,-4.0247,25.9333,0.0,***
기본 재무비율,비유동자산회전율,도입기 vs 쇠퇴기,2.9875,4.4215,-1.434,1.8865,0.5964,n.s.
기본 재무비율,비유동자산회전율,성장기 vs 성숙기,3.2189,7.0122,-3.7933,28.1847,0.0,***
기본 재무비율,비유동자산회전율,성장기 vs 쇠퇴기,3.2189,4.4215,-1.2026,1.4818,0.6865,n.s.
기본 재무비율,비유동자산회전율,성숙기 vs 쇠퇴기,7.0122,4.4215,2.5907,8.4373,0.0381,*
기본 재무비율,유형자산회전율,도입기 vs 성장기,23.5759,18.5424,5.0335,0.2021,0.9772,n.s.
기본 재무비율,유형자산회전율,도입기 vs 성숙기,23.5759,58.189,-34.6131,12.3167,0.0065,**
기본 재무비율,유형자산회전율,도입기 vs 쇠퇴기,23.5759,50.8381,-27.2621,4.3782,0.2238,n.s.
기본 재무비율,유형자산회전율,성장기 vs 성숙기,18.5424,58.189,-39.6466,19.7707,0.0002,***
기본 재무비율,유형자산회전율,성장기 vs 쇠퇴기,18.5424,50.8381,-32.2956,6.8624,0.0768,n.s.
기본 재무비율,유형자산회전율,성숙기 vs 쇠퇴기,58.189,50.8381,7.351,0.4362,0.9327,n.s.
기본 재무비율,자기자본회전율,도입기 vs 성장기,3.0044,5.3441,-2.3397,16.9592,0.0007,***
기본 재무비율,자기자본회전율,도입기 vs 성숙기,3.0044,4.5299,-1.5255,9.2924,0.0259,*
기본 재무비율,자기자본회전율,도입기 vs 쇠퇴기,3.0044,3.2249,-0.2204,0.1112,0.9905,n.s.
기본 재무비율,자기자본회전율,성장기 vs 성숙기,5.3441,4.5299,0.8142,3.239,0.3565,n.s.
기본 재무비율,자기자본회전율,성장기 vs 쇠퇴기,5.3441,3.2249,2.1193,11.4781,0.0095,**
기본 재무비율,자기자본회전율,성숙기 vs 쇠퇴기,4.5299,3.2249,1.305,5.3401,0.1489,n.s.
기본 재무비율,투하자본회전율,도입기 vs 성장기,2.0836,3.1568,-1.0731,5.0451,0.1689,n.s.
기본 재무비율,투하자본회전율,도입기 vs 성숙기,2.0836,3.6614,-1.5778,14.0573,0.0029,**
기본 재무비율,투하자본회전율,도입기 vs 쇠퇴기,2.0836,2.7217,-0.6381,1.3175,0.725,n.s.
기본 재무비율,투하자본회전율,성장기 vs 성숙기,3.1568,3.6614,-0.5047,1.7595,0.6239,n.s.
기본 재무비율,투하자본회전율,성장기 vs 쇠퇴기,3.1568,2.7217,0.435,0.6839,0.877,n.s.
기본 재무비율,투하자본회전율,성숙기 vs 쇠퇴기,3.6614,2.7217,0.9397,3.9151,0.2711,n.s.
기본 재무비율,매출채권회전율,도입기 vs 성장기,242.3686,121.5138,120.8548,34.3954,0.0,***
기본 재무비율,매출채권회전율,도입기 vs 성숙기,242.3686,124.2064,118.1621,42.3803,0.0,***
기본 재무비율,매출채권회전율,도입기 vs 쇠퇴기,242.3686,120.3877,121.9809,25.8793,0.0,***
기본 재무비율,매출채권회전율,성장기 vs 성숙기,121.5138,124.2064,-2.6927,0.0269,0.9988,n.s.
기본 재무비율,매출채권회전율,성장기 vs 쇠퇴기,121.5138,120.3877,1.1261,0.0025,1.0,n.s.
기본 재무비율,매출채권회전율,성숙기 vs 쇠퇴기,124.2064,120.3877,3.8188,0.0348,0.9983,n.s.
기본 재무비율,매출채권회수기간,도입기 vs 성장기,246.8736,113.9811,132.8924,51.0848,0.0,***
기본 재무비율,매출채권회수기간,도입기 vs 성숙기,246.8736,91.5455,155.3281,89.9551,0.0,***
기본 재무비율,매출채권회수기간,도입기 vs 쇠퇴기,246.8736,153.7879,93.0857,18.512,0.0004,***
기본 재무비율,매출채권회수기간,성장기 vs 성숙기,113.9811,91.5455,22.4356,2.2961,0.5134,n.s.
기본 재무비율,매출채권회수기간,성장기 vs 쇠퇴기,113.9811,153.7879,-39.8067,3.7811,0.2864,n.s.
