column,n_distress,n_normal,mean_distress,mean_normal,median_distress,median_normal,cohens_d,cles,direction,mw_stat,p_value_raw,p_value_fdr,significant_fdr,keep,remove_reason
순차입금비율_diff,454,11343,1.200776,0.088774,0.060708,0.024152,1.3562,0.7257,distress_high,3736992.0,5.805354929307572e-60,2.0157482393429068e-59,1.0,1,
순차입금비율_ratio,454,11343,1.143984,0.090916,0.058909,0.024606,1.2534,0.7295,distress_high,3756682.0,5.986333301350253e-62,2.1078638385036105e-61,1.0,1,
금융부채비율_diff,454,11343,1.405428,0.084087,0.049208,0.015983,1.2007,0.7253,distress_high,3735250.5,7.911618765400529e-60,2.709458481301551e-59,1.0,1,
금융부채비율_ratio,454,11343,1.364247,0.082024,0.044059,0.012766,1.0414,0.7306,distress_high,3762182.5,6.925538102237415e-63,2.509252935593266e-62,1.0,1,
자기자본비율_diff,454,11343,0.294963,0.595057,0.475154,0.611116,-0.1779,0.2933,normal_high,1510483.0,1.3692690014741548e-50,3.5290438182323575e-50,1.0,1,
자기자본비율_ratio,454,11343,0.297834,0.597965,0.476931,0.61378,-0.1747,0.2931,normal_high,1509409.0,1.0913129741026716e-50,2.8718762476386094e-50,1.0,1,
유보율_diff,454,11343,0.011262,0.190889,0.025089,0.061613,-0.2222,0.269,normal_high,1385254.0,9.607351398725882e-63,3.4311969281163867e-62,1.0,1,
유보율_ratio,454,11343,0.080136,0.224215,0.086673,0.118349,-0.2222,0.2664,normal_high,1372094.0,4.241949008748338e-64,1.6315188495185914e-63,1.0,1,
자본잠식률_diff,454,11343,0.989654,0.826965,0.984813,0.947408,0.2098,0.6824,distress_high,3513967.0,9.006654346483276e-40,1.9926226430272735e-39,1.0,1,
자본잠식률_ratio,454,11343,0.083979,0.206945,0.077592,0.106718,-0.2035,0.2968,normal_high,1528397.0,5.828718306705717e-49,1.4286074281141463e-48,1.0,1,
유동비율_diff,454,11343,0.03077,0.068652,0.013885,0.029754,-0.0668,0.2429,normal_high,1250713.5,2.6997267394822177e-77,1.5696085694664056e-76,1.0,1,
유동비율_ratio,454,11343,0.030299,0.071289,0.011836,0.028977,-0.0636,0.2433,normal_high,1252917.5,4.810227144433929e-77,2.7330836047920054e-76,1.0,1,
당좌비율_추정_diff,454,11343,0.024914,0.055753,0.008709,0.021361,-0.054,0.2574,normal_high,1325409.0,5.025229399786412e-69,2.16604715508035e-68,1.0,1,
당좌비율_추정_ratio,454,11343,0.024492,0.057947,0.006713,0.020308,-0.0515,0.2582,normal_high,1329864.0,1.5111579425627132e-68,6.403211621028446e-68,1.0,1,
현금비율_diff,454,11343,0.071008,0.202821,0.02022,0.047957,-0.0579,0.3232,normal_high,1664229.5,1.6855652156515455e-37,3.571112745024461e-37,1.0,1,
현금비율_ratio,454,11343,0.043501,0.138173,0.006328,0.026471,-0.0597,0.3103,normal_high,1598136.0,7.024666582187453e-43,1.5680059335239852e-42,1.0,1,
순운전자본비율_diff,454,11343,0.260047,0.577381,0.387717,0.59917,-0.2306,0.2361,normal_high,1215725.0,2.4745000517259324e-81,1.734529107549475e-80,1.0,1,
순운전자본비율_ratio,454,11343,0.065723,0.56971,0.42139,0.479605,-0.0859,0.3225,normal_high,1660965.0,9.327334771648059e-38,1.9930202503521494e-37,1.0,1,
순운전자본회전율_diff,454,11343,0.025602,0.07385,0.053725,0.063432,-0.0866,0.3564,normal_high,1835164.0,2.234509599254709e-25,3.9339957733357554e-25,1.0,1,
순운전자본회전율_ratio,454,11343,0.01711,0.073356,-3e-06,0.004655,-0.0746,0.1728,normal_high,889897.0,2.637842992507089e-124,3.663670822926512e-123,1.0,1,
금융비용부담률_diff,454,11343,1.966633,0.114006,0.100601,0.032082,0.8331,0.7699,distress_high,3965025.0,5.0263926807082895e-85,4.65406729695212e-84,1.0,1,
